Index,0,1,2,Ensemble_Decision
0,0.521,0.464,0.015,0
1,0.487,0.417,0.095,0
2,0.58,0.406,0.013,0
3,0.501,0.486,0.012,0
4,0.374,0.611,0.016,1
5,0.38,0.609,0.011,1
6,0.39,0.433,0.177,1
7,0.445,0.526,0.029,1
8,0.601,0.389,0.01,0
9,0.526,0.409,0.065,0
10,0.588,0.398,0.014,0
11,0.417,0.566,0.017,1
12,0.45,0.536,0.013,1
13,0.485,0.48,0.035,0
14,0.432,0.556,0.012,1
15,0.492,0.496,0.012,1
16,0.451,0.528,0.021,1
17,0.416,0.571,0.013,1
18,0.599,0.391,0.01,0
19,0.378,0.516,0.106,1
20,0.46,0.522,0.018,1
21,0.466,0.52,0.014,1
22,0.341,0.646,0.014,1
23,0.277,0.713,0.01,1
24,0.296,0.496,0.208,1
25,0.399,0.592,0.01,1
26,0.659,0.328,0.013,0
27,0.402,0.258,0.34,0
28,0.397,0.436,0.167,1
29,0.612,0.358,0.031,0
30,0.391,0.597,0.012,1
31,0.548,0.428,0.024,0
32,0.351,0.637,0.012,1
33,0.521,0.402,0.076,0
34,0.431,0.553,0.015,1
35,0.384,0.584,0.032,1
36,0.311,0.676,0.014,1
37,0.27,0.45,0.28,1
38,0.609,0.374,0.017,0
39,0.511,0.448,0.042,0
40,0.342,0.609,0.049,1
41,0.66,0.328,0.012,0
42,0.469,0.518,0.013,1
43,0.228,0.437,0.335,1
44,0.441,0.549,0.01,1
45,0.334,0.645,0.02,1
46,0.561,0.412,0.027,0
47,0.373,0.614,0.014,1
48,0.503,0.482,0.015,0
49,0.497,0.416,0.086,0
50,0.594,0.393,0.013,0
51,0.452,0.519,0.029,1
52,0.603,0.322,0.075,0
53,0.478,0.426,0.096,0
54,0.427,0.561,0.012,1
55,0.416,0.569,0.015,1
56,0.52,0.468,0.012,0
57,0.4,0.591,0.009,1
58,0.459,0.521,0.02,1
59,0.405,0.581,0.014,1
60,0.448,0.54,0.012,1
61,0.472,0.493,0.034,1
62,0.295,0.622,0.083,1
63,0.443,0.541,0.016,1
64,0.447,0.539,0.014,1
65,0.333,0.452,0.215,1
66,0.47,0.45,0.08,0
67,0.428,0.51,0.062,1
68,0.532,0.451,0.016,0
69,0.503,0.479,0.018,0
70,0.384,0.598,0.018,1
71,0.345,0.563,0.092,1
72,0.517,0.458,0.025,0
73,0.292,0.501,0.207,1
74,0.522,0.459,0.019,0
75,0.362,0.625,0.012,1
76,0.56,0.299,0.141,0
77,0.554,0.432,0.015,0
78,0.457,0.519,0.025,1
79,0.39,0.587,0.023,1
80,0.357,0.626,0.016,1
81,0.487,0.5,0.013,1
82,0.378,0.603,0.018,1
83,0.432,0.555,0.013,1
84,0.446,0.52,0.034,1
85,0.439,0.548,0.013,1
86,0.506,0.481,0.013,0
87,0.497,0.486,0.016,0
88,0.53,0.463,0.008,0
89,0.299,0.686,0.015,1
90,0.433,0.555,0.011,1
91,0.538,0.45,0.011,0
92,0.427,0.557,0.016,1
93,0.405,0.576,0.019,1
94,0.49,0.492,0.018,1
95,0.463,0.515,0.022,1
96,0.436,0.531,0.033,1
97,0.451,0.537,0.012,1
98,0.617,0.364,0.019,0
99,0.466,0.519,0.014,1
100,0.336,0.593,0.071,1
101,0.363,0.417,0.22,1
102,0.51,0.472,0.018,0
103,0.606,0.375,0.019,0
104,0.475,0.518,0.008,1
105,0.346,0.493,0.161,1
106,0.648,0.34,0.012,0
107,0.388,0.476,0.136,1
108,0.591,0.392,0.017,0
109,0.408,0.58,0.012,1
110,0.401,0.571,0.028,1
111,0.487,0.5,0.013,1
112,0.185,0.154,0.661,2
113,0.423,0.523,0.054,1
114,0.478,0.504,0.018,1
115,0.289,0.585,0.126,1
