Index,0,1,2,Ensemble_Decision
0,0.351,0.628,0.021,1
1,0.418,0.565,0.017,1
2,0.62,0.369,0.011,0
3,0.509,0.472,0.019,0
4,0.306,0.594,0.1,1
5,0.512,0.472,0.017,0
6,0.522,0.442,0.035,0
7,0.547,0.443,0.01,0
8,0.448,0.533,0.019,1
9,0.556,0.428,0.016,0
10,0.338,0.587,0.075,1
11,0.539,0.449,0.012,0
12,0.347,0.527,0.126,1
13,0.577,0.409,0.014,0
14,0.358,0.612,0.03,1
15,0.479,0.502,0.019,1
16,0.448,0.538,0.015,1
17,0.286,0.64,0.074,1
18,0.453,0.539,0.008,1
19,0.546,0.429,0.026,0
20,0.521,0.467,0.012,0
21,0.351,0.579,0.07,1
22,0.448,0.516,0.036,1
23,0.49,0.488,0.022,0
24,0.456,0.534,0.009,1
25,0.426,0.555,0.019,1
26,0.451,0.478,0.071,1
27,0.488,0.495,0.017,1
28,0.446,0.536,0.018,1
29,0.549,0.34,0.111,0
30,0.561,0.411,0.028,0
31,0.478,0.503,0.02,1
32,0.536,0.442,0.022,0
33,0.425,0.545,0.03,1
34,0.438,0.552,0.01,1
35,0.532,0.451,0.017,0
36,0.356,0.626,0.018,1
37,0.484,0.492,0.024,1
38,0.445,0.521,0.035,1
39,0.478,0.501,0.02,1
40,0.405,0.58,0.015,1
41,0.431,0.552,0.016,1
42,0.656,0.325,0.019,0
43,0.396,0.565,0.039,1
44,0.394,0.394,0.213,0
45,0.501,0.475,0.024,0
46,0.444,0.546,0.01,1
47,0.47,0.498,0.032,1
48,0.395,0.592,0.013,1
49,0.458,0.504,0.038,1
50,0.371,0.605,0.024,1
51,0.355,0.631,0.015,1
52,0.357,0.603,0.04,1
53,0.493,0.403,0.104,0
54,0.451,0.538,0.011,1
55,0.618,0.359,0.023,0
56,0.341,0.502,0.157,1
57,0.408,0.579,0.013,1
58,0.397,0.588,0.016,1
59,0.567,0.422,0.011,0
60,0.404,0.583,0.012,1
61,0.48,0.486,0.034,1
62,0.352,0.555,0.094,1
63,0.336,0.509,0.155,1
64,0.686,0.304,0.01,0
65,0.335,0.54,0.125,1
66,0.441,0.54,0.018,1
67,0.412,0.546,0.041,1
68,0.479,0.502,0.018,1
69,0.435,0.454,0.111,1
70,0.315,0.622,0.063,1
71,0.408,0.58,0.011,1
72,0.527,0.458,0.015,0
73,0.551,0.425,0.023,0
74,0.663,0.32,0.017,0
75,0.462,0.515,0.023,1
76,0.484,0.5,0.015,1
77,0.407,0.571,0.022,1
78,0.458,0.53,0.012,1
79,0.48,0.509,0.012,1
80,0.448,0.458,0.094,1
81,0.508,0.476,0.015,0
82,0.378,0.473,0.149,1
83,0.553,0.432,0.015,0
84,0.52,0.468,0.013,0
85,0.373,0.603,0.024,1
86,0.495,0.49,0.015,0
87,0.476,0.515,0.009,1
88,0.592,0.375,0.033,0
89,0.451,0.535,0.014,1
90,0.409,0.578,0.013,1
91,0.621,0.368,0.011,0
92,0.539,0.448,0.013,0
93,0.36,0.625,0.015,1
94,0.68,0.308,0.012,0
95,0.419,0.451,0.131,1
96,0.5,0.484,0.015,0
97,0.476,0.512,0.012,1
98,0.574,0.357,0.069,0
99,0.638,0.35,0.012,0
100,0.501,0.485,0.014,0
