Index,0,1,2,Ensemble_Decision
0,0.418,0.493,0.088,1
1,0.437,0.483,0.08,1
2,0.605,0.363,0.032,0
3,0.47,0.503,0.027,1
4,0.345,0.47,0.184,1
5,0.567,0.407,0.026,0
6,0.515,0.464,0.022,0
7,0.483,0.336,0.181,0
8,0.554,0.429,0.017,0
9,0.525,0.433,0.042,0
10,0.449,0.515,0.036,1
11,0.414,0.566,0.02,1
12,0.536,0.437,0.027,0
13,0.489,0.469,0.042,0
14,0.476,0.5,0.024,1
15,0.319,0.592,0.088,1
16,0.494,0.486,0.02,0
17,0.607,0.366,0.027,0
18,0.549,0.431,0.02,0
19,0.49,0.489,0.02,0
20,0.583,0.397,0.02,0
21,0.484,0.485,0.031,1
22,0.511,0.462,0.027,0
23,0.499,0.481,0.02,0
24,0.534,0.44,0.026,0
25,0.447,0.535,0.019,1
26,0.458,0.519,0.023,1
27,0.435,0.542,0.024,1
28,0.44,0.537,0.023,1
29,0.393,0.583,0.024,1
30,0.456,0.454,0.089,0
31,0.426,0.549,0.025,1
32,0.453,0.523,0.024,1
33,0.652,0.276,0.072,0
34,0.543,0.432,0.025,0
35,0.646,0.333,0.02,0
36,0.394,0.58,0.026,1
37,0.56,0.422,0.019,0
38,0.551,0.428,0.021,0
39,0.546,0.433,0.021,0
40,0.482,0.488,0.03,1
41,0.492,0.471,0.038,0
42,0.373,0.541,0.086,1
43,0.466,0.505,0.029,1
44,0.385,0.527,0.088,1
45,0.434,0.388,0.178,0
46,0.416,0.557,0.028,1
47,0.56,0.421,0.018,0
48,0.564,0.347,0.089,0
49,0.355,0.567,0.078,1
50,0.306,0.675,0.02,1
51,0.383,0.6,0.017,1
52,0.598,0.383,0.019,0
53,0.394,0.583,0.024,1
54,0.32,0.53,0.15,1
55,0.338,0.633,0.029,1
56,0.528,0.441,0.032,0
57,0.628,0.345,0.026,0
58,0.556,0.422,0.022,0
59,0.522,0.45,0.028,0
60,0.38,0.591,0.029,1
61,0.507,0.395,0.098,0
62,0.418,0.547,0.035,1
63,0.696,0.276,0.028,0
64,0.501,0.465,0.034,0
65,0.528,0.45,0.022,0
66,0.359,0.611,0.03,1
67,0.536,0.441,0.023,0
68,0.357,0.615,0.028,1
69,0.417,0.56,0.022,1
70,0.535,0.437,0.029,0
71,0.464,0.44,0.096,0
72,0.32,0.653,0.027,1
73,0.528,0.451,0.021,0
74,0.569,0.41,0.022,0
75,0.384,0.523,0.093,1
76,0.363,0.61,0.027,1
77,0.632,0.333,0.035,0
78,0.414,0.552,0.033,1
79,0.463,0.512,0.025,1
80,0.372,0.608,0.02,1
81,0.421,0.56,0.02,1
82,0.561,0.418,0.021,0
83,0.389,0.581,0.03,1
84,0.342,0.637,0.021,1
85,0.437,0.533,0.03,1
86,0.421,0.56,0.02,1
87,0.527,0.454,0.019,0
88,0.531,0.449,0.021,0
89,0.48,0.492,0.028,1
90,0.396,0.506,0.099,1
91,0.433,0.546,0.022,1
92,0.429,0.553,0.019,1
93,0.39,0.538,0.072,1
94,0.305,0.622,0.073,1
95,0.585,0.386,0.029,0
96,0.451,0.517,0.033,1
97,0.326,0.634,0.04,1
98,0.435,0.543,0.022,1
99,0.392,0.582,0.026,1
100,0.459,0.52,0.021,1
101,0.485,0.473,0.043,0
102,0.663,0.308,0.029,0
103,0.463,0.45,0.087,0
104,0.431,0.518,0.051,1
105,0.519,0.456,0.024,0
106,0.312,0.608,0.08,1
