Index,0,1,2,Ensemble_Decision
0,0.359,0.619,0.023,1
1,0.366,0.615,0.02,1
2,0.527,0.46,0.012,0
3,0.506,0.475,0.019,0
4,0.356,0.544,0.1,1
5,0.563,0.421,0.016,0
6,0.534,0.435,0.031,0
7,0.593,0.397,0.01,0
8,0.5,0.481,0.019,0
9,0.559,0.425,0.017,0
10,0.342,0.531,0.128,1
11,0.544,0.445,0.011,0
12,0.351,0.475,0.173,1
13,0.519,0.467,0.013,0
14,0.357,0.613,0.03,1
15,0.535,0.446,0.02,0
16,0.45,0.537,0.014,1
17,0.281,0.696,0.023,1
18,0.508,0.483,0.009,0
19,0.547,0.425,0.028,0
20,0.576,0.411,0.013,0
21,0.4,0.58,0.019,1
22,0.499,0.465,0.036,0
23,0.492,0.486,0.023,0
24,0.457,0.534,0.009,1
25,0.428,0.553,0.019,1
26,0.449,0.53,0.021,1
27,0.433,0.549,0.018,1
28,0.55,0.431,0.018,0
29,0.504,0.387,0.11,0
30,0.6,0.371,0.029,0
31,0.433,0.547,0.02,1
32,0.49,0.488,0.022,0
33,0.378,0.591,0.031,1
34,0.486,0.505,0.009,1
35,0.481,0.503,0.016,1
36,0.311,0.676,0.013,1
37,0.437,0.537,0.027,1
38,0.495,0.468,0.037,0
39,0.479,0.501,0.02,1
40,0.304,0.68,0.015,1
41,0.38,0.602,0.017,1
42,0.491,0.491,0.018,0
43,0.4,0.561,0.039,1
44,0.378,0.407,0.215,1
45,0.499,0.476,0.025,0
46,0.394,0.596,0.01,1
47,0.417,0.554,0.029,1
48,0.292,0.696,0.012,1
49,0.462,0.5,0.038,1
50,0.375,0.6,0.024,1
51,0.453,0.533,0.014,1
52,0.304,0.654,0.041,1
53,0.443,0.4,0.158,0
54,0.451,0.537,0.012,1
55,0.512,0.465,0.024,0
56,0.34,0.502,0.158,1
57,0.509,0.479,0.012,0
58,0.395,0.59,0.015,1
59,0.569,0.42,0.012,0
60,0.41,0.578,0.012,1
61,0.532,0.435,0.034,0
62,0.351,0.506,0.143,1
63,0.338,0.506,0.155,1
64,0.577,0.416,0.008,0
65,0.335,0.541,0.125,1
66,0.395,0.586,0.019,1
67,0.46,0.5,0.04,1
68,0.524,0.461,0.015,0
69,0.381,0.508,0.111,1
70,0.476,0.463,0.061,0
71,0.353,0.635,0.011,1
72,0.537,0.449,0.014,0
73,0.606,0.371,0.024,0
74,0.617,0.364,0.018,0
75,0.459,0.519,0.022,1
76,0.442,0.543,0.015,1
77,0.312,0.666,0.022,1
78,0.455,0.533,0.012,1
79,0.439,0.55,0.01,1
80,0.451,0.504,0.045,1
81,0.513,0.473,0.014,0
82,0.332,0.522,0.147,1
83,0.5,0.486,0.014,0
84,0.521,0.466,0.013,0
85,0.376,0.603,0.021,1
86,0.487,0.494,0.019,1
87,0.525,0.469,0.006,0
88,0.587,0.379,0.034,0
89,0.45,0.537,0.012,1
90,0.46,0.527,0.013,1
91,0.674,0.315,0.01,0
92,0.495,0.491,0.014,0
93,0.515,0.469,0.015,0
94,0.518,0.471,0.011,0
95,0.417,0.445,0.138,1
96,0.454,0.53,0.016,1
97,0.433,0.557,0.009,1
98,0.674,0.31,0.015,0
99,0.636,0.352,0.012,0
100,0.501,0.485,0.014,0
101,0.388,0.577,0.035,1
102,0.431,0.495,0.074,1
103,0.316,0.668,0.016,1
104,0.756,0.222,0.022,0
105,0.31,0.679,0.01,1
106,0.564,0.416,0.019,0
107,0.403,0.591,0.006,1
108,0.584,0.397,0.02,0
109,0.554,0.429,0.018,0
110,0.419,0.527,0.054,1
111,0.389,0.6,0.011,1
112,0.424,0.557,0.019,1
113,0.551,0.405,0.044,0
114,0.419,0.564,0.018,1
115,0.603,0.381,0.016,0
116,0.386,0.573,0.042,1
117,0.432,0.543,0.025,1
118,0.374,0.612,0.014,1
119,0.448,0.532,0.02,1
120,0.449,0.528,0.023,1
121,0.347,0.632,0.021,1
122,0.488,0.458,0.054,0
123,0.606,0.383,0.011,0
124,0.412,0.442,0.146,1
125,0.318,0.646,0.036,1
126,0.504,0.421,0.076,0
127,0.522,0.458,0.019,0
128,0.522,0.468,0.009,0
129,0.513,0.462,0.025,0
130,0.504,0.479,0.017,0
131,0.461,0.523,0.016,1
132,0.452,0.528,0.02,1
133,0.452,0.538,0.01,1
134,0.573,0.406,0.02,0
135,0.28,0.672,0.048,1
136,0.491,0.5,0.009,1
137,0.461,0.523,0.016,1
138,0.457,0.51,0.033,1
139,0.42,0.56,0.02,1
140,0.471,0.505,0.024,1
141,0.5,0.482,0.018,0
142,0.56,0.428,0.012,0
143,0.506,0.465,0.029,0
144,0.463,0.375,0.163,0
145,0.388,0.578,0.034,1
146,0.485,0.496,0.019,1
147,0.373,0.612,0.016,1
148,0.599,0.387,0.014,0
149,0.614,0.37,0.016,0
150,0.347,0.638,0.014,1
151,0.469,0.515,0.016,1
152,0.384,0.567,0.049,1
153,0.478,0.511,0.011,1
154,0.492,0.486,0.022,0
155,0.514,0.466,0.019,0
156,0.409,0.579,0.012,1
157,0.551,0.433,0.015,0
158,0.405,0.582,0.013,1
159,0.404,0.558,0.039,1
160,0.522,0.464,0.014,0
161,0.5,0.469,0.031,0
162,0.42,0.559,0.02,1
163,0.601,0.388,0.011,0
164,0.462,0.525,0.013,1
165,0.275,0.715,0.01,1
166,0.443,0.513,0.044,1
167,0.512,0.471,0.017,0
168,0.454,0.533,0.013,1
169,0.474,0.502,0.024,1
170,0.315,0.637,0.048,1
171,0.607,0.379,0.014,0
172,0.624,0.333,0.043,0
173,0.659,0.324,0.018,0
174,0.496,0.425,0.079,0
175,0.309,0.351,0.339,1
176,0.52,0.457,0.023,0
177,0.455,0.521,0.024,1
178,0.496,0.408,0.096,0
179,0.511,0.473,0.016,0
180,0.429,0.425,0.145,0
181,0.582,0.377,0.041,0
182,0.434,0.557,0.009,1
183,0.585,0.4,0.014,0
184,0.508,0.477,0.016,0
185,0.32,0.67,0.01,1
186,0.486,0.484,0.03,0
187,0.473,0.515,0.011,1
188,0.391,0.587,0.022,1
189,0.567,0.421,0.012,0
190,0.525,0.465,0.01,0
191,0.32,0.46,0.221,1
192,0.458,0.527,0.015,1
193,0.441,0.53,0.029,1
194,0.269,0.716,0.015,1
195,0.468,0.523,0.009,1
196,0.472,0.515,0.013,1
197,0.411,0.57,0.019,1
198,0.365,0.619,0.015,1
199,0.282,0.512,0.206,1
200,0.621,0.365,0.014,0
201,0.57,0.411,0.019,0
202,0.491,0.494,0.015,1
203,0.666,0.316,0.018,0
204,0.494,0.479,0.027,0
205,0.282,0.389,0.33,1
206,0.375,0.336,0.289,0
207,0.538,0.414,0.048,0
208,0.497,0.489,0.013,0
209,0.476,0.513,0.011,1
210,0.461,0.515,0.024,1
211,0.532,0.449,0.019,0
212,0.447,0.538,0.015,1
213,0.434,0.557,0.008,1
214,0.499,0.485,0.016,0
215,0.395,0.577,0.028,1
216,0.396,0.587,0.017,1
217,0.52,0.453,0.027,0
218,0.646,0.338,0.015,0
219,0.584,0.395,0.021,0
220,0.635,0.355,0.009,0
221,0.417,0.569,0.013,1
222,0.421,0.558,0.021,1
223,0.57,0.413,0.018,0
224,0.44,0.536,0.024,1
225,0.533,0.451,0.016,0
226,0.407,0.575,0.018,1
227,0.359,0.626,0.015,1
228,0.43,0.546,0.024,1
229,0.543,0.44,0.017,0
230,0.492,0.495,0.013,1
231,0.414,0.571,0.015,1
232,0.415,0.575,0.009,1
233,0.381,0.6,0.018,1
234,0.386,0.524,0.09,1
235,0.433,0.554,0.013,1
236,0.67,0.302,0.028,0
237,0.441,0.547,0.012,1
238,0.412,0.559,0.028,1
239,0.38,0.607,0.013,1
240,0.56,0.385,0.055,0
241,0.437,0.548,0.016,1
242,0.481,0.508,0.012,1
243,0.394,0.582,0.024,1
244,0.41,0.291,0.299,0
245,0.48,0.506,0.015,1
246,0.463,0.525,0.012,1
247,0.451,0.527,0.022,1
248,0.41,0.541,0.049,1
249,0.42,0.561,0.019,1
250,0.538,0.385,0.076,0
251,0.518,0.454,0.028,0
252,0.465,0.439,0.096,0
253,0.459,0.521,0.021,1
254,0.521,0.462,0.017,0
255,0.454,0.53,0.016,1
256,0.492,0.498,0.01,1
257,0.52,0.466,0.013,0
258,0.467,0.406,0.127,0
259,0.432,0.388,0.18,0
260,0.479,0.51,0.011,1
261,0.369,0.623,0.008,1
262,0.516,0.466,0.018,0
263,0.483,0.502,0.016,1
264,0.49,0.491,0.019,1
265,0.387,0.599,0.014,1
266,0.44,0.534,0.026,1
267,0.522,0.388,0.09,0
268,0.504,0.485,0.01,0
269,0.459,0.53,0.011,1
270,0.564,0.416,0.02,0
271,0.476,0.47,0.054,0
272,0.417,0.569,0.014,1
273,0.567,0.413,0.02,0
274,0.496,0.486,0.018,0
275,0.524,0.46,0.015,0
276,0.454,0.534,0.012,1
277,0.356,0.543,0.101,1
278,0.44,0.546,0.014,1
279,0.454,0.527,0.019,1
280,0.529,0.452,0.018,0
281,0.564,0.427,0.009,0
282,0.581,0.409,0.01,0
283,0.586,0.405,0.009,0
284,0.55,0.376,0.074,0
285,0.455,0.535,0.011,1
286,0.535,0.451,0.014,0
287,0.505,0.475,0.021,0
288,0.436,0.465,0.1,1
289,0.504,0.471,0.025,0
290,0.466,0.522,0.012,1
291,0.347,0.53,0.123,1
292,0.398,0.574,0.028,1
293,0.498,0.492,0.009,0
294,0.396,0.59,0.014,1
295,0.304,0.689,0.008,1
296,0.551,0.431,0.018,0
297,0.549,0.433,0.019,0
298,0.495,0.487,0.018,0
299,0.471,0.515,0.014,1
300,0.341,0.599,0.06,1
301,0.391,0.598,0.011,1
302,0.513,0.474,0.014,0
303,0.441,0.546,0.012,1
304,0.337,0.615,0.048,1
305,0.467,0.343,0.19,0
306,0.525,0.381,0.094,0
307,0.334,0.633,0.033,1
308,0.288,0.698,0.015,1
309,0.603,0.382,0.015,0
310,0.45,0.53,0.019,1
311,0.426,0.553,0.021,1
312,0.451,0.53,0.019,1
313,0.43,0.556,0.014,1
314,0.325,0.67,0.005,1
315,0.449,0.54,0.011,1
316,0.395,0.579,0.026,1
317,0.461,0.527,0.013,1
318,0.467,0.452,0.08,0
319,0.45,0.472,0.078,1
320,0.539,0.434,0.027,0
321,0.318,0.639,0.043,1
322,0.431,0.391,0.178,0
323,0.415,0.526,0.059,1
324,0.401,0.493,0.107,1
325,0.284,0.7,0.016,1
326,0.522,0.454,0.024,0
327,0.39,0.591,0.019,1
328,0.457,0.39,0.153,0
329,0.56,0.419,0.022,0
330,0.476,0.406,0.118,0
331,0.454,0.533,0.013,1
332,0.511,0.476,0.013,0
333,0.507,0.465,0.029,0
334,0.444,0.535,0.021,1
335,0.431,0.557,0.012,1
336,0.381,0.604,0.015,1
337,0.52,0.463,0.018,0
338,0.565,0.425,0.01,0
339,0.483,0.433,0.084,0
340,0.2,0.777,0.023,1
341,0.509,0.462,0.029,0
342,0.427,0.56,0.012,1
343,0.292,0.557,0.151,1
344,0.565,0.423,0.012,0
345,0.487,0.501,0.012,1
346,0.52,0.467,0.013,0
347,0.417,0.558,0.025,1
348,0.47,0.514,0.016,1
349,0.624,0.368,0.008,0
350,0.389,0.599,0.012,1
351,0.639,0.35,0.012,0
352,0.421,0.542,0.037,1
353,0.465,0.521,0.014,1
354,0.428,0.557,0.015,1
355,0.384,0.395,0.221,1
356,0.372,0.609,0.019,1
357,0.448,0.546,0.007,1
358,0.483,0.501,0.016,1
359,0.448,0.403,0.15,0
360,0.441,0.491,0.068,1
361,0.469,0.492,0.039,1
362,0.534,0.454,0.013,0
363,0.384,0.602,0.014,1
364,0.463,0.523,0.015,1
365,0.438,0.549,0.013,1
366,0.611,0.373,0.016,0
367,0.557,0.433,0.009,0
368,0.49,0.499,0.011,1
369,0.393,0.588,0.019,1
370,0.584,0.4,0.016,0
371,0.512,0.482,0.007,0
372,0.419,0.505,0.076,1
373,0.394,0.591,0.016,1
374,0.263,0.732,0.004,1
375,0.433,0.556,0.011,1
376,0.577,0.412,0.012,0
377,0.362,0.594,0.044,1
378,0.358,0.458,0.184,1
379,0.459,0.529,0.012,1
380,0.5,0.48,0.02,0
381,0.393,0.601,0.006,1
382,0.473,0.497,0.03,1
383,0.464,0.518,0.018,1
384,0.43,0.462,0.108,1
385,0.45,0.534,0.016,1
386,0.477,0.513,0.011,1
387,0.415,0.501,0.083,1
388,0.398,0.565,0.037,1
389,0.303,0.671,0.026,1
390,0.256,0.643,0.101,1
391,0.59,0.398,0.012,0
392,0.387,0.605,0.007,1
393,0.472,0.52,0.008,1
394,0.367,0.623,0.009,1
395,0.399,0.582,0.02,1
396,0.502,0.491,0.008,0
397,0.415,0.576,0.009,1
398,0.458,0.524,0.017,1
399,0.55,0.429,0.021,0
400,0.598,0.396,0.006,0
401,0.442,0.54,0.018,1
402,0.394,0.587,0.019,1
403,0.513,0.397,0.089,0
404,0.634,0.348,0.018,0
405,0.363,0.307,0.33,0
406,0.375,0.356,0.269,0
407,0.543,0.445,0.011,0
408,0.556,0.426,0.018,0
409,0.476,0.501,0.023,1
410,0.438,0.527,0.035,1
411,0.402,0.584,0.014,1
412,0.566,0.411,0.023,0
413,0.278,0.717,0.005,1
414,0.417,0.489,0.094,1
415,0.357,0.632,0.011,1
416,0.452,0.526,0.023,1
417,0.388,0.601,0.011,1
418,0.543,0.44,0.017,0
419,0.291,0.602,0.108,1
420,0.245,0.691,0.065,1
421,0.412,0.544,0.045,1
422,0.428,0.319,0.253,0
423,0.646,0.343,0.012,0
424,0.297,0.693,0.011,1
425,0.411,0.58,0.008,1
426,0.356,0.619,0.026,1
427,0.342,0.634,0.024,1
428,0.439,0.543,0.018,1
429,0.508,0.469,0.023,0
430,0.425,0.493,0.082,1
431,0.542,0.423,0.035,0
432,0.374,0.545,0.081,1
433,0.424,0.561,0.015,1
434,0.599,0.392,0.009,0
435,0.627,0.358,0.015,0
436,0.404,0.582,0.014,1
437,0.367,0.557,0.076,1
438,0.453,0.527,0.02,1
439,0.459,0.52,0.021,1
440,0.567,0.41,0.022,0
441,0.555,0.433,0.011,0
442,0.508,0.381,0.112,0
443,0.397,0.591,0.011,1
444,0.348,0.619,0.033,1
445,0.601,0.391,0.007,0
446,0.424,0.558,0.018,1
447,0.542,0.432,0.026,0
448,0.457,0.511,0.033,1
449,0.239,0.674,0.087,1
450,0.34,0.522,0.138,1
451,0.49,0.426,0.084,0
452,0.48,0.492,0.027,1
453,0.494,0.491,0.015,0
454,0.409,0.582,0.009,1
455,0.443,0.532,0.024,1
456,0.443,0.543,0.014,1
457,0.302,0.483,0.215,1
458,0.456,0.519,0.025,1
459,0.546,0.393,0.061,0
460,0.536,0.45,0.015,0
461,0.482,0.473,0.045,0
462,0.466,0.52,0.014,1
463,0.43,0.557,0.014,1
464,0.434,0.537,0.029,1
465,0.409,0.575,0.016,1
466,0.432,0.542,0.027,1
467,0.519,0.472,0.009,0
468,0.517,0.463,0.02,0
469,0.534,0.449,0.017,0
470,0.422,0.567,0.011,1
471,0.37,0.613,0.016,1
472,0.452,0.354,0.194,0
473,0.445,0.543,0.012,1
474,0.458,0.488,0.054,1
475,0.585,0.405,0.01,0
476,0.378,0.598,0.024,1
477,0.402,0.582,0.015,1
478,0.299,0.627,0.074,1
479,0.348,0.576,0.076,1
480,0.425,0.554,0.021,1
481,0.558,0.432,0.01,0
482,0.245,0.742,0.013,1
483,0.565,0.426,0.009,0
484,0.539,0.438,0.023,0
485,0.502,0.482,0.016,0
486,0.49,0.495,0.015,1
487,0.439,0.485,0.076,1
488,0.498,0.484,0.017,0
489,0.48,0.503,0.017,1
490,0.551,0.427,0.022,0
491,0.529,0.458,0.013,0
492,0.384,0.401,0.216,1
493,0.46,0.528,0.012,1
494,0.573,0.396,0.031,0
495,0.415,0.572,0.013,1
496,0.371,0.616,0.013,1
497,0.459,0.37,0.17,0
498,0.387,0.596,0.017,1
499,0.502,0.42,0.078,0
500,0.526,0.428,0.046,0
501,0.321,0.302,0.378,2
502,0.476,0.511,0.013,1
503,0.467,0.494,0.039,1
504,0.465,0.493,0.042,1
505,0.54,0.455,0.005,0
506,0.408,0.576,0.016,1
507,0.553,0.432,0.015,0
508,0.647,0.343,0.01,0
509,0.512,0.476,0.013,0
510,0.413,0.56,0.026,1
511,0.436,0.528,0.036,1
512,0.478,0.506,0.015,1
513,0.568,0.419,0.013,0
514,0.514,0.471,0.015,0
515,0.459,0.526,0.015,1
516,0.597,0.38,0.023,0
517,0.506,0.388,0.106,0
518,0.458,0.528,0.014,1
519,0.39,0.585,0.025,1
520,0.489,0.501,0.011,1
521,0.529,0.44,0.031,0
522,0.444,0.541,0.015,1
523,0.365,0.48,0.155,1
524,0.383,0.578,0.039,1
525,0.439,0.491,0.07,1
526,0.315,0.659,0.026,1
527,0.375,0.609,0.016,1
528,0.469,0.511,0.02,1
529,0.422,0.376,0.201,0
530,0.513,0.476,0.011,0
531,0.518,0.471,0.011,0
532,0.504,0.482,0.014,0
533,0.41,0.577,0.013,1
534,0.364,0.324,0.311,0
535,0.412,0.575,0.013,1
536,0.411,0.324,0.265,0
537,0.614,0.37,0.016,0
538,0.372,0.612,0.015,1
539,0.428,0.517,0.055,1
540,0.402,0.576,0.022,1
541,0.365,0.613,0.023,1
542,0.533,0.458,0.009,0
543,0.514,0.427,0.059,0
544,0.287,0.682,0.031,1
545,0.459,0.463,0.079,1
546,0.425,0.462,0.113,1
547,0.477,0.509,0.014,1
548,0.453,0.519,0.028,1
549,0.538,0.439,0.023,0
550,0.625,0.351,0.024,0
551,0.419,0.564,0.017,1
552,0.45,0.537,0.013,1
553,0.695,0.287,0.018,0
554,0.571,0.412,0.016,0
555,0.374,0.614,0.012,1
556,0.501,0.466,0.033,0
557,0.47,0.517,0.013,1
558,0.275,0.679,0.046,1
559,0.395,0.598,0.007,1
560,0.465,0.521,0.013,1
561,0.372,0.427,0.201,1
562,0.596,0.386,0.019,0
563,0.447,0.512,0.041,1
564,0.402,0.582,0.016,1
565,0.61,0.313,0.077,0
566,0.401,0.588,0.011,1
567,0.328,0.656,0.016,1
568,0.396,0.58,0.024,1
569,0.477,0.508,0.015,1
570,0.319,0.602,0.079,1
571,0.433,0.375,0.191,0
572,0.425,0.562,0.013,1
573,0.333,0.334,0.333,1
574,0.528,0.46,0.013,0
575,0.266,0.271,0.463,2
576,0.637,0.337,0.025,0
577,0.429,0.55,0.021,1
578,0.407,0.575,0.018,1
579,0.444,0.529,0.026,1
580,0.606,0.385,0.01,0
581,0.397,0.585,0.017,1
582,0.459,0.52,0.02,1
583,0.429,0.544,0.028,1
584,0.399,0.573,0.028,1
585,0.605,0.382,0.013,0
586,0.484,0.407,0.108,0
587,0.442,0.544,0.014,1
588,0.417,0.571,0.012,1
589,0.572,0.358,0.07,0
590,0.599,0.389,0.012,0
591,0.543,0.438,0.02,0
592,0.552,0.431,0.016,0
593,0.404,0.56,0.036,1
594,0.426,0.52,0.055,1
