Index,0,1,2,Ensemble_Decision
0,0.283,0.697,0.02,1
1,0.333,0.459,0.208,1
2,0.665,0.257,0.078,0
3,0.543,0.437,0.02,0
4,0.599,0.379,0.022,0
5,0.382,0.599,0.02,1
6,0.23,0.751,0.02,1
7,0.66,0.32,0.02,0
8,0.285,0.631,0.085,1
9,0.23,0.749,0.021,1
10,0.23,0.75,0.02,1
11,0.39,0.589,0.02,1
12,0.428,0.552,0.02,1
13,0.591,0.389,0.019,0
14,0.552,0.428,0.02,0
15,0.347,0.632,0.021,1
16,0.34,0.43,0.23,1
17,0.348,0.632,0.021,1
18,0.29,0.69,0.02,1
19,0.385,0.595,0.02,1
20,0.28,0.7,0.02,1
21,0.285,0.695,0.02,1
22,0.338,0.642,0.02,1
23,0.489,0.489,0.022,0
24,0.282,0.697,0.021,1
25,0.515,0.36,0.125,0
26,0.542,0.437,0.022,0
27,0.23,0.64,0.13,1
28,0.29,0.69,0.02,1
29,0.392,0.588,0.02,1
30,0.552,0.354,0.093,0
31,0.285,0.695,0.02,1
32,0.553,0.427,0.02,0
33,0.552,0.332,0.116,0
34,0.502,0.471,0.027,0
35,0.54,0.44,0.02,0
36,0.677,0.304,0.019,0
37,0.565,0.416,0.02,0
38,0.548,0.429,0.024,0
39,0.438,0.324,0.238,0
40,0.397,0.579,0.024,1
41,0.678,0.303,0.02,0
42,0.409,0.254,0.337,0
43,0.504,0.476,0.02,0
44,0.4,0.581,0.02,1
45,0.292,0.689,0.02,1
46,0.404,0.574,0.022,1
47,0.23,0.75,0.02,1
48,0.521,0.361,0.118,0
49,0.673,0.308,0.02,0
50,0.352,0.628,0.02,1
51,0.299,0.681,0.02,1
52,0.603,0.377,0.02,0
53,0.23,0.751,0.02,1
54,0.45,0.529,0.021,1
55,0.401,0.364,0.235,0
56,0.498,0.482,0.021,0
57,0.628,0.349,0.024,0
58,0.579,0.396,0.025,0
59,0.624,0.354,0.023,0
60,0.498,0.482,0.021,0
61,0.555,0.422,0.023,0
62,0.467,0.512,0.021,1
63,0.673,0.307,0.02,0
64,0.561,0.419,0.019,0
65,0.39,0.589,0.021,1
66,0.409,0.571,0.019,1
67,0.427,0.309,0.263,0
68,0.287,0.689,0.024,1
69,0.365,0.615,0.02,1
70,0.424,0.554,0.022,1
71,0.538,0.439,0.023,0
72,0.49,0.412,0.098,0
73,0.359,0.621,0.02,1
74,0.335,0.645,0.02,1
75,0.61,0.369,0.021,0
76,0.336,0.644,0.019,1
77,0.62,0.359,0.021,0
78,0.677,0.304,0.02,0
79,0.533,0.444,0.023,0
80,0.428,0.477,0.095,1
81,0.63,0.351,0.02,0
82,0.41,0.517,0.073,1
83,0.413,0.567,0.02,1
84,0.41,0.566,0.024,1
85,0.616,0.361,0.022,0
86,0.508,0.472,0.02,0
87,0.677,0.302,0.021,0
88,0.335,0.644,0.02,1
89,0.388,0.589,0.023,1
90,0.285,0.695,0.02,1
91,0.399,0.366,0.234,0
92,0.617,0.249,0.133,0
93,0.563,0.358,0.08,0
94,0.332,0.648,0.02,1
95,0.512,0.466,0.022,0
96,0.723,0.246,0.031,0
97,0.525,0.454,0.021,0
98,0.544,0.434,0.022,0
99,0.488,0.492,0.021,1
100,0.336,0.572,0.092,1
101,0.412,0.564,0.024,1
102,0.344,0.636,0.019,1
103,0.402,0.578,0.02,1
104,0.593,0.387,0.02,0
105,0.615,0.366,0.02,0
106,0.512,0.467,0.021,0
107,0.409,0.571,0.019,1
108,0.407,0.569,0.024,1
109,0.332,0.647,0.021,1
110,0.229,0.749,0.021,1
111,0.548,0.433,0.02,0
112,0.545,0.435,0.02,0
113,0.613,0.367,0.02,0
114,0.417,0.337,0.246,0
115,0.664,0.317,0.019,0
116,0.332,0.648,0.02,1
117,0.357,0.569,0.074,1
118,0.51,0.47,0.02,0
119,0.553,0.427,0.019,0
120,0.658,0.319,0.023,0
121,0.39,0.59,0.02,1
122,0.387,0.592,0.021,1
123,0.5,0.48,0.02,0
124,0.465,0.454,0.081,0
125,0.56,0.42,0.02,0
126,0.412,0.567,0.021,1
