Index,0,1,2,Ensemble_Decision
0,0.406,0.581,0.014,1
1,0.52,0.446,0.034,0
2,0.395,0.528,0.077,1
3,0.442,0.547,0.011,1
4,0.485,0.498,0.017,1
5,0.326,0.656,0.018,1
6,0.563,0.408,0.029,0
7,0.475,0.437,0.087,0
8,0.406,0.344,0.251,0
9,0.5,0.453,0.047,0
10,0.448,0.384,0.167,0
11,0.537,0.446,0.016,0
12,0.388,0.59,0.022,1
13,0.466,0.522,0.012,1
14,0.458,0.523,0.019,1
15,0.267,0.714,0.019,1
16,0.451,0.476,0.073,1
17,0.454,0.528,0.018,1
18,0.491,0.496,0.014,1
19,0.375,0.608,0.017,1
20,0.495,0.318,0.187,0
21,0.587,0.39,0.024,0
22,0.441,0.536,0.023,1
23,0.266,0.717,0.017,1
24,0.454,0.527,0.018,1
25,0.426,0.546,0.028,1
26,0.618,0.292,0.09,0
27,0.636,0.346,0.018,0
28,0.484,0.499,0.017,1
29,0.702,0.274,0.024,0
30,0.412,0.577,0.011,1
31,0.363,0.625,0.012,1
32,0.381,0.599,0.02,1
33,0.653,0.333,0.014,0
34,0.608,0.363,0.029,0
35,0.576,0.408,0.016,0
36,0.395,0.53,0.075,1
37,0.395,0.591,0.014,1
38,0.459,0.453,0.088,0
39,0.543,0.444,0.013,0
40,0.474,0.51,0.016,1
41,0.298,0.677,0.025,1
42,0.272,0.719,0.01,1
43,0.451,0.527,0.022,1
44,0.488,0.481,0.031,0
45,0.488,0.446,0.066,0
46,0.545,0.442,0.013,0
47,0.498,0.48,0.022,0
48,0.555,0.419,0.026,0
49,0.345,0.644,0.011,1
50,0.364,0.605,0.03,1
51,0.514,0.465,0.021,0
52,0.539,0.451,0.011,0
53,0.549,0.439,0.012,0
54,0.463,0.516,0.021,1
55,0.363,0.626,0.011,1
56,0.411,0.575,0.015,1
57,0.418,0.349,0.233,0
58,0.496,0.349,0.156,0
59,0.363,0.621,0.016,1
60,0.504,0.473,0.023,0
61,0.444,0.544,0.012,1
62,0.375,0.616,0.009,1
63,0.401,0.581,0.018,1
64,0.167,0.803,0.03,1
65,0.631,0.347,0.022,0
66,0.413,0.576,0.011,1
67,0.488,0.497,0.015,1
68,0.49,0.436,0.074,0
69,0.267,0.721,0.012,1
70,0.384,0.603,0.014,1
71,0.465,0.521,0.014,1
72,0.534,0.426,0.04,0
73,0.382,0.526,0.093,1
74,0.325,0.573,0.102,1
75,0.538,0.451,0.012,0
76,0.519,0.463,0.018,0
77,0.473,0.512,0.015,1
78,0.433,0.538,0.029,1
79,0.419,0.568,0.012,1
80,0.418,0.515,0.067,1
81,0.482,0.503,0.015,1
82,0.379,0.603,0.018,1
83,0.513,0.47,0.017,0
84,0.516,0.47,0.015,0
85,0.612,0.369,0.019,0
86,0.666,0.322,0.012,0
87,0.385,0.568,0.047,1
88,0.45,0.38,0.169,0
89,0.511,0.474,0.014,0
90,0.53,0.457,0.012,0
91,0.465,0.523,0.012,1
92,0.456,0.536,0.008,1
93,0.505,0.423,0.072,0
94,0.57,0.36,0.07,0
95,0.476,0.5,0.025,1
96,0.701,0.277,0.022,0
97,0.437,0.553,0.01,1
98,0.524,0.466,0.01,0
99,0.38,0.61,0.01,1
100,0.431,0.532,0.036,1
101,0.539,0.444,0.018,0
102,0.465,0.515,0.02,1
103,0.468,0.436,0.096,0
104,0.543,0.439,0.019,0
105,0.477,0.463,0.06,0
106,0.303,0.618,0.079,1
107,0.43,0.555,0.014,1
108,0.511,0.474,0.016,0
109,0.504,0.474,0.022,0
110,0.486,0.504,0.01,1
111,0.637,0.35,0.013,0
112,0.481,0.435,0.083,0
113,0.458,0.525,0.017,1
114,0.518,0.383,0.099,0
115,0.566,0.422,0.011,0
116,0.296,0.502,0.203,1
117,0.429,0.557,0.014,1
118,0.552,0.424,0.024,0
119,0.57,0.417,0.013,0
120,0.505,0.444,0.05,0
121,0.35,0.573,0.077,1
122,0.55,0.432,0.017,0
123,0.478,0.507,0.014,1
124,0.529,0.455,0.017,0
125,0.457,0.504,0.038,1
126,0.363,0.619,0.019,1
127,0.669,0.317,0.014,0
128,0.448,0.541,0.011,1
129,0.488,0.502,0.011,1
130,0.494,0.493,0.013,0
131,0.41,0.438,0.152,1
132,0.516,0.462,0.022,0
133,0.539,0.438,0.023,0
134,0.46,0.528,0.012,1
135,0.398,0.58,0.022,1
136,0.448,0.524,0.027,1
137,0.536,0.358,0.106,0
138,0.361,0.629,0.011,1
139,0.46,0.295,0.246,0
140,0.409,0.429,0.163,1
141,0.322,0.602,0.076,1
142,0.517,0.463,0.02,0
143,0.574,0.405,0.021,0
144,0.372,0.607,0.021,1
145,0.389,0.522,0.089,1
146,0.341,0.618,0.041,1
147,0.512,0.455,0.033,0
148,0.513,0.4,0.087,0
149,0.444,0.537,0.019,1
150,0.372,0.605,0.023,1
