Index,0,1,2,Ensemble_Decision
0,0.391,0.486,0.122,1
1,0.586,0.401,0.013,0
2,0.55,0.445,0.005,0
3,0.569,0.41,0.021,0
4,0.566,0.415,0.019,0
5,0.486,0.507,0.007,1
6,0.564,0.423,0.013,0
7,0.49,0.486,0.024,0
8,0.373,0.617,0.01,1
9,0.569,0.418,0.013,0
10,0.299,0.684,0.017,1
11,0.479,0.507,0.014,1
12,0.365,0.548,0.087,1
13,0.463,0.528,0.009,1
14,0.265,0.72,0.015,1
15,0.393,0.595,0.012,1
16,0.592,0.402,0.006,0
17,0.61,0.377,0.012,0
18,0.536,0.453,0.011,0
19,0.462,0.513,0.025,1
20,0.34,0.62,0.04,1
21,0.481,0.507,0.013,1
22,0.505,0.482,0.013,0
23,0.331,0.564,0.104,1
24,0.414,0.573,0.013,1
25,0.397,0.538,0.065,1
26,0.66,0.326,0.014,0
27,0.469,0.455,0.075,0
28,0.359,0.554,0.087,1
29,0.499,0.476,0.026,0
30,0.257,0.733,0.011,1
31,0.311,0.679,0.01,1
32,0.476,0.509,0.015,1
33,0.378,0.573,0.049,1
34,0.435,0.543,0.022,1
35,0.57,0.419,0.011,0
36,0.344,0.647,0.01,1
37,0.466,0.522,0.013,1
38,0.458,0.53,0.013,1
39,0.519,0.427,0.054,0
40,0.508,0.478,0.013,0
41,0.389,0.598,0.013,1
42,0.379,0.607,0.013,1
43,0.406,0.413,0.181,1
44,0.5,0.467,0.034,0
45,0.555,0.431,0.015,0
46,0.51,0.425,0.064,0
47,0.537,0.451,0.012,0
48,0.401,0.589,0.01,1
49,0.543,0.439,0.017,0
50,0.471,0.514,0.015,1
51,0.522,0.404,0.074,0
52,0.519,0.468,0.013,0
53,0.448,0.535,0.017,1
54,0.436,0.557,0.007,1
55,0.491,0.496,0.014,1
56,0.556,0.433,0.011,0
57,0.4,0.568,0.032,1
58,0.534,0.457,0.01,0
59,0.483,0.484,0.032,1
60,0.466,0.483,0.052,1
61,0.422,0.565,0.014,1
62,0.536,0.455,0.009,0
63,0.329,0.563,0.108,1
64,0.441,0.548,0.011,1
65,0.558,0.422,0.02,0
66,0.379,0.604,0.017,1
67,0.577,0.412,0.011,0
68,0.51,0.481,0.009,0
69,0.493,0.493,0.014,0
70,0.466,0.521,0.013,1
71,0.501,0.487,0.012,0
72,0.514,0.389,0.097,0
73,0.332,0.488,0.179,1
74,0.358,0.514,0.127,1
75,0.491,0.494,0.015,1
76,0.624,0.37,0.006,0
77,0.406,0.478,0.116,1
78,0.393,0.594,0.012,1
79,0.588,0.399,0.013,0
80,0.468,0.519,0.013,1
81,0.427,0.562,0.011,1
82,0.427,0.454,0.119,1
83,0.396,0.361,0.244,0
84,0.332,0.657,0.01,1
85,0.479,0.445,0.077,0
86,0.489,0.43,0.08,0
87,0.335,0.425,0.241,1
88,0.296,0.693,0.011,1
