Index,0,1,2,Ensemble_Decision
0,0.36,0.567,0.073,1
1,0.404,0.579,0.017,1
2,0.524,0.464,0.012,0
3,0.417,0.565,0.018,1
4,0.461,0.488,0.051,1
5,0.375,0.607,0.018,1
6,0.573,0.395,0.031,0
7,0.43,0.559,0.011,1
8,0.591,0.389,0.019,0
9,0.554,0.43,0.016,0
10,0.293,0.635,0.072,1
11,0.5,0.488,0.012,0
12,0.405,0.47,0.124,1
13,0.557,0.429,0.014,0
14,0.317,0.653,0.03,1
15,0.577,0.404,0.019,0
16,0.355,0.63,0.015,1
17,0.33,0.646,0.024,1
18,0.435,0.554,0.011,1
19,0.48,0.441,0.079,0
20,0.505,0.481,0.014,0
21,0.355,0.623,0.022,1
22,0.397,0.567,0.036,1
23,0.596,0.381,0.023,0
24,0.433,0.557,0.01,1
25,0.335,0.645,0.02,1
26,0.345,0.634,0.021,1
27,0.559,0.425,0.015,0
28,0.592,0.39,0.018,0
29,0.495,0.394,0.111,0
30,0.569,0.401,0.03,0
31,0.439,0.541,0.021,1
32,0.53,0.398,0.072,0
33,0.428,0.542,0.03,1
34,0.472,0.518,0.01,1
35,0.381,0.602,0.017,1
36,0.354,0.628,0.018,1
37,0.389,0.535,0.076,1
38,0.354,0.611,0.035,1
39,0.593,0.337,0.07,0
40,0.364,0.621,0.015,1
41,0.384,0.599,0.016,1
42,0.671,0.309,0.019,0
43,0.351,0.609,0.04,1
44,0.416,0.316,0.269,0
45,0.611,0.366,0.023,0
46,0.366,0.624,0.01,1
47,0.424,0.494,0.082,1
48,0.352,0.634,0.014,1
49,0.467,0.494,0.039,1
50,0.37,0.605,0.025,1
51,0.512,0.474,0.015,0
52,0.312,0.598,0.09,1
53,0.33,0.52,0.15,1
54,0.433,0.554,0.013,1
55,0.512,0.465,0.023,0
56,0.384,0.458,0.158,1
57,0.464,0.523,0.013,1
58,0.355,0.628,0.017,1
59,0.475,0.512,0.013,1
60,0.459,0.529,0.012,1
61,0.519,0.446,0.035,0
62,0.411,0.495,0.094,1
63,0.391,0.5,0.109,1
64,0.527,0.463,0.01,0
65,0.493,0.38,0.126,0
66,0.292,0.689,0.018,1
67,0.533,0.427,0.04,0
68,0.53,0.452,0.018,0
69,0.383,0.556,0.061,1
70,0.294,0.596,0.11,1
71,0.371,0.616,0.012,1
72,0.559,0.425,0.016,0
73,0.451,0.476,0.073,1
74,0.572,0.36,0.068,0
75,0.57,0.408,0.023,0
76,0.49,0.493,0.016,1
77,0.36,0.567,0.073,1
78,0.31,0.676,0.013,1
79,0.471,0.516,0.014,1
80,0.412,0.543,0.045,1
81,0.498,0.485,0.018,0
82,0.427,0.423,0.151,0
83,0.552,0.433,0.015,0
84,0.529,0.459,0.012,0
85,0.384,0.591,0.025,1
86,0.399,0.586,0.015,1
87,0.458,0.531,0.011,1
88,0.536,0.431,0.033,0
89,0.45,0.536,0.014,1
90,0.365,0.621,0.014,1
91,0.553,0.436,0.011,0
92,0.496,0.485,0.019,0
93,0.461,0.523,0.015,1
94,0.583,0.404,0.013,0
95,0.502,0.42,0.078,0
96,0.548,0.437,0.015,0
97,0.485,0.499,0.015,1
98,0.513,0.472,0.015,0
99,0.616,0.371,0.013,0
100,0.497,0.489,0.015,0
101,0.445,0.52,0.035,1
102,0.334,0.644,0.022,1
103,0.426,0.555,0.019,1
104,0.855,0.127,0.019,0
105,0.228,0.763,0.009,1
106,0.49,0.44,0.07,0
107,0.477,0.514,0.01,1
108,0.51,0.417,0.073,0
109,0.545,0.433,0.022,0
110,0.433,0.513,0.055,1
111,0.445,0.542,0.014,1
112,0.439,0.543,0.019,1
113,0.467,0.44,0.094,0
114,0.422,0.561,0.017,1
115,0.488,0.496,0.016,1
116,0.431,0.477,0.092,1
117,0.437,0.538,0.025,1
118,0.423,0.564,0.013,1
119,0.559,0.423,0.019,0
120,0.449,0.527,0.024,1
121,0.285,0.697,0.019,1
122,0.424,0.524,0.052,1
123,0.563,0.423,0.014,0
124,0.4,0.454,0.146,1
125,0.425,0.488,0.087,1
126,0.465,0.459,0.076,0
127,0.502,0.478,0.02,0
128,0.423,0.564,0.013,1
129,0.399,0.524,0.077,1
130,0.534,0.45,0.017,0
131,0.287,0.644,0.069,1
132,0.475,0.503,0.022,1
133,0.446,0.542,0.012,1
134,0.599,0.379,0.022,0
135,0.326,0.623,0.051,1
