Index,0,1,2,Ensemble_Decision
0,0.364,0.533,0.104,1
1,0.541,0.445,0.014,0
2,0.582,0.412,0.006,0
3,0.494,0.484,0.022,0
4,0.578,0.379,0.043,0
5,0.509,0.482,0.009,0
6,0.439,0.548,0.013,1
7,0.497,0.48,0.023,0
8,0.42,0.57,0.01,1
9,0.489,0.473,0.038,0
10,0.353,0.63,0.017,1
11,0.503,0.473,0.024,0
12,0.536,0.393,0.071,0
13,0.461,0.529,0.01,1
14,0.346,0.637,0.016,1
15,0.385,0.601,0.014,1
16,0.622,0.373,0.005,0
17,0.515,0.473,0.013,0
18,0.507,0.476,0.017,0
19,0.463,0.517,0.021,1
20,0.372,0.591,0.037,1
21,0.581,0.405,0.014,0
22,0.497,0.492,0.011,0
23,0.379,0.534,0.087,1
24,0.436,0.549,0.015,1
25,0.385,0.487,0.127,1
26,0.573,0.409,0.019,0
27,0.488,0.446,0.066,0
28,0.365,0.57,0.065,1
29,0.482,0.487,0.032,1
30,0.396,0.593,0.011,1
31,0.307,0.684,0.009,1
32,0.47,0.507,0.023,1
33,0.368,0.579,0.053,1
34,0.482,0.481,0.037,0
35,0.555,0.432,0.013,0
36,0.415,0.575,0.01,1
37,0.587,0.397,0.016,0
38,0.465,0.513,0.022,1
39,0.524,0.427,0.049,0
40,0.391,0.596,0.013,1
41,0.451,0.518,0.03,1
42,0.438,0.526,0.036,1
43,0.298,0.605,0.097,1
44,0.506,0.465,0.029,0
45,0.519,0.457,0.023,0
46,0.493,0.492,0.015,0
47,0.46,0.522,0.018,1
48,0.392,0.6,0.008,1
49,0.601,0.382,0.017,0
50,0.428,0.55,0.022,1
51,0.481,0.429,0.091,0
52,0.432,0.551,0.017,1
53,0.46,0.515,0.025,1
54,0.376,0.616,0.008,1
55,0.511,0.478,0.011,0
56,0.571,0.416,0.013,0
57,0.481,0.486,0.032,1
58,0.539,0.443,0.018,0
59,0.593,0.395,0.012,0
60,0.451,0.483,0.066,1
61,0.408,0.573,0.019,1
62,0.392,0.593,0.015,1
63,0.438,0.448,0.114,1
64,0.498,0.486,0.017,0
65,0.554,0.381,0.065,0
66,0.374,0.608,0.018,1
67,0.524,0.463,0.012,0
68,0.507,0.482,0.011,0
69,0.556,0.42,0.025,0
70,0.503,0.471,0.026,0
71,0.489,0.488,0.023,0
72,0.516,0.377,0.107,0
73,0.408,0.451,0.141,1
74,0.33,0.47,0.2,1
75,0.264,0.726,0.01,1
76,0.688,0.302,0.01,0
