Index,0,1,2,Ensemble_Decision
0,0.312,0.535,0.152,1
1,0.529,0.458,0.013,0
2,0.537,0.455,0.008,0
3,0.497,0.482,0.021,0
4,0.482,0.475,0.042,0
5,0.461,0.527,0.011,1
6,0.435,0.552,0.013,1
7,0.56,0.368,0.072,0
8,0.469,0.52,0.01,1
9,0.437,0.525,0.038,1
10,0.398,0.535,0.067,1
11,0.506,0.471,0.024,0
12,0.547,0.432,0.02,0
13,0.458,0.53,0.011,1
14,0.348,0.636,0.016,1
15,0.49,0.496,0.014,1
16,0.716,0.275,0.009,0
17,0.412,0.576,0.012,1
18,0.457,0.528,0.016,1
19,0.55,0.429,0.021,0
20,0.371,0.591,0.039,1
21,0.583,0.403,0.013,0
22,0.556,0.431,0.012,0
23,0.429,0.484,0.087,1
24,0.439,0.547,0.015,1
25,0.436,0.537,0.027,1
26,0.528,0.456,0.016,0
27,0.535,0.398,0.066,0
28,0.417,0.569,0.015,1
29,0.479,0.441,0.081,0
30,0.386,0.602,0.012,1
31,0.411,0.58,0.009,1
32,0.461,0.465,0.073,1
33,0.37,0.578,0.052,1
34,0.382,0.582,0.036,1
35,0.604,0.385,0.011,0
36,0.367,0.623,0.01,1
37,0.508,0.477,0.015,0
38,0.46,0.518,0.022,1
39,0.476,0.476,0.049,0
40,0.388,0.599,0.013,1
41,0.501,0.469,0.03,0
42,0.43,0.533,0.037,1
43,0.341,0.611,0.049,1
44,0.459,0.514,0.027,1
45,0.414,0.563,0.023,1
46,0.44,0.545,0.015,1
47,0.46,0.521,0.019,1
48,0.342,0.65,0.008,1
49,0.605,0.378,0.017,0
50,0.423,0.505,0.072,1
51,0.481,0.429,0.09,0
52,0.375,0.608,0.017,1
53,0.503,0.473,0.025,0
54,0.326,0.666,0.009,1
55,0.463,0.526,0.011,1
56,0.466,0.521,0.013,1
57,0.476,0.492,0.032,1
58,0.586,0.396,0.018,0
59,0.558,0.431,0.012,0
60,0.402,0.482,0.116,1
61,0.458,0.525,0.018,1
62,0.391,0.593,0.016,1
63,0.488,0.397,0.114,0
64,0.5,0.484,0.017,0
65,0.445,0.489,0.066,1
66,0.322,0.66,0.018,1
67,0.476,0.511,0.013,1
68,0.569,0.419,0.011,0
69,0.552,0.424,0.024,0
70,0.45,0.524,0.026,1
71,0.436,0.544,0.02,1
72,0.577,0.318,0.106,0
73,0.454,0.455,0.091,1
74,0.329,0.472,0.199,1
75,0.176,0.815,0.009,1
76,0.687,0.301,0.012,0
77,0.371,0.457,0.172,1
78,0.456,0.531,0.012,1
79,0.573,0.408,0.02,0
80,0.407,0.581,0.013,1
81,0.421,0.567,0.012,1
82,0.329,0.469,0.202,1
83,0.465,0.329,0.206,0
84,0.411,0.572,0.017,1
85,0.434,0.521,0.045,1
86,0.576,0.36,0.064,0
87,0.428,0.24,0.332,0
88,0.331,0.657,0.012,1
89,0.44,0.548,0.012,1
90,0.392,0.586,0.022,1
91,0.336,0.642,0.023,1
92,0.372,0.619,0.009,1
93,0.263,0.296,0.44,2
94,0.341,0.643,0.015,1
95,0.492,0.488,0.019,0
96,0.408,0.564,0.029,1
97,0.588,0.371,0.041,0
98,0.596,0.396,0.008,0
99,0.649,0.337,0.014,0
100,0.56,0.43,0.01,0
101,0.513,0.472,0.015,0
102,0.405,0.566,0.028,1
103,0.509,0.478,0.013,0
104,0.48,0.505,0.015,1
105,0.548,0.374,0.077,0
106,0.369,0.621,0.01,1
107,0.44,0.533,0.026,1
108,0.401,0.407,0.191,1
109,0.496,0.494,0.01,0
110,0.408,0.247,0.346,0
111,0.552,0.428,0.02,0
112,0.145,0.321,0.535,2
113,0.445,0.54,0.015,1
114,0.391,0.601,0.009,1
115,0.384,0.509,0.107,1
116,0.416,0.569,0.016,1
117,0.447,0.537,0.016,1
118,0.361,0.451,0.188,1
119,0.562,0.423,0.015,0
120,0.482,0.506,0.012,1
121,0.5,0.424,0.076,0
122,0.464,0.462,0.074,0
123,0.394,0.594,0.012,1
124,0.296,0.597,0.107,1
125,0.456,0.429,0.115,0
126,0.339,0.567,0.094,1
127,0.439,0.426,0.135,0
128,0.349,0.636,0.015,1
129,0.36,0.627,0.013,1
130,0.317,0.657,0.026,1
131,0.632,0.36,0.008,0
132,0.509,0.464,0.027,0
133,0.518,0.368,0.114,0
134,0.346,0.638,0.016,1
135,0.429,0.496,0.074,1
136,0.578,0.409,0.013,0
137,0.298,0.693,0.009,1
138,0.389,0.562,0.049,1
139,0.367,0.517,0.116,1
140,0.356,0.619,0.025,1
141,0.41,0.574,0.016,1
142,0.307,0.681,0.013,1
143,0.385,0.598,0.016,1
144,0.509,0.479,0.011,0
145,0.529,0.454,0.017,0
146,0.327,0.379,0.294,1
147,0.348,0.635,0.018,1
148,0.476,0.499,0.024,1
149,0.412,0.563,0.025,1
150,0.481,0.506,0.013,1
151,0.383,0.597,0.019,1
152,0.228,0.761,0.011,1
153,0.541,0.441,0.019,0
154,0.606,0.378,0.016,0
155,0.514,0.472,0.014,0
156,0.31,0.667,0.023,1
157,0.404,0.473,0.123,1
