Index,0,1,2,Ensemble_Decision
0,0.303,0.675,0.022,1
1,0.376,0.603,0.02,1
2,0.516,0.466,0.018,0
3,0.623,0.354,0.023,0
4,0.645,0.331,0.025,0
5,0.609,0.373,0.018,0
6,0.4,0.581,0.019,1
7,0.55,0.374,0.076,0
8,0.524,0.46,0.017,0
9,0.432,0.549,0.019,1
10,0.434,0.541,0.025,1
11,0.33,0.646,0.024,1
12,0.367,0.505,0.128,1
13,0.287,0.637,0.076,1
14,0.4,0.562,0.038,1
15,0.457,0.511,0.031,1
16,0.499,0.459,0.043,0
17,0.444,0.538,0.018,1
18,0.586,0.339,0.075,0
19,0.391,0.58,0.029,1
20,0.39,0.59,0.021,1
21,0.388,0.52,0.093,1
22,0.485,0.49,0.025,1
23,0.426,0.39,0.184,0
24,0.485,0.489,0.026,1
25,0.407,0.563,0.03,1
26,0.547,0.434,0.019,0
27,0.335,0.646,0.02,1
28,0.484,0.477,0.039,0
29,0.389,0.572,0.039,1
30,0.551,0.427,0.022,0
31,0.305,0.67,0.025,1
32,0.634,0.343,0.022,0
33,0.379,0.583,0.039,1
34,0.393,0.584,0.023,1
35,0.511,0.466,0.023,0
36,0.43,0.551,0.019,1
37,0.528,0.443,0.028,0
38,0.308,0.664,0.028,1
39,0.556,0.422,0.022,0
40,0.524,0.44,0.035,0
41,0.488,0.473,0.039,0
42,0.503,0.466,0.031,0
43,0.464,0.415,0.121,0
44,0.46,0.515,0.025,1
45,0.491,0.355,0.153,0
46,0.539,0.43,0.032,0
47,0.563,0.393,0.044,0
48,0.514,0.469,0.017,0
49,0.609,0.357,0.034,0
50,0.411,0.564,0.025,1
51,0.586,0.389,0.025,0
52,0.454,0.514,0.031,1
53,0.305,0.61,0.085,1
54,0.412,0.564,0.024,1
55,0.472,0.485,0.043,1
56,0.44,0.537,0.022,1
57,0.548,0.43,0.022,0
58,0.45,0.505,0.045,1
59,0.538,0.445,0.016,0
60,0.518,0.459,0.023,0
61,0.529,0.443,0.028,0
62,0.456,0.51,0.034,1
63,0.498,0.322,0.179,0
64,0.512,0.46,0.028,0
65,0.601,0.37,0.029,0
66,0.539,0.439,0.022,0
67,0.478,0.503,0.019,1
68,0.469,0.511,0.02,1
69,0.421,0.558,0.021,1
70,0.501,0.473,0.026,0
71,0.421,0.552,0.027,1
72,0.524,0.452,0.023,0
73,0.473,0.44,0.087,0
74,0.423,0.527,0.05,1
75,0.421,0.494,0.085,1
76,0.529,0.449,0.022,0
77,0.455,0.399,0.146,0
78,0.494,0.486,0.021,0
79,0.472,0.423,0.106,0
80,0.612,0.369,0.019,0
81,0.282,0.688,0.03,1
82,0.402,0.574,0.024,1
83,0.577,0.398,0.024,0
84,0.493,0.482,0.025,0
85,0.492,0.399,0.109,0
86,0.396,0.576,0.028,1
87,0.35,0.558,0.093,1
88,0.348,0.635,0.018,1
89,0.242,0.738,0.02,1
90,0.406,0.569,0.025,1
91,0.403,0.504,0.093,1
92,0.361,0.618,0.021,1
93,0.46,0.509,0.031,1
94,0.387,0.586,0.027,1
95,0.462,0.514,0.024,1
96,0.646,0.333,0.021,0
97,0.452,0.45,0.098,0
98,0.548,0.434,0.018,0
99,0.593,0.389,0.018,0
100,0.534,0.443,0.023,0
101,0.569,0.357,0.074,0
102,0.539,0.439,0.022,0
