Index,0,1,2,Ensemble_Decision
0,0.287,0.587,0.126,1
1,0.517,0.4,0.083,0
2,0.511,0.47,0.019,0
3,0.51,0.472,0.018,0
4,0.338,0.643,0.018,1
5,0.313,0.667,0.02,1
6,0.403,0.578,0.018,1
7,0.614,0.368,0.019,0
8,0.552,0.42,0.028,0
9,0.443,0.538,0.018,1
10,0.608,0.374,0.018,0
11,0.545,0.435,0.02,0
12,0.348,0.632,0.02,1
13,0.338,0.643,0.018,1
14,0.626,0.353,0.022,0
15,0.533,0.442,0.025,0
16,0.526,0.455,0.019,0
17,0.231,0.75,0.019,1
18,0.621,0.36,0.019,0
19,0.455,0.467,0.077,1
20,0.338,0.643,0.018,1
21,0.558,0.424,0.018,0
22,0.394,0.383,0.224,0
23,0.561,0.42,0.019,0
24,0.296,0.683,0.021,1
25,0.615,0.365,0.02,0
26,0.269,0.59,0.14,1
27,0.339,0.643,0.019,1
28,0.35,0.626,0.024,1
29,0.496,0.485,0.019,0
30,0.593,0.389,0.018,0
31,0.582,0.4,0.018,0
32,0.638,0.342,0.02,0
33,0.616,0.365,0.018,0
34,0.449,0.533,0.019,1
35,0.29,0.69,0.02,1
36,0.596,0.385,0.02,0
37,0.606,0.375,0.019,0
38,0.674,0.305,0.021,0
39,0.565,0.309,0.126,0
40,0.523,0.457,0.019,0
41,0.449,0.533,0.018,1
42,0.509,0.472,0.018,0
43,0.409,0.57,0.02,1
44,0.459,0.523,0.019,1
45,0.564,0.418,0.019,0
46,0.364,0.618,0.018,1
47,0.301,0.68,0.019,1
48,0.357,0.623,0.02,1
49,0.291,0.623,0.086,1
50,0.335,0.537,0.128,1
51,0.326,0.653,0.021,1
52,0.526,0.455,0.018,0
53,0.285,0.697,0.018,1
54,0.344,0.638,0.019,1
55,0.313,0.438,0.248,1
56,0.351,0.631,0.018,1
57,0.442,0.455,0.103,1
58,0.342,0.635,0.023,1
59,0.402,0.383,0.216,0
60,0.554,0.425,0.021,0
61,0.678,0.303,0.018,0
62,0.619,0.363,0.018,0
63,0.488,0.492,0.019,1
64,0.563,0.417,0.019,0
65,0.358,0.421,0.221,1
66,0.469,0.512,0.018,1
67,0.675,0.307,0.018,0
68,0.23,0.75,0.02,1
69,0.291,0.69,0.018,1
70,0.41,0.57,0.02,1
71,0.291,0.69,0.018,1
72,0.413,0.569,0.018,1
73,0.673,0.307,0.02,0
74,0.529,0.388,0.083,0
75,0.503,0.479,0.018,0
76,0.362,0.618,0.021,1
77,0.302,0.68,0.018,1
78,0.411,0.571,0.018,1
79,0.468,0.513,0.018,1
80,0.546,0.435,0.019,0
81,0.439,0.543,0.018,1
82,0.231,0.751,0.018,1
83,0.453,0.302,0.244,0
84,0.674,0.25,0.076,0
85,0.576,0.403,0.021,0
86,0.73,0.251,0.018,0
87,0.476,0.505,0.019,1
88,0.673,0.307,0.019,0
89,0.656,0.325,0.02,0
90,0.299,0.683,0.018,1
91,0.566,0.416,0.018,0
92,0.415,0.499,0.086,1
93,0.522,0.355,0.123,0
94,0.284,0.697,0.018,1
95,0.356,0.619,0.025,1
96,0.291,0.69,0.019,1
97,0.288,0.693,0.018,1
98,0.501,0.481,0.018,0
99,0.227,0.754,0.019,1
100,0.474,0.308,0.219,0
101,0.42,0.56,0.02,1
102,0.463,0.517,0.019,1
103,0.278,0.704,0.019,1
104,0.31,0.67,0.02,1
105,0.346,0.633,0.021,1
106,0.463,0.517,0.02,1
107,0.608,0.309,0.083,0
108,0.286,0.692,0.022,1
109,0.555,0.427,0.018,0
110,0.339,0.643,0.018,1
111,0.329,0.648,0.022,1
112,0.507,0.472,0.02,0
113,0.229,0.748,0.023,1
114,0.654,0.328,0.018,0
115,0.728,0.254,0.018,0
116,0.566,0.413,0.022,0
117,0.518,0.462,0.019,0
118,0.729,0.25,0.021,0
119,0.573,0.408,0.018,0
120,0.234,0.748,0.019,1
121,0.551,0.312,0.136,0
122,0.401,0.581,0.018,1
123,0.613,0.369,0.018,0
124,0.293,0.688,0.019,1
125,0.501,0.478,0.021,0
126,0.667,0.314,0.019,0
127,0.731,0.251,0.018,0
128,0.731,0.251,0.018,0
129,0.432,0.55,0.018,1
130,0.554,0.428,0.019,0
131,0.517,0.404,0.079,0
132,0.668,0.314,0.018,0
133,0.286,0.695,0.019,1
134,0.388,0.594,0.018,1
