Index,0,1,2,Ensemble_Decision
0,0.501,0.482,0.017,0
1,0.467,0.357,0.175,0
2,0.494,0.488,0.018,0
3,0.504,0.476,0.02,0
4,0.41,0.574,0.016,1
5,0.561,0.426,0.013,0
6,0.44,0.547,0.013,1
7,0.517,0.469,0.014,0
8,0.501,0.485,0.014,0
9,0.376,0.607,0.018,1
10,0.515,0.471,0.014,0
11,0.371,0.616,0.013,1
12,0.525,0.449,0.027,0
13,0.397,0.588,0.015,1
14,0.472,0.517,0.011,1
15,0.352,0.633,0.015,1
16,0.477,0.51,0.013,1
17,0.492,0.496,0.012,1
18,0.603,0.378,0.018,0
19,0.587,0.387,0.026,0
20,0.579,0.41,0.012,0
21,0.439,0.369,0.192,0
22,0.43,0.556,0.015,1
23,0.45,0.501,0.049,1
24,0.536,0.438,0.026,0
25,0.472,0.508,0.02,1
26,0.367,0.551,0.081,1
27,0.546,0.441,0.013,0
28,0.459,0.513,0.027,1
29,0.403,0.582,0.015,1
30,0.513,0.446,0.041,0
31,0.547,0.445,0.007,0
32,0.457,0.53,0.014,1
33,0.541,0.436,0.023,0
34,0.564,0.411,0.025,0
35,0.676,0.311,0.013,0
36,0.334,0.649,0.017,1
37,0.454,0.535,0.011,1
38,0.435,0.545,0.02,1
39,0.537,0.454,0.009,0
40,0.358,0.616,0.026,1
41,0.378,0.599,0.023,1
42,0.495,0.473,0.031,0
43,0.375,0.513,0.112,1
44,0.422,0.509,0.068,1
45,0.461,0.394,0.145,0
46,0.294,0.598,0.108,1
47,0.45,0.51,0.039,1
48,0.7,0.291,0.009,0
49,0.399,0.522,0.078,1
50,0.333,0.655,0.012,1
51,0.393,0.599,0.009,1
52,0.393,0.565,0.042,1
53,0.325,0.66,0.015,1
54,0.438,0.411,0.152,0
55,0.596,0.392,0.012,0
56,0.481,0.477,0.042,0
57,0.422,0.55,0.027,1
58,0.318,0.641,0.041,1
59,0.428,0.538,0.035,1
60,0.466,0.519,0.015,1
61,0.653,0.323,0.024,0
62,0.598,0.391,0.011,0
63,0.65,0.34,0.01,0
64,0.529,0.456,0.015,0
65,0.456,0.537,0.007,1
66,0.441,0.523,0.035,1
67,0.523,0.46,0.017,0
68,0.377,0.61,0.013,1
69,0.392,0.592,0.017,1
70,0.433,0.552,0.015,1
71,0.462,0.472,0.066,1
72,0.409,0.494,0.097,1
73,0.502,0.484,0.014,0
74,0.466,0.505,0.029,1
75,0.431,0.544,0.025,1
76,0.47,0.516,0.014,1
77,0.457,0.518,0.025,1
78,0.497,0.491,0.012,0
79,0.452,0.298,0.249,0
80,0.462,0.525,0.013,1
81,0.321,0.67,0.009,1
82,0.452,0.533,0.015,1
83,0.447,0.544,0.009,1
84,0.418,0.562,0.02,1
85,0.576,0.408,0.016,0
86,0.323,0.661,0.016,1
87,0.528,0.464,0.008,0
88,0.507,0.482,0.011,0
89,0.41,0.396,0.193,0
90,0.509,0.468,0.023,0
91,0.372,0.282,0.346,0
92,0.437,0.55,0.013,1
93,0.311,0.673,0.015,1
94,0.505,0.489,0.006,0
95,0.493,0.477,0.03,0
96,0.349,0.577,0.073,1
97,0.458,0.52,0.023,1
98,0.497,0.486,0.017,0
99,0.329,0.654,0.017,1
100,0.585,0.4,0.014,0
101,0.404,0.48,0.116,1
102,0.499,0.437,0.064,0
103,0.552,0.383,0.065,0
104,0.427,0.557,0.016,1
105,0.354,0.629,0.017,1
106,0.404,0.573,0.023,1
107,0.547,0.436,0.018,0
108,0.429,0.472,0.098,1
109,0.582,0.385,0.032,0
110,0.383,0.537,0.08,1
111,0.605,0.379,0.016,0
112,0.524,0.404,0.072,0
113,0.567,0.355,0.078,0
114,0.412,0.506,0.082,1
115,0.425,0.46,0.115,1
116,0.545,0.441,0.014,0
117,0.56,0.411,0.029,0
118,0.475,0.454,0.071,0
119,0.453,0.535,0.012,1
120,0.469,0.477,0.054,1
121,0.48,0.509,0.011,1
122,0.454,0.535,0.011,1
123,0.414,0.579,0.007,1
124,0.398,0.596,0.006,1
125,0.43,0.529,0.041,1
126,0.576,0.408,0.016,0
127,0.363,0.619,0.018,1
128,0.394,0.596,0.01,1
129,0.422,0.564,0.014,1
130,0.453,0.536,0.012,1
131,0.49,0.479,0.032,0
132,0.431,0.547,0.022,1
133,0.526,0.461,0.013,0
134,0.373,0.61,0.017,1
135,0.413,0.573,0.014,1
136,0.573,0.417,0.009,0
137,0.478,0.506,0.016,1
138,0.595,0.387,0.017,0
139,0.405,0.493,0.102,1
140,0.375,0.613,0.013,1
141,0.432,0.553,0.015,1
142,0.475,0.498,0.027,1
143,0.582,0.398,0.02,0
144,0.373,0.549,0.077,1
145,0.589,0.389,0.022,0
146,0.461,0.412,0.128,0
147,0.426,0.568,0.006,1
148,0.537,0.397,0.066,0
149,0.392,0.594,0.014,1
150,0.473,0.497,0.03,1
151,0.61,0.379,0.011,0
152,0.431,0.504,0.065,1
153,0.633,0.351,0.016,0
154,0.534,0.44,0.025,0
155,0.366,0.564,0.069,1
156,0.413,0.56,0.027,1
157,0.565,0.424,0.011,0
158,0.604,0.379,0.016,0
159,0.5,0.473,0.027,0
160,0.403,0.343,0.254,0
161,0.459,0.303,0.238,0
162,0.554,0.434,0.012,0
163,0.245,0.736,0.019,1
164,0.494,0.488,0.018,0
