Index,0,1,2,Ensemble_Decision
0,0.533,0.452,0.015,0
1,0.404,0.468,0.128,1
2,0.486,0.503,0.011,1
3,0.55,0.438,0.012,0
4,0.321,0.665,0.014,1
5,0.433,0.551,0.016,1
6,0.464,0.428,0.107,0
7,0.431,0.533,0.036,1
8,0.513,0.476,0.011,0
9,0.594,0.388,0.018,0
10,0.351,0.637,0.012,1
11,0.407,0.582,0.011,1
12,0.448,0.541,0.012,1
13,0.512,0.453,0.036,0
14,0.351,0.637,0.012,1
15,0.459,0.53,0.011,1
16,0.461,0.513,0.026,1
17,0.426,0.545,0.029,1
18,0.47,0.512,0.018,1
19,0.366,0.573,0.061,1
20,0.627,0.347,0.025,0
21,0.509,0.462,0.029,0
22,0.371,0.612,0.017,1
23,0.629,0.353,0.018,0
24,0.416,0.414,0.17,0
25,0.393,0.596,0.012,1
26,0.594,0.393,0.013,0
27,0.423,0.186,0.39,0
28,0.33,0.628,0.042,1
29,0.524,0.448,0.028,0
30,0.423,0.563,0.014,1
31,0.457,0.531,0.012,1
32,0.411,0.578,0.012,1
33,0.593,0.384,0.023,0
34,0.537,0.449,0.014,0
35,0.475,0.486,0.039,1
36,0.435,0.554,0.011,1
37,0.2,0.599,0.201,1
38,0.578,0.403,0.019,0
39,0.647,0.313,0.041,0
40,0.384,0.58,0.036,1
41,0.545,0.443,0.012,0
42,0.396,0.592,0.012,1
43,0.255,0.419,0.326,1
44,0.499,0.485,0.016,0
45,0.362,0.622,0.016,1
46,0.487,0.475,0.038,0
47,0.47,0.518,0.013,1
48,0.563,0.417,0.02,0
49,0.485,0.459,0.056,0
50,0.625,0.356,0.019,0
51,0.468,0.51,0.022,1
52,0.426,0.548,0.027,1
53,0.358,0.551,0.091,1
54,0.489,0.497,0.014,1
55,0.512,0.475,0.013,0
56,0.584,0.403,0.012,0
57,0.505,0.484,0.011,0
58,0.49,0.498,0.013,1
59,0.58,0.401,0.018,0
60,0.433,0.555,0.012,1
61,0.335,0.649,0.016,1
62,0.428,0.475,0.097,1
63,0.398,0.583,0.019,1
64,0.278,0.711,0.011,1
65,0.349,0.509,0.143,1
66,0.525,0.397,0.078,0
67,0.432,0.516,0.052,1
68,0.497,0.489,0.014,0
69,0.614,0.353,0.033,0
70,0.388,0.589,0.023,1
71,0.491,0.464,0.045,0
72,0.512,0.453,0.034,0
73,0.406,0.39,0.204,0
74,0.451,0.534,0.015,1
75,0.423,0.555,0.022,1
76,0.551,0.302,0.147,0
77,0.496,0.492,0.012,0
78,0.5,0.478,0.021,0
79,0.688,0.244,0.068,0
80,0.357,0.633,0.01,1
81,0.483,0.489,0.028,1
82,0.373,0.61,0.017,1
83,0.513,0.476,0.01,0
84,0.419,0.52,0.061,1
85,0.232,0.76,0.008,1
86,0.548,0.425,0.027,0
87,0.497,0.482,0.021,0
88,0.546,0.445,0.01,0
89,0.203,0.785,0.013,1
90,0.624,0.363,0.013,0
91,0.376,0.614,0.01,1
92,0.461,0.527,0.012,1
93,0.719,0.259,0.023,0
94,0.657,0.327,0.016,0
95,0.575,0.404,0.022,0
96,0.412,0.577,0.012,1
97,0.45,0.534,0.016,1
98,0.51,0.478,0.012,0
99,0.521,0.466,0.013,0
100,0.427,0.514,0.059,1
101,0.298,0.499,0.204,1
102,0.518,0.455,0.027,0
103,0.594,0.396,0.01,0
104,0.391,0.599,0.01,1
105,0.29,0.616,0.094,1
106,0.741,0.245,0.014,0
107,0.48,0.398,0.122,0
108,0.515,0.458,0.027,0
109,0.452,0.535,0.013,1
110,0.383,0.604,0.014,1
111,0.443,0.54,0.017,1
112,0.221,0.148,0.63,2
113,0.372,0.585,0.043,1
114,0.419,0.502,0.079,1
115,0.371,0.588,0.041,1
116,0.496,0.476,0.028,0
117,0.411,0.569,0.02,1
118,0.441,0.467,0.092,1
119,0.572,0.417,0.011,0
120,0.34,0.644,0.016,1
121,0.246,0.739,0.015,1
122,0.286,0.623,0.091,1
123,0.39,0.601,0.009,1
124,0.325,0.661,0.014,1
125,0.478,0.507,0.015,1
126,0.34,0.635,0.025,1
127,0.381,0.562,0.056,1
128,0.375,0.528,0.098,1
129,0.426,0.53,0.044,1
130,0.482,0.501,0.018,1
131,0.431,0.471,0.098,1
132,0.262,0.516,0.222,1
133,0.3,0.679,0.021,1
134,0.429,0.557,0.014,1
135,0.463,0.512,0.024,1
136,0.333,0.653,0.014,1
137,0.375,0.543,0.082,1
138,0.43,0.552,0.018,1
139,0.339,0.625,0.035,1
140,0.35,0.633,0.018,1
141,0.404,0.584,0.012,1
142,0.629,0.357,0.014,0
143,0.419,0.563,0.018,1
144,0.567,0.373,0.061,0
145,0.368,0.617,0.014,1
146,0.533,0.454,0.013,0
147,0.437,0.546,0.017,1
148,0.598,0.39,0.013,0
149,0.562,0.415,0.023,0
150,0.552,0.435,0.014,0
151,0.444,0.54,0.016,1
152,0.624,0.365,0.01,0
153,0.53,0.457,0.013,0
154,0.622,0.364,0.014,0
155,0.355,0.502,0.143,1
156,0.465,0.498,0.037,1
157,0.483,0.503,0.014,1
158,0.337,0.638,0.024,1
159,0.332,0.478,0.19,1
160,0.368,0.619,0.014,1
161,0.493,0.496,0.011,1
162,0.52,0.467,0.014,0
163,0.465,0.523,0.012,1
164,0.453,0.536,0.012,1
165,0.499,0.489,0.012,0
166,0.32,0.666,0.014,1
167,0.439,0.548,0.013,1
168,0.603,0.386,0.01,0
169,0.584,0.4,0.016,0
170,0.43,0.538,0.032,1
171,0.448,0.45,0.102,1
172,0.406,0.582,0.012,1
173,0.562,0.425,0.013,0
174,0.479,0.504,0.017,1
175,0.321,0.661,0.019,1
176,0.361,0.624,0.015,1
177,0.354,0.602,0.044,1
178,0.495,0.494,0.011,0
179,0.311,0.577,0.112,1
180,0.417,0.559,0.023,1
181,0.369,0.532,0.1,1
182,0.45,0.526,0.023,1
183,0.58,0.346,0.074,0
184,0.485,0.503,0.012,1
185,0.396,0.588,0.016,1
186,0.477,0.498,0.025,1
187,0.583,0.39,0.027,0
188,0.331,0.535,0.134,1
189,0.499,0.49,0.011,0
190,0.423,0.562,0.014,1
191,0.486,0.5,0.014,1
192,0.488,0.502,0.01,1
193,0.456,0.531,0.013,1
194,0.59,0.395,0.015,0
195,0.257,0.726,0.017,1
196,0.342,0.263,0.395,2
197,0.144,0.826,0.03,1
198,0.498,0.486,0.015,0
199,0.453,0.531,0.016,1
200,0.358,0.574,0.068,1
201,0.427,0.559,0.014,1
202,0.517,0.466,0.017,0
203,0.369,0.614,0.017,1
204,0.441,0.516,0.043,1
205,0.32,0.474,0.206,1
206,0.446,0.495,0.059,1
207,0.311,0.678,0.011,1
208,0.316,0.668,0.016,1
209,0.418,0.557,0.025,1
210,0.548,0.438,0.013,0
211,0.412,0.498,0.09,1
212,0.392,0.589,0.019,1
213,0.526,0.454,0.02,0
214,0.5,0.321,0.179,0
215,0.477,0.511,0.012,1
216,0.369,0.612,0.018,1
217,0.319,0.565,0.116,1
218,0.455,0.531,0.014,1
219,0.378,0.61,0.011,1
220,0.312,0.672,0.016,1
221,0.56,0.43,0.011,0
222,0.478,0.506,0.016,1
223,0.307,0.673,0.02,1
