0,1,2,3
0.3989550571660846,-0.127086696084852,-0.08406220247850416,2.0
0.04675723193490133,-0.21775441955741642,-0.16344357363230966,1.0
-0.12576095049898894,-0.34298159085769764,-0.021827243836613608,2.0
-0.20158003660438228,-0.3851514812253266,0.020837360488779044,1.0
-0.003357713259995565,-0.26915549417348617,-0.13563486214069975,2.0
-0.06310371053149932,-0.23926704094244794,-0.24759534858806542,2.0
0.06609496168456341,-0.2958887532796599,0.08184071957198524,2.0
0.1825116234168932,-0.25451233335408313,0.1036732231709917,1.0
0.2406139218776916,-0.20934568250347868,0.006661913659664509,2.0
0.35489703548958773,-0.14802152148796602,-0.061935371401353856,1.0
-0.0109936775167212,-0.3022226034086929,0.11606044694088014,2.0
0.007145786484415995,-0.2059356414627852,-0.3985944980092634,2.0
0.1014874828529086,-0.14893030936494994,-0.48135170230238206,2.0
0.051961254466305506,-0.29964031447341216,0.089845813718755,2.0
0.410902380307695,-0.16914445861095728,0.11606373602724163,2.0
0.12408444252285955,0.08324107315495052,0.040617278241508514,1.0
0.2875178078284806,-0.10690811620159084,-0.033504089385058,1.0
0.20550713413208666,-0.3794304862304213,0.07192865089017397,2.0
-0.6862862634664171,-0.049865549103369114,0.19947557730810672,3.0
0.17428826937330288,-0.12332351178250889,-0.2763025247341505,2.0
-0.34449882978099244,-0.3474374515458784,-0.0335286585328336,1.0
0.3543879312836411,-0.15742371484246634,0.15623845244386536,1.0
0.11570501797736149,-0.25033943164272005,0.30628713507570526,2.0
-0.046164523142604774,-0.22503113806640318,-0.21659368336064866,1.0
-0.22698426034827268,-0.316809524111095,-0.09350679976060283,2.0
0.24345945264728114,-0.16948580095320023,0.15466916102843997,1.0
0.15772618074653677,-0.14759121166500472,-0.2218313453469718,1.0
0.04802072643048383,-0.1664166474524879,-0.2894788077164826,2.0
-0.1049147250937783,-0.24617798355229947,-0.06929934594459797,2.0
-0.027704675222269937,-0.2153036936796831,-0.10015170944538343,2.0
-0.1732692177952304,0.14558736497453753,0.21639840090644746,1.0
-0.08464601564371832,0.2593591762593026,-0.12981078115606925,1.0
-0.11021282222297202,0.0837954433433479,0.47383771376721073,1.0
-0.6752641486593056,-0.0031648397286248575,0.03019659939708008,1.0
