0,1,2,3,4
0.39759525748265423,-0.13330281498543503,-0.0780608980799532,0.14193717250250076,2.0
0.5810723309489262,-0.08712279909029394,0.0050167440597990165,0.1548540723966167,2.0
-0.12735610935791264,-0.34860689507726367,-0.01753999887641211,0.12965892274240148,2.0
-0.06445745101547706,-0.2437957344478453,-0.24283334297805126,0.11703593804665041,2.0
0.06446298602594958,-0.3024711672826223,0.08670912322400837,0.13578651175254602,2.0
0.18394919066982912,-0.2464191431328024,0.09327187543634274,-0.1998133252051093,1.0
0.3565356654323341,-0.1393646724843498,-0.07161359674812662,-0.19418150490598463,1.0
0.005811466760241468,-0.2103987130356137,-0.3928130658302567,0.158131351920001,2.0
0.05038126035565649,-0.3058971696976901,0.09426470424220812,0.12258350872712848,2.0
-0.05289356608026563,-0.24293882317886772,-0.34123124132492877,0.14782588229851273,2.0
0.4094202560610031,-0.17618824682306264,0.12160636203088981,0.13110231409964584,2.0
0.12584302064080388,0.09108696186194522,0.03266969253288965,-0.1717000407951556,1.0
0.28923143191884154,-0.09803922305314167,-0.04340610385863097,-0.22005697495237955,1.0
0.20380242470914434,-0.3860081553712412,0.07630239393418126,0.13024082490190764,2.0
-0.6906662630617658,-0.07072043067144328,0.220239660086619,0.4447767055433412,3.0
-0.34298873652884687,-0.33738059195478676,-0.04550976366275106,-0.23717041122059143,1.0
0.35585076415596206,-0.15014511405634628,0.1468332048563038,-0.18718178588453627,1.0
0.1141611721374598,-0.25718535932500913,0.31021210001444754,0.08223155317884429,2.0
-0.0446339921914094,-0.21570698526383686,-0.2261481941595087,-0.16947502624633648,1.0
-0.22849446218992187,-0.32186433668320713,-0.08924217875000129,0.12794325508303878,2.0
0.24500411406730416,-0.1614859297746491,0.1443794485455565,-0.22446197899439826,1.0
0.3072809017721555,-0.019472925874798916,-0.3832376248363782,0.12507446153510976,2.0
0.1593020366020415,-0.13875613896317635,-0.23055540924706297,-0.15892245893831952,1.0
0.0467258429619728,-0.17118212218597967,-0.2838427225100354,0.14564730646908913,2.0
-0.10628158528258591,-0.25103772779696487,-0.06523526846840988,0.09494638365669789,2.0
-0.029125774807005622,-0.2207138767044246,-0.09514491663556934,0.1185282238448187,2.0
-0.17141548596892298,0.153594577864882,0.20769474530393572,-0.21467398646026956,1.0
0.24831191830216814,-0.28002280093435394,0.24815567734735078,0.46034651064414495,3.0
-0.08255378631517896,0.2685487084414327,-0.13731087653659368,-0.19133323348448117,1.0
-0.10855047650403782,0.09050233898522923,0.4648080108737225,-0.20641100351142921,1.0
-0.6734797923685575,0.006397994419219011,0.020464982204353666,-0.21273126832086853,1.0
-0.256107179827039,0.20104122651248096,-0.24707799200577307,-0.16271571083625425,1.0
-0.35952372500754426,0.12856966588982582,-0.09689392187493295,-0.18144944097860066,1.0
-0.11002074973917386,0.19990184266273991,-0.051174993667933655,0.16054680919077163,2.0
-0.45883030354144994,0.02954458397772111,0.1457907344958308,-0.18607484500344695,1.0
-0.009648765293338468,0.29194082972058166,-0.09870825741158262,-0.20774078889796938,1.0
0.4561920584240587,0.4211528264278663,-0.07559620041533577,0.1759322834321601,2.0
-0.11012845197805476,0.0894517481372915,0.4590307596538834,-0.19973827465604788,1.0
-0.2656180773961623,0.12444533074783769,0.02380680795414636,0.14799326786622574,2.0
-0.27944826700781455,0.15715280416272748,-0.09931321853585473,-0.17344952924326318,1.0
0.12498795940982338,0.2860523543976802,0.0764236574136209,0.1350132849428562,2.0
-0.1435846002583515,0.0906759371888846,0.35570665114707745,0.13643894367194204,2.0
0.07806952948619095,0.19180493556633454,0.29314920725475657,0.14001112536307964,2.0
