Index,0,1,2,Ensemble_Decision
0,0.0,0.941,0.059,1
1,0.995,0.0,0.005,0
2,0.0,0.0,1.0,2
3,0.005,0.923,0.066,1
4,0.0,0.436,0.564,2
5,1.0,0.0,0.0,0
6,0.017,0.975,0.008,1
7,0.0,0.005,0.992,2
8,0.0,0.553,0.439,1
9,0.0,0.986,0.01,1
10,0.0,0.082,0.912,2
11,0.98,0.014,0.005,0
12,0.982,0.011,0.007,0
13,0.985,0.014,0.0,0
14,1.0,0.0,0.0,0
15,0.006,0.878,0.106,1
16,0.002,0.004,0.993,2
17,0.0,0.994,0.006,1
18,0.005,0.965,0.029,1
19,0.0,0.007,0.99,2
20,0.98,0.014,0.0,0
21,0.0,0.291,0.709,2
22,0.985,0.015,0.0,0
23,0.0,0.013,0.984,2
24,0.001,0.0,0.998,2
25,0.0,0.006,0.992,2
26,0.0,0.017,0.98,2
27,0.002,0.001,0.997,2
28,0.969,0.023,0.005,0
29,0.98,0.019,0.0,0
