Index,0,1,2,Ensemble_Decision
0,0.0,0.996,0.004,1
1,0.89,0.11,0.0,0
2,0.0,0.995,0.005,1
3,0.0,1.0,0.0,1
4,1.0,0.0,0.0,0
5,0.0,1.0,0.0,1
6,0.0,0.0,1.0,2
7,0.0,0.0,1.0,2
8,1.0,0.0,0.0,0
9,0.0,1.0,0.0,1
10,0.0,0.0,1.0,2
11,0.0,0.312,0.684,2
12,1.0,0.0,0.0,0
13,0.0,0.0,1.0,2
14,1.0,0.0,0.0,0
15,0.0,0.826,0.17,1
16,0.0,0.0,1.0,2
17,0.0,0.002,0.998,2
18,0.0,1.0,0.0,1
19,0.0,0.069,0.924,2
20,0.0,0.952,0.046,1
21,0.0,0.999,0.001,1
22,0.0,0.061,0.934,2
23,0.0,0.227,0.759,2
24,0.995,0.005,0.0,0
25,0.0,1.0,0.0,1
26,0.0,0.845,0.155,1
27,0.993,0.002,0.0,0
28,0.0,1.0,0.0,1
29,0.0,0.0,1.0,2
