Index,0,1,2,Ensemble_Decision
0,0.0,0.909,0.091,1
1,1.0,0.0,0.0,0
2,0.0,0.0,1.0,2
3,0.004,0.932,0.059,1
4,0.0,0.256,0.744,2
5,0.995,0.0,0.005,0
6,0.005,0.975,0.01,1
7,0.0,0.013,0.987,2
8,0.0,0.535,0.465,1
9,0.0,0.971,0.022,1
10,0.0,0.325,0.671,2
11,0.979,0.014,0.007,0
12,0.98,0.015,0.005,0
13,1.0,0.0,0.0,0
14,1.0,0.0,0.0,0
15,0.0,0.879,0.118,1
16,0.0,0.02,0.98,2
17,0.0,0.991,0.009,1
18,0.005,0.955,0.04,1
19,0.0,0.019,0.979,2
20,0.99,0.0,0.006,0
21,0.004,0.608,0.388,1
22,1.0,0.0,0.0,0
23,0.0,0.028,0.97,2
24,0.001,0.0,0.988,2
25,0.0,0.021,0.977,2
26,0.0,0.031,0.969,2
27,0.0,0.011,0.989,2
28,0.97,0.015,0.009,0
29,0.995,0.0,0.005,0
