Index,0,1,2,Ensemble_Decision
0,0.005,0.848,0.152,1
1,0.657,0.335,0.0,0
2,0.0,0.641,0.359,1
3,0.008,0.975,0.018,1
4,0.99,0.005,0.006,0
5,0.0,0.995,0.005,1
6,0.0,0.002,0.996,2
7,0.0,0.005,0.995,2
8,0.989,0.005,0.006,0
9,0.0,1.0,0.0,1
10,0.003,0.001,0.985,2
11,0.0,0.019,0.977,2
12,1.0,0.0,0.0,0
13,0.0,0.009,0.988,2
14,0.985,0.01,0.005,0
15,0.0,0.472,0.52,2
16,0.001,0.001,0.998,2
17,0.0,0.211,0.782,2
18,0.012,0.971,0.017,1
19,0.005,0.132,0.856,2
20,0.0,0.613,0.378,1
21,0.0,0.873,0.119,1
22,0.005,0.611,0.376,1
23,0.005,0.63,0.37,1
24,1.0,0.0,0.0,0
25,0.0,0.976,0.024,1
26,0.0,0.996,0.004,1
27,0.992,0.0,0.006,0
28,0.007,0.979,0.006,1
29,0.0,0.003,0.995,2
