Index,0,1,2,Ensemble_Decision
0,0.0,0.147,0.846,2
1,1.0,0.0,0.0,0
2,1.0,0.0,0.0,0
3,1.0,0.0,0.0,0
4,0.0,1.0,0.0,1
5,1.0,0.0,0.0,0
6,0.0,1.0,0.0,1
7,0.0,0.003,0.996,2
8,1.0,0.0,0.0,0
9,0.0,1.0,0.0,1
10,0.0,0.034,0.96,2
11,1.0,0.0,0.0,0
12,0.0,0.213,0.778,2
13,0.0,0.026,0.967,2
14,0.0,0.959,0.034,1
15,0.005,0.977,0.018,1
16,0.003,0.003,0.994,2
17,0.0,1.0,0.0,1
18,1.0,0.0,0.0,0
19,0.0,1.0,0.0,1
20,0.0,0.006,0.994,2
21,1.0,0.0,0.0,0
22,1.0,0.0,0.0,0
23,0.0,1.0,0.0,1
24,0.0,0.233,0.767,2
25,1.0,0.0,0.0,0
26,0.0,0.0,0.997,2
27,1.0,0.0,0.0,0
28,1.0,0.0,0.0,0
29,0.0,0.255,0.735,2
