Index,0,1,2,Ensemble_Decision
0,0.0,0.968,0.019,1
1,0.0,0.005,0.994,2
2,0.0,0.094,0.897,2
3,0.0,0.035,0.96,2
4,0.001,0.0,0.998,2
5,0.0,0.988,0.012,1
6,0.976,0.017,0.006,0
7,0.989,0.007,0.0,0
8,0.0,0.065,0.925,2
9,0.003,0.003,0.994,2
10,0.976,0.017,0.0,0
11,0.995,0.005,0.0,0
12,0.982,0.012,0.0,0
13,0.009,0.21,0.771,2
14,0.004,0.012,0.983,2
15,0.985,0.011,0.0,0
16,0.0,0.015,0.981,2
17,0.0,0.001,0.996,2
18,0.995,0.005,0.0,0
19,0.005,0.806,0.189,1
20,0.005,0.821,0.174,1
21,0.0,0.314,0.677,2
22,0.004,0.774,0.177,1
23,0.005,0.034,0.961,2
24,0.985,0.01,0.0,0
25,0.0,0.016,0.984,2
26,0.005,0.957,0.035,1
27,0.005,0.049,0.946,2
28,0.0,0.981,0.012,1
29,0.0,0.99,0.01,1
