Index,0,1,2,Ensemble_Decision
0,0.0,0.952,0.044,1
1,0.966,0.028,0.005,0
2,0.004,0.919,0.072,1
3,0.0,0.989,0.011,1
4,1.0,0.0,0.0,0
5,0.008,0.979,0.014,1
6,0.001,0.0,0.998,2
7,0.004,0.015,0.981,2
8,1.0,0.0,0.0,0
9,0.0,0.99,0.008,1
10,0.003,0.007,0.99,2
11,0.003,0.01,0.986,2
12,0.987,0.008,0.0,0
13,0.0,0.01,0.99,2
14,0.985,0.005,0.006,0
15,0.005,0.6,0.385,1
16,0.0,0.0,1.0,2
17,0.0,0.012,0.983,2
18,0.005,0.985,0.006,1
19,0.0,0.024,0.97,2
20,0.0,0.924,0.076,1
21,0.0,0.964,0.032,1
22,0.012,0.409,0.565,2
23,0.0,0.405,0.595,2
24,0.985,0.005,0.009,0
25,0.0,0.988,0.004,1
26,0.0,0.971,0.029,1
27,0.992,0.0,0.004,0
28,0.0,0.993,0.005,1
29,0.002,0.003,0.995,2
