Index,0,1,2,Ensemble_Decision
0,0.0,0.803,0.197,1
1,1.0,0.0,0.0,0
2,0.0,0.0,1.0,2
3,0.0,0.879,0.117,1
4,0.004,0.744,0.242,1
5,0.995,0.005,0.0,0
6,0.0,0.986,0.008,1
7,0.0,0.1,0.9,2
8,0.005,0.765,0.23,1
9,0.008,0.98,0.009,1
10,0.005,0.275,0.719,2
11,0.985,0.015,0.0,0
12,1.0,0.0,0.0,0
13,0.99,0.005,0.005,0
14,0.984,0.011,0.0,0
15,0.003,0.939,0.053,1
16,0.0,0.009,0.988,2
17,0.008,0.982,0.01,1
18,0.0,0.956,0.044,1
19,0.0,0.019,0.978,2
20,0.971,0.015,0.008,0
21,0.005,0.437,0.552,2
22,0.99,0.005,0.005,0
23,0.0,0.025,0.972,2
24,0.002,0.0,0.993,2
25,0.0,0.04,0.96,2
26,0.0,0.011,0.987,2
27,0.0,0.004,0.993,2
28,0.975,0.019,0.0,0
29,0.97,0.015,0.009,0
