Index,0,1,2,Ensemble_Decision
0,0.002,0.848,0.15,1
1,0.975,0.019,0.006,0
2,0.0,0.0,1.0,2
3,0.003,0.928,0.07,1
4,0.004,0.388,0.607,2
5,0.976,0.018,0.006,0
6,0.006,0.99,0.004,1
7,0.001,0.004,0.995,2
8,0.004,0.772,0.224,1
9,0.004,0.989,0.007,1
10,0.003,0.042,0.955,2
11,0.994,0.004,0.002,0
12,0.988,0.009,0.004,0
13,0.992,0.005,0.003,0
14,0.99,0.007,0.003,0
15,0.004,0.845,0.152,1
16,0.001,0.003,0.995,2
17,0.006,0.99,0.005,1
18,0.002,0.926,0.072,1
19,0.001,0.005,0.994,2
20,0.992,0.005,0.003,0
21,0.004,0.264,0.732,2
22,0.983,0.012,0.004,0
23,0.002,0.008,0.99,2
24,0.001,0.0,0.999,2
25,0.001,0.004,0.994,2
26,0.002,0.009,0.989,2
27,0.001,0.001,0.998,2
28,0.989,0.007,0.003,0
29,0.99,0.007,0.003,0
