Index,0,1,2,Ensemble_Decision
0,0.032,0.91,0.059,1
1,0.008,0.006,0.986,2
2,0.007,0.322,0.671,2
3,0.002,0.284,0.714,2
4,0.0,0.0,1.0,2
5,0.004,0.928,0.069,1
6,0.941,0.056,0.002,0
7,0.945,0.054,0.001,0
8,0.002,0.569,0.43,1
9,0.006,0.009,0.986,2
10,0.983,0.014,0.003,0
11,0.991,0.005,0.003,0
12,0.945,0.05,0.004,0
13,0.002,0.274,0.724,2
14,0.006,0.046,0.948,2
15,0.978,0.018,0.004,0
16,0.003,0.01,0.987,2
17,0.001,0.013,0.986,2
18,0.989,0.008,0.002,0
19,0.002,0.912,0.086,1
20,0.007,0.39,0.603,2
21,0.007,0.289,0.704,2
22,0.002,0.483,0.515,2
23,0.001,0.09,0.909,2
24,0.995,0.003,0.002,0
25,0.001,0.012,0.987,2
26,0.002,0.961,0.037,1
27,0.004,0.117,0.88,2
28,0.009,0.985,0.006,1
29,0.008,0.985,0.007,1
