Index,0,1,2,Ensemble_Decision
0,0.996,0.002,0.001,0
1,0.979,0.016,0.005,0
2,0.003,0.891,0.107,1
3,0.986,0.01,0.004,0
4,0.994,0.004,0.002,0
5,0.002,0.436,0.561,2
6,0.003,0.889,0.108,1
7,0.985,0.011,0.004,0
8,0.989,0.008,0.003,0
9,0.987,0.009,0.003,0
10,0.002,0.314,0.683,2
11,0.002,0.922,0.076,1
12,0.002,0.335,0.662,2
13,0.987,0.01,0.004,0
14,0.984,0.012,0.004,0
15,0.013,0.982,0.006,1
16,0.002,0.462,0.536,2
17,0.002,0.049,0.95,2
18,0.002,0.899,0.099,1
19,0.0,0.001,0.998,2
20,0.004,0.977,0.02,1
21,0.0,0.0,1.0,2
22,0.002,0.897,0.101,1
23,0.988,0.008,0.003,0
24,0.0,0.0,1.0,2
25,0.005,0.982,0.013,1
26,0.987,0.009,0.004,0
27,0.99,0.007,0.003,0
28,0.97,0.023,0.007,0
29,0.028,0.965,0.007,1
