Index,0,1,2,Ensemble_Decision
0,0.004,0.982,0.014,1
1,0.853,0.143,0.004,0
2,0.003,0.988,0.009,1
3,0.004,0.99,0.006,1
4,0.995,0.002,0.003,0
5,0.011,0.985,0.004,1
6,0.001,0.005,0.994,2
7,0.003,0.006,0.991,2
8,0.994,0.003,0.003,0
9,0.012,0.985,0.002,1
10,0.001,0.0,0.998,2
11,0.002,0.256,0.742,2
12,0.997,0.002,0.002,0
13,0.001,0.001,0.998,2
14,0.982,0.014,0.003,0
15,0.002,0.787,0.211,1
16,0.001,0.004,0.995,2
17,0.004,0.022,0.975,2
18,0.006,0.99,0.004,1
19,0.004,0.085,0.912,2
20,0.001,0.876,0.123,1
21,0.004,0.992,0.004,1
22,0.008,0.053,0.939,2
23,0.007,0.242,0.751,2
24,0.986,0.01,0.004,0
25,0.005,0.993,0.003,1
26,0.012,0.771,0.217,1
27,0.982,0.016,0.002,0
28,0.004,0.994,0.002,1
29,0.001,0.002,0.997,2
