Index,0,1,2,Ensemble_Decision
0,0.004,0.162,0.834,2
1,0.988,0.008,0.004,0
2,0.983,0.013,0.004,0
3,0.974,0.019,0.007,0
4,0.004,0.992,0.004,1
5,0.99,0.006,0.003,0
6,0.007,0.99,0.003,1
7,0.001,0.003,0.997,2
8,0.991,0.006,0.003,0
9,0.003,0.991,0.006,1
10,0.004,0.075,0.921,2
11,0.996,0.002,0.002,0
12,0.005,0.207,0.788,2
13,0.004,0.085,0.91,2
14,0.003,0.981,0.016,1
15,0.006,0.964,0.029,1
16,0.007,0.006,0.986,2
17,0.003,0.994,0.003,1
18,0.988,0.007,0.005,0
19,0.018,0.971,0.011,1
20,0.003,0.015,0.982,2
21,0.99,0.006,0.003,0
22,0.991,0.006,0.003,0
23,0.006,0.992,0.002,1
24,0.004,0.196,0.799,2
25,0.987,0.009,0.004,0
26,0.002,0.003,0.995,2
27,0.991,0.006,0.003,0
28,0.979,0.015,0.006,0
29,0.006,0.313,0.681,2
