Index,0,1,2,Ensemble_Decision
0,0.002,0.957,0.041,1
1,0.991,0.006,0.003,0
2,0.003,0.922,0.075,1
3,0.004,0.99,0.006,1
4,0.991,0.006,0.003,0
5,0.005,0.99,0.005,1
6,0.001,0.001,0.997,2
7,0.002,0.007,0.991,2
8,0.988,0.008,0.004,0
9,0.051,0.94,0.009,1
10,0.001,0.001,0.998,2
11,0.003,0.016,0.981,2
12,0.996,0.002,0.002,0
13,0.001,0.001,0.997,2
14,0.992,0.005,0.003,0
15,0.005,0.216,0.78,2
16,0.001,0.001,0.998,2
17,0.004,0.055,0.941,2
18,0.004,0.99,0.007,1
19,0.004,0.049,0.947,2
20,0.003,0.941,0.056,1
21,0.002,0.967,0.031,1
22,0.005,0.216,0.779,2
23,0.005,0.292,0.704,2
24,0.986,0.01,0.004,0
25,0.003,0.986,0.011,1
26,0.002,0.977,0.021,1
27,0.991,0.006,0.003,0
28,0.004,0.99,0.006,1
29,0.001,0.001,0.998,2
