Index,0,1,2,Ensemble_Decision
0,0.046,0.94,0.014,1
1,0.002,0.001,0.997,2
2,0.005,0.228,0.767,2
3,0.003,0.172,0.825,2
4,0.001,0.0,0.999,2
5,0.004,0.991,0.005,1
6,0.989,0.008,0.003,0
7,0.995,0.003,0.002,0
8,0.005,0.477,0.518,2
9,0.002,0.014,0.985,2
10,0.988,0.008,0.003,0
11,0.992,0.005,0.003,0
12,0.991,0.006,0.003,0
13,0.004,0.611,0.385,1
14,0.002,0.001,0.997,2
15,0.992,0.005,0.003,0
16,0.002,0.004,0.994,2
17,0.001,0.0,0.999,2
18,0.993,0.005,0.002,0
19,0.002,0.913,0.085,1
20,0.002,0.959,0.039,1
21,0.005,0.193,0.802,2
22,0.002,0.947,0.051,1
23,0.003,0.003,0.994,2
24,0.992,0.005,0.003,0
25,0.003,0.009,0.988,2
26,0.004,0.99,0.006,1
27,0.004,0.016,0.98,2
28,0.018,0.978,0.004,1
29,0.006,0.984,0.01,1
