Index,0,1,2,Ensemble_Decision
0,0.997,0.002,0.001,0
1,0.994,0.003,0.003,0
2,0.003,0.962,0.035,1
3,0.992,0.005,0.003,0
4,0.994,0.004,0.002,0
5,0.003,0.109,0.888,2
6,0.004,0.933,0.063,1
7,0.992,0.005,0.003,0
8,0.994,0.003,0.002,0
9,0.997,0.001,0.002,0
10,0.004,0.053,0.944,2
11,0.006,0.833,0.161,1
12,0.004,0.868,0.129,1
13,0.993,0.004,0.003,0
14,0.993,0.004,0.003,0
15,0.01,0.987,0.003,1
16,0.003,0.681,0.316,1
17,0.004,0.087,0.91,2
18,0.003,0.965,0.032,1
19,0.001,0.0,0.999,2
20,0.005,0.987,0.007,1
21,0.001,0.0,0.999,2
22,0.004,0.963,0.033,1
23,0.993,0.004,0.003,0
24,0.0,0.0,0.999,2
25,0.008,0.989,0.003,1
26,0.992,0.005,0.003,0
27,0.993,0.005,0.003,0
28,0.988,0.008,0.004,0
29,0.012,0.963,0.025,1
