Index,0,1,2,Ensemble_Decision
0,0.003,0.952,0.045,1
1,0.985,0.007,0.008,0
2,0.01,0.008,0.982,2
3,0.008,0.928,0.064,1
4,0.004,0.4,0.596,2
5,0.982,0.012,0.006,0
6,0.021,0.972,0.007,1
7,0.001,0.015,0.984,2
8,0.004,0.595,0.401,1
9,0.005,0.985,0.01,1
10,0.003,0.101,0.896,2
11,0.973,0.022,0.005,0
12,0.961,0.025,0.014,0
13,0.983,0.014,0.003,0
14,0.993,0.004,0.003,0
15,0.008,0.816,0.175,1
16,0.019,0.01,0.972,2
17,0.005,0.99,0.005,1
18,0.005,0.97,0.025,1
19,0.001,0.014,0.985,2
20,0.98,0.017,0.003,0
21,0.004,0.267,0.729,2
22,0.978,0.018,0.005,0
23,0.002,0.016,0.982,2
24,0.018,0.0,0.981,2
25,0.001,0.02,0.978,2
26,0.002,0.016,0.983,2
27,0.003,0.031,0.966,2
28,0.967,0.027,0.006,0
29,0.977,0.019,0.003,0
