Index,0,1,2,Ensemble_Decision
0,0.003,0.36,0.637,2
1,0.979,0.016,0.006,0
2,0.984,0.011,0.005,0
3,0.976,0.018,0.006,0
4,0.003,0.984,0.013,1
5,0.986,0.009,0.004,0
6,0.004,0.985,0.012,1
7,0.0,0.0,1.0,2
8,0.992,0.005,0.003,0
9,0.002,0.903,0.095,1
10,0.003,0.604,0.394,1
11,0.987,0.009,0.004,0
12,0.003,0.56,0.438,1
13,0.003,0.3,0.698,2
14,0.004,0.986,0.01,1
15,0.002,0.857,0.141,1
16,0.002,0.039,0.959,2
17,0.005,0.988,0.007,1
18,0.975,0.018,0.007,0
19,0.044,0.947,0.01,1
20,0.002,0.057,0.941,2
21,0.989,0.007,0.004,0
22,0.992,0.005,0.003,0
23,0.009,0.986,0.005,1
24,0.002,0.254,0.744,2
25,0.988,0.008,0.004,0
26,0.002,0.206,0.792,2
27,0.987,0.009,0.004,0
28,0.981,0.014,0.005,0
29,0.003,0.786,0.212,1
