Index,0,1,2,Ensemble_Decision
0,0.031,0.959,0.011,1
1,0.001,0.0,0.998,2
2,0.004,0.348,0.647,2
3,0.004,0.381,0.616,2
4,0.001,0.0,0.999,2
5,0.004,0.992,0.004,1
6,0.99,0.007,0.003,0
7,0.995,0.003,0.001,0
8,0.004,0.644,0.353,1
9,0.002,0.017,0.981,2
10,0.991,0.007,0.003,0
11,0.992,0.005,0.003,0
12,0.992,0.006,0.002,0
13,0.003,0.655,0.341,1
14,0.002,0.0,0.998,2
15,0.993,0.004,0.002,0
16,0.002,0.002,0.996,2
17,0.001,0.0,0.999,2
18,0.993,0.005,0.002,0
19,0.003,0.921,0.076,1
20,0.003,0.882,0.115,1
21,0.005,0.171,0.824,2
22,0.002,0.926,0.071,1
23,0.002,0.001,0.997,2
24,0.995,0.003,0.002,0
25,0.002,0.003,0.995,2
26,0.004,0.981,0.015,1
27,0.003,0.01,0.987,2
28,0.015,0.981,0.003,1
29,0.006,0.987,0.007,1
