Index,0,1,2,Ensemble_Decision
0,0.992,0.002,0.006,0
1,0.972,0.003,0.025,0
2,0.032,0.793,0.175,1
3,0.99,0.005,0.005,0
4,0.989,0.009,0.002,0
5,0.005,0.141,0.854,2
6,0.032,0.8,0.168,1
7,0.982,0.01,0.008,0
8,0.977,0.021,0.002,0
9,0.997,0.001,0.001,0
10,0.003,0.3,0.697,2
11,0.007,0.874,0.119,1
12,0.037,0.672,0.291,1
13,0.993,0.004,0.003,0
14,0.993,0.004,0.003,0
15,0.009,0.987,0.003,1
16,0.009,0.509,0.482,1
17,0.003,0.129,0.868,2
18,0.016,0.844,0.139,1
19,0.021,0.0,0.979,2
20,0.005,0.98,0.014,1
21,0.0,0.0,0.999,2
22,0.009,0.946,0.045,1
23,0.991,0.004,0.005,0
24,0.005,0.0,0.994,2
25,0.008,0.987,0.004,1
26,0.984,0.005,0.01,0
27,0.983,0.005,0.013,0
28,0.989,0.007,0.004,0
29,0.051,0.936,0.012,1
