Index,0,1,2,Ensemble_Decision
0,0.004,0.202,0.794,2
1,0.988,0.008,0.004,0
2,0.986,0.01,0.004,0
3,0.971,0.022,0.007,0
4,0.004,0.989,0.008,1
5,0.989,0.008,0.004,0
6,0.005,0.99,0.005,1
7,0.0,0.0,0.999,2
8,0.994,0.004,0.002,0
9,0.002,0.773,0.225,1
10,0.004,0.191,0.805,2
11,0.99,0.007,0.003,0
12,0.004,0.633,0.363,1
13,0.004,0.225,0.772,2
14,0.004,0.99,0.006,1
15,0.003,0.923,0.075,1
16,0.002,0.018,0.98,2
17,0.004,0.989,0.007,1
18,0.978,0.017,0.006,0
19,0.038,0.955,0.008,1
20,0.003,0.043,0.954,2
21,0.99,0.006,0.003,0
22,0.992,0.005,0.003,0
23,0.009,0.988,0.004,1
24,0.004,0.176,0.821,2
25,0.989,0.007,0.003,0
26,0.002,0.023,0.975,2
27,0.99,0.007,0.003,0
28,0.973,0.02,0.006,0
29,0.003,0.784,0.213,1
