Index,0,1,2,Ensemble_Decision
0,0.001,0.977,0.022,1
1,0.988,0.008,0.004,0
2,0.0,0.008,0.992,2
3,0.002,0.973,0.025,1
4,0.001,0.909,0.09,1
5,0.987,0.009,0.004,0
6,0.01,0.988,0.002,1
7,0.003,0.053,0.944,2
8,0.004,0.778,0.218,1
9,0.004,0.994,0.002,1
10,0.003,0.133,0.863,2
11,0.989,0.008,0.003,0
12,0.978,0.019,0.002,0
13,0.988,0.009,0.003,0
14,0.992,0.005,0.003,0
15,0.001,0.877,0.121,1
16,0.001,0.001,0.998,2
17,0.004,0.994,0.002,1
18,0.002,0.98,0.018,1
19,0.002,0.004,0.995,2
20,0.986,0.01,0.004,0
21,0.004,0.202,0.794,2
22,0.985,0.01,0.004,0
23,0.002,0.004,0.994,2
24,0.001,0.007,0.992,2
25,0.003,0.023,0.974,2
26,0.001,0.017,0.982,2
27,0.001,0.001,0.998,2
28,0.987,0.01,0.004,0
29,0.984,0.012,0.004,0
