Index,0,1,2,Ensemble_Decision
0,0.002,0.936,0.062,1
1,0.987,0.009,0.003,0
2,0.0,0.008,0.992,2
3,0.002,0.97,0.028,1
4,0.002,0.909,0.09,1
5,0.983,0.013,0.005,0
6,0.007,0.991,0.002,1
7,0.002,0.025,0.973,2
8,0.005,0.689,0.306,1
9,0.004,0.994,0.002,1
10,0.004,0.053,0.944,2
11,0.992,0.005,0.003,0
12,0.977,0.021,0.003,0
13,0.992,0.005,0.003,0
14,0.994,0.004,0.003,0
15,0.001,0.831,0.168,1
16,0.001,0.0,0.998,2
17,0.005,0.993,0.002,1
18,0.002,0.986,0.011,1
19,0.001,0.003,0.996,2
20,0.991,0.005,0.004,0
21,0.005,0.179,0.817,2
22,0.986,0.009,0.005,0
23,0.002,0.003,0.995,2
24,0.002,0.015,0.983,2
25,0.002,0.012,0.986,2
26,0.002,0.066,0.932,2
27,0.001,0.0,0.998,2
28,0.987,0.009,0.004,0
29,0.989,0.007,0.004,0
