Index,0,1,2,Ensemble_Decision
0,0.002,0.985,0.013,1
1,0.988,0.007,0.005,0
2,0.0,0.01,0.99,2
3,0.003,0.954,0.043,1
4,0.002,0.875,0.122,1
5,0.983,0.012,0.005,0
6,0.009,0.988,0.003,1
7,0.001,0.021,0.977,2
8,0.003,0.775,0.222,1
9,0.005,0.993,0.002,1
10,0.003,0.026,0.971,2
11,0.99,0.007,0.003,0
12,0.977,0.02,0.003,0
13,0.99,0.007,0.003,0
14,0.993,0.004,0.003,0
15,0.004,0.829,0.168,1
16,0.001,0.001,0.998,2
17,0.005,0.993,0.002,1
18,0.003,0.987,0.01,1
19,0.001,0.001,0.998,2
20,0.989,0.008,0.003,0
21,0.005,0.156,0.839,2
22,0.985,0.01,0.004,0
23,0.001,0.001,0.997,2
24,0.001,0.001,0.998,2
25,0.001,0.011,0.988,2
26,0.002,0.019,0.979,2
27,0.001,0.0,0.999,2
28,0.985,0.011,0.004,0
29,0.987,0.01,0.003,0
