Index,0,1,2,Ensemble_Decision
0,0.002,0.798,0.2,1
1,0.987,0.009,0.004,0
2,0.003,0.04,0.957,2
3,0.002,0.88,0.119,1
4,0.007,0.709,0.284,1
5,0.984,0.012,0.004,0
6,0.01,0.981,0.009,1
7,0.003,0.101,0.896,2
8,0.006,0.732,0.261,1
9,0.009,0.982,0.009,1
10,0.006,0.283,0.711,2
11,0.981,0.016,0.003,0
12,0.993,0.004,0.003,0
13,0.982,0.012,0.006,0
14,0.982,0.015,0.003,0
15,0.004,0.856,0.14,1
16,0.001,0.02,0.979,2
17,0.021,0.954,0.025,1
18,0.002,0.953,0.045,1
19,0.002,0.018,0.98,2
20,0.97,0.018,0.011,0
21,0.006,0.395,0.599,2
22,0.98,0.013,0.007,0
23,0.002,0.023,0.976,2
24,0.023,0.003,0.974,2
25,0.003,0.043,0.954,2
26,0.001,0.018,0.981,2
27,0.001,0.042,0.957,2
28,0.974,0.022,0.004,0
29,0.969,0.019,0.012,0
