Index,0,1,2,Ensemble_Decision
0,0.002,0.26,0.739,2
1,0.987,0.009,0.003,0
2,0.98,0.014,0.006,0
3,0.967,0.023,0.01,0
4,0.004,0.956,0.041,1
5,0.983,0.008,0.009,0
6,0.006,0.986,0.008,1
7,0.013,0.004,0.983,2
8,0.986,0.012,0.003,0
9,0.002,0.956,0.042,1
10,0.002,0.525,0.473,1
11,0.98,0.003,0.017,0
12,0.004,0.677,0.319,1
13,0.002,0.37,0.628,2
14,0.003,0.819,0.178,1
15,0.004,0.942,0.054,1
16,0.001,0.178,0.821,2
17,0.003,0.835,0.162,1
18,0.986,0.01,0.005,0
19,0.023,0.913,0.064,1
20,0.001,0.087,0.912,2
21,0.962,0.03,0.009,0
22,0.959,0.037,0.004,0
23,0.005,0.866,0.129,1
24,0.002,0.173,0.825,2
25,0.986,0.009,0.004,0
26,0.001,0.135,0.864,2
27,0.985,0.011,0.003,0
28,0.981,0.013,0.006,0
29,0.014,0.861,0.125,1
