Index,0,1,2,Ensemble_Decision
0,0.997,0.002,0.001,0
1,0.982,0.013,0.005,0
2,0.003,0.898,0.099,1
3,0.992,0.005,0.003,0
4,0.996,0.003,0.002,0
5,0.003,0.115,0.882,2
6,0.003,0.903,0.093,1
7,0.989,0.007,0.003,0
8,0.993,0.005,0.002,0
9,0.994,0.004,0.002,0
10,0.004,0.202,0.794,2
11,0.003,0.939,0.058,1
12,0.004,0.685,0.311,1
13,0.986,0.01,0.004,0
14,0.988,0.008,0.003,0
15,0.014,0.982,0.004,1
16,0.004,0.612,0.385,1
17,0.003,0.115,0.882,2
18,0.003,0.905,0.092,1
19,0.0,0.0,0.999,2
20,0.004,0.986,0.01,1
21,0.0,0.0,0.999,2
22,0.003,0.862,0.135,1
23,0.991,0.006,0.003,0
24,0.0,0.0,0.999,2
25,0.007,0.988,0.005,1
26,0.99,0.007,0.003,0
27,0.991,0.006,0.003,0
28,0.981,0.014,0.005,0
29,0.026,0.968,0.006,1
