Index,0,1,2,Ensemble_Decision
0,0.004,0.176,0.82,2
1,0.979,0.015,0.006,0
2,0.982,0.013,0.005,0
3,0.978,0.017,0.006,0
4,0.003,0.989,0.008,1
5,0.989,0.008,0.003,0
6,0.004,0.993,0.003,1
7,0.001,0.003,0.997,2
8,0.99,0.007,0.003,0
9,0.002,0.994,0.004,1
10,0.004,0.072,0.924,2
11,0.995,0.003,0.002,0
12,0.005,0.259,0.736,2
13,0.004,0.07,0.927,2
14,0.003,0.981,0.016,1
15,0.007,0.922,0.071,1
16,0.008,0.007,0.985,2
17,0.003,0.99,0.007,1
18,0.987,0.01,0.004,0
19,0.019,0.969,0.012,1
20,0.003,0.013,0.984,2
21,0.99,0.007,0.003,0
22,0.992,0.005,0.002,0
23,0.005,0.993,0.002,1
24,0.003,0.312,0.685,2
25,0.986,0.01,0.004,0
26,0.003,0.004,0.994,2
27,0.989,0.008,0.003,0
28,0.983,0.012,0.005,0
29,0.006,0.257,0.738,2
