Index,0,1,2,Ensemble_Decision
0,0.997,0.001,0.001,0
1,0.994,0.004,0.002,0
2,0.001,0.988,0.011,1
3,0.993,0.004,0.003,0
4,0.995,0.003,0.002,0
5,0.003,0.136,0.861,2
6,0.002,0.92,0.079,1
7,0.992,0.005,0.003,0
8,0.995,0.003,0.002,0
9,0.997,0.002,0.001,0
10,0.004,0.073,0.924,2
11,0.003,0.875,0.122,1
12,0.001,0.923,0.076,1
13,0.993,0.005,0.002,0
14,0.993,0.005,0.002,0
15,0.009,0.989,0.002,1
16,0.003,0.626,0.371,1
17,0.004,0.077,0.919,2
18,0.001,0.988,0.01,1
19,0.001,0.0,0.999,2
20,0.004,0.991,0.004,1
21,0.001,0.0,0.999,2
22,0.004,0.965,0.032,1
23,0.993,0.004,0.002,0
24,0.001,0.0,0.999,2
25,0.007,0.992,0.002,1
26,0.992,0.006,0.003,0
27,0.993,0.004,0.002,0
28,0.988,0.008,0.004,0
29,0.013,0.969,0.019,1
