,0,1,2
0,-0.6307029313944528,0.10757791034985997,0.0
1,-0.622904942531991,-0.10425983293702812,0.0
2,-0.6695203954179318,-0.05141705974928795,0.0
3,-0.6541527588892052,-0.1028848710490925,0.0
4,-0.6487880559888723,0.1334875759015861,0.0
5,-0.535272778199451,0.2896157239266426,0.0
6,-0.656537789993852,0.010724491106869571,0.0
7,-0.6257804985628276,0.057133541134343546,0.0
8,-0.6756435043172598,-0.20070328322726094,0.0
9,-0.6456446188852304,-0.06720800972708152,0.0
10,-0.59740823823645,0.2171519533177796,0.0
11,-0.6389431903256222,0.032598837470553255,0.0
12,-0.6616125934478085,-0.11560549477402166,0.0
13,-0.7519679431888537,-0.171313322469913,0.0
14,-0.6003715890013772,0.3802406917540798,0.0
15,-0.5521572267261678,0.5152559821718581,0.0
16,-0.5770535929878573,0.29370949226379484,0.0
17,-0.6037992282085833,0.1071679413971024,0.0
18,-0.5204834613310046,0.28762728890717626,0.0
19,-0.6121975551048964,0.2191403883372457,0.0
20,-0.5576743002488321,0.10210918012477188,0.0
21,-0.5790126750545553,0.18106512304301092,0.0
22,-0.737784661697071,0.0905588210797339,0.0
23,-0.5060938570165965,0.02794708455576822,0.0
24,-0.6076075792343174,0.02952851121768907,0.0
25,-0.5902105874078398,-0.09455108631585318,0.0
26,-0.5615278884939872,0.05529016114454022,0.0
27,-0.608453779967403,0.11831009905532308,0.0
28,-0.6126178068000331,0.08166824479813384,0.0
29,-0.6381847843266271,-0.05448738600215214,0.0
30,-0.6200996597322075,-0.08039705155387833,0.0
31,-0.5247573012712963,0.10333612638783274,0.0
32,-0.6730445443401019,0.3447118460569438,0.0
33,-0.6274553785259613,0.418257507899205,0.0
34,-0.618740915699361,-0.06761797867983915,0.0
35,-0.6445537559251893,-0.015126725295746657,0.0
36,-0.593932344171762,0.1556238755931525,0.0
37,-0.6874957069046899,0.12214191406459274,0.0
38,-0.692369884878833,-0.16201454480149563,0.0
39,-0.6139765508328796,0.0688891719240946,0.0
40,-0.6260483796356329,0.0964357526916394,0.0
41,-0.6096939959117145,-0.4143259573548429,0.0
42,-0.7049322386077761,-0.08668395211854124,0.0
43,-0.5140016589867198,0.09213551958050215,0.0
44,-0.5435130371306205,0.21463665104733576,0.0
45,-0.6078051870760697,-0.11642543267953698,0.0
46,-0.6286560545936641,0.2185269152057152,0.0
47,-0.6708791394507785,-0.06419613262332718,0.0
48,-0.6092121859663981,0.20539632252802842,0.0
49,-0.6299445253954576,0.020491686877154303,0.0
50,0.27995176630276153,0.17924579011610142,1.0
51,0.21514137571473935,0.11034892059341328,1.0
52,0.3222231060173578,0.12736800986353936,1.0
53,0.059403013068203836,-0.32850227526068615,1.0
54,0.2625152345996753,-0.029580076067032612,1.0
55,0.10383104269125021,-0.12178174239523815,1.0
56,0.24485036170039243,0.13380173302380538,1.0
57,-0.1715293856132758,-0.3529767622094261,1.0
58,0.2142305990934129,0.02066078896971102,1.0
59,0.015324961909241153,-0.2124945091325,1.0
60,-0.11371032303123829,-0.49392920095415993,1.0
61,0.13734837970263736,-0.02068949978543244,1.0
62,0.04399281902480745,-0.30615951079513465,1.0
63,0.19255976732664348,-0.03955077601609025,1.0
64,-0.008260915177083827,-0.08666109808491945,1.0
65,0.2194854888860842,0.10938392765823512,1.0
66,0.13327214760409778,-0.05902671840755003,1.0
