,0,1
0,-2.6841256259695396,0.0
1,-2.7141416872943256,0.0
2,-2.8889905690592967,0.0
3,-2.745342855641409,0.0
4,-2.7287165365545327,0.0
5,-2.280859632844497,0.0
6,-2.8205377507406095,0.0
7,-2.626144973146635,0.0
8,-2.886382731780551,0.0
9,-2.672755797820954,0.0
10,-2.50694709065186,0.0
11,-2.612755230908724,0.0
12,-2.786109266188017,0.0
13,-3.2238037438656506,0.0
14,-2.6447503899420375,0.0
15,-2.3860390335311417,0.0
16,-2.6235278752244318,0.0
17,-2.648296706254384,0.0
18,-2.1998203236175864,0.0
19,-2.587986399878772,0.0
20,-2.310256215242521,0.0
21,-2.5437052287571595,0.0
22,-3.2159394156486134,0.0
23,-2.3027331822262083,0.0
24,-2.355754049123773,0.0
25,-2.5066689069258214,0.0
26,-2.4688200731213406,0.0
27,-2.562319906196019,0.0
28,-2.639534715384545,0.0
29,-2.631989387274346,0.0
30,-2.5873984766893523,0.0
31,-2.409932497002178,0.0
32,-2.648862334349918,0.0
33,-2.598736749100594,0.0
34,-2.636926878105799,0.0
35,-2.8662416521186707,0.0
36,-2.625238049850377,0.0
37,-2.8006841154482247,0.0
38,-2.9805020437819914,0.0
39,-2.590006313968098,0.0
40,-2.770102426027904,0.0
41,-2.849368705043099,0.0
42,-2.997406546594906,0.0
43,-2.4056144850974874,0.0
44,-2.209489237783683,0.0
45,-2.714451426757707,0.0
46,-2.538148258998944,0.0
47,-2.83946216764285,0.0
48,-2.543085749830397,0.0
49,-2.703359782335161,0.0
50,1.2848256888583478,1.0
51,0.9324885323123162,1.0
52,1.4643023219913909,1.0
53,0.1833177199583753,1.0
54,1.0881032577116656,1.0
55,0.6416690842580799,1.0
56,1.095060662632445,1.0
57,-0.749122669829652,1.0
58,1.0441318260534347,1.0
59,-0.008745404082892705,1.0
60,-0.5078408838353194,1.0
61,0.5116985574475974,1.0
62,0.2649765081120492,1.0
63,0.9849345104708913,1.0
64,-0.1739253716817668,1.0
65,0.9278607809442443,1.0
66,0.660283761696939,1.0
67,0.23610499331767265,1.0
68,0.9447337280198171,1.0
69,0.04522697629870276,1.0
70,1.1162831773500503,1.0
71,0.357888417997307,1.0
72,1.298183875358915,1.0
73,0.9217289224470377,1.0
74,0.7148533259114114,1.0
75,0.900174373172165,1.0
76,1.3320244367220866,1.0
77,1.5578021550660681,1.0
78,0.8132906498175423,1.0
79,-0.3055837780243076,1.0
80,-0.06812649206835975,1.0
81,-0.18962247237849805,1.0
82,0.1364287115580165,1.0
83,1.3800264359155126,1.0
84,0.5880064433398662,1.0
85,0.8068583125004105,1.0
86,1.2206908824443499,1.0
87,0.8150952357666021,1.0
88,0.24595767988669426,1.0
89,0.1664132171454602,1.0
90,2.427817913066044,2.0
91,1.1990011054655643,2.0
92,3.499920038924535,2.0
93,1.3887661316914661,2.0
94,2.2754305038722036,2.0
95,2.614090473810829,2.0
96,1.2585081605114885,2.0
97,1.2911320591150215,2.0
98,2.1236087227738967,2.0
99,2.3880030160034647,2.0
100,2.8416727781038693,2.0
101,3.2306736614320863,2.0
102,2.159437642489052,2.0
103,1.4441612423295096,2.0
104,1.7812948100451154,2.0
105,3.0764999316871853,2.0
106,2.1442433143020807,2.0
107,1.9050981488140746,2.0
108,1.1693263393415005,2.0
109,2.10761114325724,2.0
110,2.314154705235599,2.0
111,1.9222678009025982,2.0
112,1.415235876703905,2.0
113,2.5630133750774737,2.0
114,2.418746182732824,2.0
115,1.944109794546967,2.0
116,1.5271666148145195,2.0
117,1.7643457170444279,2.0
118,1.9009416142184214,2.0
119,1.390188861947915,2.0
