,0,1
0,-2.68412562596954,0.0
1,-2.714141687294326,0.0
2,-2.888990569059297,0.0
3,-2.7453428556414097,0.0
4,-2.728716536554533,0.0
5,-2.280859632844498,0.0
6,-2.82053775074061,0.0
7,-2.6261449731466353,0.0
8,-2.886382731780551,0.0
9,-2.6727557978209546,0.0
10,-2.506947090651861,0.0
11,-2.612755230908725,0.0
12,-2.786109266188018,0.0
13,-3.223803743865651,0.0
14,-2.644750389942038,0.0
15,-2.3860390335311426,0.0
16,-2.6235278752244326,0.0
17,-2.648296706254385,0.0
18,-2.1998203236175864,0.0
19,-2.5879863998787727,0.0
20,-2.3102562152425214,0.0
21,-2.5437052287571604,0.0
22,-3.215939415648614,0.0
23,-2.3027331822262087,0.0
24,-2.3557540491237745,0.0
25,-2.506668906925822,0.0
26,-2.468820073121341,0.0
27,-2.5623199061960196,0.0
28,-2.6395347153845456,0.0
29,-2.6319893872743463,0.0
30,-2.5873984766893527,0.0
31,-2.4099324970021785,0.0
32,-2.6488623343499187,0.0
33,-2.598736749100595,0.0
34,-2.636926878105799,0.0
35,-2.866241652118671,0.0
36,-2.6252380498503767,0.0
37,-2.8006841154482256,0.0
38,-2.9805020437819922,0.0
39,-2.5900063139680984,0.0
40,-2.7701024260279046,0.0
41,-2.8493687050430987,0.0
42,-2.997406546594907,0.0
43,-2.405614485097488,0.0
44,-2.209489237783684,0.0
45,-2.714451426757708,0.0
46,-2.5381482589989446,0.0
47,-2.8394621676428504,0.0
48,-2.543085749830398,0.0
49,-2.703359782335161,0.0
50,1.284825688858346,1.0
51,0.9324885323123153,1.0
52,1.46430232199139,1.0
53,0.18331771995837443,1.0
54,1.0881032577116647,1.0
55,0.641669084258079,1.0
56,1.0950606626324433,1.0
57,-0.749122669829652,1.0
58,1.0441318260534338,1.0
59,-0.008745404082893593,1.0
60,-0.5078408838353194,1.0
61,0.5116985574475965,1.0
62,0.2649765081120492,1.0
63,0.9849345104708886,1.0
64,-0.1739253716817668,1.0
65,0.9278607809442443,1.0
66,0.6602837616969373,1.0
67,0.23610499331767176,1.0
68,0.9447337280198154,1.0
69,0.04522697629870276,1.0
70,1.1162831773500477,1.0
71,0.357888417997307,1.0
72,1.298183875358914,1.0
73,0.9217289224470351,1.0
74,0.7148533259114096,1.0
75,0.900174373172165,1.0
76,1.3320244367220857,1.0
77,1.5578021550660672,1.0
78,0.8132906498175405,1.0
79,-0.3055837780243076,1.0
80,-0.06812649206836063,1.0
81,-0.18962247237849983,1.0
82,0.13642871155801473,1.0
83,1.3800264359155117,1.0
84,0.5880064433398644,1.0
85,0.8068583125004087,1.0
86,1.220690882444349,1.0
87,0.8150952357666013,1.0
88,0.24595767988669248,1.0
89,0.1664132171454593,1.0
90,0.4648002884037812,1.0
91,0.8908151984694479,1.0
92,0.23054802355945636,1.0
93,-0.7045317592446594,1.0
94,0.35698149470104834,1.0
95,0.3319344799450583,1.0
96,0.376215651066671,1.0
97,0.6425760075543367,1.0
98,-0.906469864948833,1.0
99,0.29900084187814446,1.0
100,2.5311927278036253,2.0
101,1.4152358767039033,2.0
102,2.6166760159956857,2.0
103,1.9715310530434342,2.0
104,2.350005920044638,2.0
105,3.3970387360532532,2.0
106,0.5212322439097781,2.0
107,2.9325870689936844,2.0
108,2.3212288165733774,2.0
109,2.916750966786066,2.0
110,1.6617741536365278,2.0
111,1.8034019529650909,2.0
112,2.1655917960801423,2.0
113,1.3461635794584534,2.0
114,1.5859282238732213,2.0
115,1.9044563747934244,2.0
116,1.9496890593990663,2.0
117,3.4870553642902715,2.0
118,3.795645422072881,2.0
119,1.3007917126376594,2.0
