0,1,2,3,4,5,6,7
-2.1887326732281926,1.3855802082622315,-0.5258163451478766,-0.40034942207397484,-0.2569445264087495,-0.005540626117766538,-0.7775404329214091,2.0
-0.060087140780395155,-1.1531471472996573,1.0930685746189113,-1.0866497433440216,-0.5600495382825683,1.3674360599296689,0.3223285010471843,1.0
-2.814485193225646,1.4608024489250278,0.8869944512490759,-1.2422656684217164,0.1548547524772543,-0.16021558879286343,0.5787658751366959,2.0
1.4956132318562307,1.017443499779542,-0.5856016902659622,-0.44090233674892515,-0.9582190541038523,-0.15738837678299317,-0.48739352067505254,2.0
2.311018095896421,0.0645114951792362,-0.2887668751489222,-1.1711557706349172,-0.6478350460420438,0.762933415628883,1.3742434605978249,1.0
0.21968501456424538,1.1399663744059254,-0.6659850279260823,-0.06682768274878947,-1.0440623579291506,0.07231792313426604,-0.6543715849723539,2.0
-0.02653710015058974,0.34201293472574773,-1.1275547067513099,-1.2002790570007358,0.2791206104475953,0.6729177618919688,0.23163853221367578,1.0
-0.7634520609839102,0.800854865535594,-0.5965972888942909,-1.0891679603568094,-0.4572353083176843,-0.6727842909058944,-0.6735325224574805,2.0
-1.919359914081357,0.27207317631533046,-1.7706679816423716,-0.7167286345622323,0.08373458068268898,0.7397574208332078,-0.5185027093133125,1.0
1.2973562104166398,0.20227382989176818,1.0423410048433008,-0.8605895889706594,-0.03515974501157519,0.462242403956969,-1.2869729404758645,2.0
-0.763696697317156,0.4258838160527861,-0.17873140389596237,-0.19863054189176152,-2.063198559192104,-0.28307599177580384,-0.024082003229502675,2.0
-1.8055478879681255,0.6811133185003059,-0.6221230757123921,0.374041590037015,-2.0257094076654094,0.05508647869951785,-0.5772194742057164,2.0
0.7053703862705745,1.3459166163927598,-0.901812497159359,-0.49317293288909686,-0.2549120490353303,-0.0989150982378406,-0.9765134903793987,2.0
-0.3024150040448623,0.8866645501322882,-0.72752925470144,0.36675918221106935,-1.781892892852559,0.16241949101504485,-0.6402772649081226,2.0
-0.6495537398420738,-1.690443388192914,-0.5581687154509029,-1.807140563144833,-0.10731745603086477,-1.440308432266668,1.296452672084067,1.0
