Index,0,1,2,Ensemble_Decision
0,0.392,0.562,0.032,1
1,0.357,0.582,0.024,1
2,0.598,0.381,0.013,0
3,0.498,0.471,0.015,0
4,0.357,0.588,0.055,1
5,0.506,0.485,0.009,0
6,0.425,0.552,0.043,1
7,0.532,0.431,0.022,0
8,0.482,0.466,0.042,0
9,0.519,0.458,0.016,0
10,0.459,0.507,0.027,1
11,0.504,0.488,0.008,0
12,0.425,0.491,0.082,1
13,0.611,0.363,0.026,0
14,0.332,0.632,0.036,1
15,0.524,0.45,0.018,0
16,0.444,0.523,0.029,1
17,0.389,0.557,0.054,1
18,0.438,0.498,0.05,1
19,0.443,0.477,0.046,1
20,0.483,0.469,0.048,0
21,0.415,0.521,0.027,1
22,0.48,0.49,0.029,1
23,0.438,0.528,0.034,1
24,0.453,0.518,0.028,1
25,0.444,0.525,0.011,1
26,0.397,0.555,0.041,1
27,0.477,0.493,0.011,1
28,0.545,0.434,0.036,0
29,0.514,0.38,0.121,0
30,0.592,0.397,0.031,0
31,0.456,0.511,0.013,1
32,0.488,0.473,0.019,0
33,0.406,0.539,0.034,1
34,0.46,0.521,0.019,1
35,0.391,0.579,0.019,1
36,0.4,0.58,0.029,1
37,0.431,0.545,0.024,1
38,0.443,0.532,0.018,1
39,0.449,0.523,0.021,1
40,0.359,0.621,0.013,1
41,0.49,0.474,0.03,0
42,0.595,0.386,0.016,0
43,0.456,0.491,0.039,1
44,0.477,0.424,0.076,0
45,0.488,0.479,0.026,0
46,0.396,0.592,0.012,1
47,0.501,0.449,0.044,0
48,0.408,0.572,0.008,1
49,0.437,0.532,0.011,1
50,0.359,0.606,0.026,1
51,0.402,0.577,0.045,1
52,0.414,0.55,0.036,1
53,0.435,0.517,0.039,1
54,0.423,0.488,0.106,1
55,0.625,0.355,0.021,0
56,0.336,0.57,0.112,1
57,0.353,0.622,0.018,1
58,0.424,0.551,0.01,1
59,0.443,0.532,0.006,1
60,0.43,0.554,0.009,1
61,0.476,0.464,0.03,0
62,0.418,0.538,0.044,1
63,0.431,0.517,0.092,1
64,0.569,0.391,0.034,0
65,0.364,0.565,0.044,1
66,0.432,0.528,0.03,1
67,0.386,0.513,0.064,1
68,0.408,0.571,0.02,1
69,0.42,0.53,0.085,1
70,0.248,0.724,0.028,1
71,0.42,0.561,0.017,1
72,0.477,0.452,0.04,0
73,0.563,0.405,0.028,0
74,0.615,0.347,0.034,0
75,0.457,0.512,0.018,1
76,0.52,0.461,0.019,0
77,0.377,0.603,0.013,1
78,0.437,0.537,0.022,1
79,0.473,0.494,0.02,1
80,0.453,0.468,0.051,1
81,0.431,0.52,0.029,1
82,0.408,0.506,0.094,1
83,0.495,0.465,0.025,0
84,0.447,0.52,0.013,1
85,0.403,0.562,0.035,1
86,0.505,0.467,0.018,0
87,0.454,0.514,0.031,1
88,0.486,0.479,0.033,0
89,0.488,0.481,0.024,0
90,0.404,0.582,0.022,1
91,0.593,0.382,0.023,0
92,0.465,0.409,0.058,0
93,0.428,0.556,0.02,1
94,0.616,0.36,0.024,0
95,0.503,0.391,0.065,0
96,0.488,0.479,0.013,0
97,0.463,0.459,0.034,0
98,0.516,0.469,0.015,0
99,0.567,0.413,0.012,0
100,0.523,0.434,0.04,0
101,0.36,0.61,0.03,1
102,0.406,0.519,0.05,1
103,0.469,0.519,0.009,1
104,0.804,0.094,0.113,0
105,0.266,0.661,0.025,1
106,0.669,0.293,0.035,0
107,0.354,0.642,0.014,1
108,0.564,0.406,0.061,0
109,0.481,0.458,0.026,0
110,0.417,0.533,0.05,1
111,0.415,0.566,0.008,1
112,0.457,0.501,0.042,1
113,0.454,0.49,0.07,1
114,0.449,0.519,0.027,1
115,0.575,0.399,0.021,0
116,0.41,0.557,0.033,1
117,0.413,0.551,0.027,1
118,0.409,0.571,0.015,1
119,0.478,0.491,0.024,1
120,0.556,0.424,0.04,0
121,0.46,0.515,0.011,1
122,0.477,0.487,0.036,1
123,0.633,0.331,0.036,0
124,0.399,0.482,0.121,1
125,0.471,0.493,0.022,1
126,0.483,0.494,0.034,1
127,0.476,0.444,0.05,0
128,0.399,0.578,0.023,1
129,0.491,0.449,0.034,0
130,0.465,0.488,0.035,1
131,0.318,0.634,0.04,1
132,0.426,0.539,0.04,1
133,0.433,0.541,0.007,1
134,0.512,0.448,0.033,0
135,0.241,0.706,0.043,1
136,0.492,0.436,0.05,0
137,0.376,0.607,0.013,1
138,0.49,0.48,0.042,0
139,0.553,0.427,0.019,0
140,0.466,0.495,0.02,1
141,0.473,0.497,0.022,1
142,0.485,0.503,0.013,1
143,0.458,0.502,0.034,1
144,0.399,0.408,0.273,1
145,0.393,0.582,0.011,1
146,0.408,0.567,0.016,1
147,0.44,0.535,0.024,1
148,0.487,0.488,0.021,1
149,0.645,0.304,0.024,0
150,0.347,0.633,0.007,1
151,0.483,0.482,0.034,0
152,0.36,0.555,0.056,1
153,0.406,0.545,0.043,1
154,0.439,0.524,0.041,1
155,0.506,0.461,0.034,0
156,0.36,0.6,0.027,1
157,0.531,0.442,0.025,0
158,0.449,0.522,0.009,1
159,0.453,0.508,0.038,1
160,0.469,0.495,0.02,1
161,0.524,0.455,0.03,0
162,0.454,0.512,0.028,1
163,0.533,0.438,0.032,0
164,0.536,0.441,0.023,0
165,0.321,0.673,0.002,1
166,0.484,0.405,0.023,0
167,0.406,0.564,0.011,1
168,0.421,0.566,0.013,1
169,0.526,0.428,0.036,0
170,0.318,0.657,0.025,1
171,0.57,0.409,0.012,0
172,0.476,0.47,0.053,0
173,0.442,0.526,0.027,1
174,0.452,0.47,0.044,1
175,0.444,0.412,0.202,0
176,0.465,0.502,0.033,1
177,0.419,0.507,0.029,1
178,0.534,0.358,0.078,0
179,0.435,0.545,0.02,1
180,0.434,0.42,0.128,0
181,0.558,0.406,0.035,0
