Index,0,1,2,Ensemble_Decision
0,0.329,0.65,0.019,1
1,0.428,0.498,0.195,1
2,0.631,0.263,0.041,0
3,0.532,0.45,0.019,0
4,0.53,0.448,0.021,0
5,0.429,0.552,0.018,1
6,0.229,0.751,0.018,1
7,0.631,0.35,0.019,0
8,0.329,0.551,0.051,1
9,0.229,0.75,0.021,1
10,0.229,0.751,0.018,1
11,0.429,0.55,0.02,1
12,0.46,0.5,0.019,1
13,0.529,0.45,0.018,0
14,0.529,0.451,0.019,0
15,0.429,0.55,0.021,1
16,0.429,0.45,0.121,1
17,0.429,0.55,0.02,1
18,0.329,0.65,0.019,1
19,0.429,0.55,0.02,1
20,0.329,0.65,0.019,1
21,0.329,0.65,0.019,1
22,0.429,0.55,0.019,1
23,0.458,0.498,0.021,1
24,0.329,0.65,0.021,1
25,0.46,0.45,0.121,0
26,0.459,0.498,0.021,1
27,0.229,0.63,0.121,1
28,0.329,0.65,0.019,1
29,0.425,0.556,0.019,1
30,0.459,0.448,0.066,0
31,0.329,0.65,0.019,1
32,0.46,0.5,0.019,1
33,0.531,0.348,0.111,0
34,0.453,0.497,0.026,1
35,0.532,0.449,0.019,0
36,0.629,0.35,0.018,0
37,0.531,0.45,0.018,0
38,0.529,0.447,0.021,0
39,0.46,0.349,0.121,0
40,0.454,0.498,0.021,1
41,0.631,0.35,0.019,0
42,0.458,0.258,0.223,0
43,0.454,0.507,0.019,1
44,0.429,0.551,0.018,1
45,0.329,0.652,0.018,1
46,0.458,0.498,0.021,1
47,0.229,0.75,0.02,1
48,0.457,0.448,0.114,0
49,0.631,0.35,0.018,0
50,0.429,0.551,0.018,1
51,0.325,0.656,0.019,1
52,0.531,0.449,0.02,0
53,0.229,0.751,0.018,1
54,0.459,0.498,0.021,1
55,0.429,0.448,0.124,1
56,0.46,0.499,0.02,1
57,0.629,0.347,0.021,0
58,0.529,0.447,0.021,0
59,0.529,0.448,0.021,0
60,0.46,0.499,0.02,1
61,0.532,0.449,0.024,0
62,0.46,0.499,0.021,1
63,0.632,0.349,0.02,0
64,0.529,0.45,0.018,0
65,0.429,0.55,0.021,1
66,0.429,0.552,0.018,1
67,0.429,0.348,0.221,0
68,0.325,0.65,0.021,1
69,0.429,0.55,0.019,1
70,0.429,0.55,0.021,1
71,0.457,0.498,0.021,1
72,0.459,0.448,0.076,0
73,0.429,0.552,0.018,1
74,0.341,0.641,0.018,1
75,0.53,0.448,0.021,0
76,0.344,0.638,0.018,1
77,0.611,0.368,0.021,0
78,0.63,0.35,0.018,0
79,0.529,0.448,0.021,0
80,0.46,0.499,0.071,1
81,0.631,0.349,0.019,0
82,0.429,0.499,0.041,1
83,0.427,0.555,0.018,1
84,0.455,0.498,0.021,1
85,0.604,0.373,0.021,0
86,0.46,0.499,0.02,1
87,0.63,0.348,0.021,0
88,0.339,0.64,0.02,1
89,0.428,0.55,0.021,1
90,0.329,0.65,0.019,1
91,0.429,0.45,0.121,1
92,0.606,0.248,0.121,0
93,0.531,0.365,0.041,0
94,0.424,0.557,0.019,1
95,0.458,0.498,0.021,1
96,0.742,0.244,0.014,0
97,0.52,0.458,0.021,0
98,0.53,0.448,0.021,0
99,0.46,0.499,0.02,1
100,0.428,0.504,0.066,1
101,0.426,0.55,0.021,1
102,0.429,0.552,0.018,1
103,0.429,0.551,0.018,1
104,0.532,0.449,0.019,0
105,0.531,0.45,0.018,0
106,0.459,0.498,0.021,1
107,0.429,0.552,0.018,1
108,0.455,0.498,0.021,1
