Index,0,1,2,Ensemble_Decision
0,0.517,0.458,0.022,0
1,0.465,0.37,0.165,0
2,0.474,0.511,0.015,1
3,0.494,0.476,0.019,0
4,0.468,0.506,0.016,1
5,0.546,0.439,0.011,0
6,0.435,0.557,0.009,1
7,0.524,0.47,0.006,0
8,0.476,0.5,0.009,1
9,0.389,0.6,0.015,1
10,0.445,0.528,0.006,1
11,0.407,0.577,0.007,1
12,0.506,0.453,0.032,0
13,0.441,0.547,0.013,1
14,0.487,0.499,0.007,1
15,0.361,0.619,0.01,1
16,0.46,0.52,0.01,1
17,0.511,0.486,0.002,0
18,0.481,0.497,0.017,1
19,0.532,0.435,0.027,0
20,0.515,0.479,0.005,0
21,0.405,0.339,0.205,0
22,0.43,0.56,0.011,1
23,0.456,0.512,0.033,1
24,0.545,0.419,0.027,0
25,0.444,0.54,0.016,1
26,0.38,0.568,0.088,1
27,0.553,0.427,0.007,0
28,0.458,0.502,0.035,1
29,0.384,0.587,0.011,1
30,0.487,0.459,0.051,0
31,0.485,0.5,0.001,1
32,0.456,0.537,0.008,1
33,0.476,0.482,0.026,1
34,0.544,0.427,0.021,0
35,0.606,0.383,0.012,0
36,0.346,0.635,0.014,1
37,0.458,0.521,0.004,1
38,0.436,0.535,0.024,1
39,0.544,0.453,0.003,0
40,0.396,0.563,0.012,1
41,0.426,0.548,0.026,1
42,0.496,0.447,0.022,0
43,0.41,0.535,0.121,1
44,0.427,0.541,0.032,1
45,0.507,0.397,0.172,0
46,0.367,0.559,0.086,1
47,0.451,0.483,0.034,1
48,0.708,0.291,0.001,0
49,0.463,0.504,0.046,1
50,0.339,0.643,0.005,1
51,0.496,0.487,0.001,0
52,0.439,0.498,0.039,1
53,0.349,0.634,0.009,1
54,0.44,0.45,0.148,1
55,0.538,0.446,0.014,0
56,0.467,0.488,0.039,1
57,0.437,0.541,0.033,1
58,0.322,0.658,0.018,1
59,0.485,0.456,0.032,0
60,0.456,0.514,0.01,1
61,0.554,0.418,0.023,0
62,0.549,0.434,0.009,0
63,0.554,0.428,0.002,0
64,0.464,0.516,0.014,1
65,0.468,0.531,0.001,1
66,0.513,0.457,0.031,0
67,0.515,0.473,0.013,0
68,0.401,0.595,0.009,1
69,0.441,0.538,0.012,1
70,0.441,0.53,0.01,1
71,0.475,0.478,0.047,1
72,0.463,0.466,0.072,1
73,0.501,0.494,0.006,0
74,0.432,0.535,0.033,1
75,0.425,0.554,0.021,1
76,0.465,0.506,0.011,1
77,0.455,0.516,0.03,1
78,0.525,0.464,0.007,0
79,0.43,0.35,0.175,0
80,0.449,0.525,0.007,1
81,0.342,0.652,0.006,1
82,0.444,0.527,0.009,1
83,0.434,0.548,0.001,1
84,0.431,0.55,0.021,1
85,0.511,0.472,0.012,0
86,0.412,0.564,0.012,1
87,0.461,0.523,0.0,1
88,0.46,0.524,0.005,1
89,0.427,0.387,0.163,0
90,0.513,0.461,0.026,0
91,0.355,0.269,0.42,2
92,0.443,0.547,0.01,1
93,0.383,0.592,0.01,1
94,0.479,0.509,0.001,1
95,0.486,0.488,0.026,1
96,0.348,0.541,0.043,1
97,0.469,0.5,0.024,1
98,0.475,0.491,0.014,1
99,0.407,0.572,0.012,1
100,0.556,0.433,0.011,0
101,0.393,0.481,0.071,1
102,0.528,0.444,0.028,0
103,0.558,0.417,0.026,0
104,0.428,0.559,0.013,1
105,0.456,0.526,0.018,1
106,0.469,0.506,0.025,1
107,0.467,0.508,0.02,1
108,0.484,0.485,0.085,1
109,0.522,0.444,0.027,0
110,0.407,0.549,0.051,1
111,0.584,0.398,0.015,0
112,0.534,0.441,0.035,0
113,0.565,0.389,0.041,0
114,0.488,0.463,0.049,0
115,0.484,0.456,0.103,0
116,0.506,0.471,0.007,0
117,0.57,0.408,0.032,0
118,0.481,0.454,0.032,0
119,0.417,0.559,0.006,1
120,0.443,0.485,0.056,1
121,0.475,0.508,0.005,1
122,0.458,0.519,0.002,1
123,0.468,0.521,0.002,1
124,0.332,0.655,0.0,1
125,0.422,0.533,0.023,1
126,0.532,0.458,0.01,0
127,0.394,0.581,0.015,1
128,0.393,0.607,0.001,1
129,0.453,0.518,0.008,1
130,0.49,0.491,0.009,1
131,0.464,0.502,0.033,1
132,0.418,0.563,0.024,1
133,0.542,0.452,0.005,0
134,0.412,0.563,0.014,1
135,0.408,0.573,0.009,1
136,0.59,0.41,0.003,0
137,0.447,0.533,0.013,1
138,0.55,0.425,0.015,0
139,0.405,0.506,0.082,1
140,0.399,0.581,0.005,1
