Index,0,1,2,Ensemble_Decision
0,0.46,0.526,0.013,1
1,0.427,0.461,0.128,1
2,0.5,0.48,0.007,0
3,0.496,0.48,0.014,0
4,0.406,0.591,0.003,1
5,0.468,0.51,0.01,1
6,0.466,0.516,0.009,1
7,0.498,0.478,0.016,0
8,0.458,0.519,0.003,1
9,0.535,0.453,0.012,0
10,0.445,0.528,0.011,1
11,0.411,0.57,0.015,1
12,0.534,0.445,0.016,0
13,0.399,0.527,0.037,1
14,0.465,0.51,0.016,1
15,0.444,0.549,0.007,1
16,0.543,0.451,0.016,0
17,0.493,0.5,0.003,1
18,0.528,0.461,0.003,0
19,0.518,0.462,0.016,0
20,0.582,0.392,0.02,0
21,0.43,0.368,0.211,0
22,0.429,0.565,0.005,1
23,0.482,0.489,0.03,1
24,0.471,0.504,0.025,1
25,0.568,0.418,0.014,0
26,0.417,0.552,0.046,1
27,0.479,0.497,0.006,1
28,0.525,0.443,0.04,0
29,0.537,0.443,0.041,0
30,0.472,0.44,0.045,0
31,0.526,0.46,0.002,0
32,0.49,0.487,0.003,0
33,0.484,0.488,0.026,1
34,0.457,0.518,0.009,1
35,0.632,0.353,0.002,0
36,0.426,0.558,0.034,1
37,0.42,0.57,0.004,1
38,0.44,0.541,0.007,1
39,0.474,0.507,0.003,1
40,0.371,0.607,0.02,1
41,0.514,0.446,0.03,0
42,0.477,0.484,0.037,1
43,0.452,0.52,0.093,1
44,0.423,0.52,0.032,1
45,0.36,0.408,0.17,1
46,0.369,0.492,0.137,1
47,0.472,0.495,0.027,1
48,0.388,0.597,0.003,1
49,0.457,0.509,0.066,1
50,0.323,0.666,0.005,1
51,0.335,0.65,0.002,1
52,0.436,0.511,0.039,1
53,0.319,0.671,0.005,1
54,0.491,0.423,0.087,0
55,0.597,0.39,0.003,0
56,0.44,0.532,0.026,1
57,0.425,0.548,0.013,1
58,0.32,0.55,0.039,1
59,0.464,0.492,0.04,1
60,0.447,0.535,0.007,1
61,0.479,0.497,0.004,1
62,0.588,0.397,0.003,0
63,0.645,0.336,0.002,0
64,0.518,0.473,0.009,0
65,0.545,0.445,0.002,0
66,0.419,0.537,0.036,1
67,0.455,0.53,0.009,1
68,0.525,0.471,0.003,0
69,0.448,0.533,0.012,1
70,0.453,0.505,0.026,1
71,0.448,0.451,0.116,1
72,0.434,0.486,0.096,1
73,0.445,0.527,0.007,1
74,0.458,0.5,0.042,1
75,0.451,0.51,0.018,1
76,0.455,0.517,0.012,1
77,0.452,0.521,0.011,1
78,0.453,0.542,0.002,1
79,0.508,0.32,0.174,0
80,0.32,0.667,0.006,1
81,0.423,0.565,0.002,1
82,0.446,0.526,0.017,1
83,0.499,0.497,0.002,0
84,0.45,0.53,0.006,1
85,0.55,0.446,0.004,0
86,0.416,0.57,0.006,1
87,0.496,0.482,0.008,0
88,0.496,0.482,0.007,0
89,0.529,0.319,0.174,0
90,0.497,0.486,0.008,0
91,0.4,0.205,0.395,0
92,0.468,0.51,0.003,1
93,0.319,0.671,0.005,1
94,0.357,0.626,0.006,1
95,0.502,0.476,0.014,0
96,0.435,0.543,0.017,1
97,0.443,0.543,0.014,1
98,0.465,0.508,0.012,1
99,0.365,0.616,0.009,1
100,0.6,0.395,0.002,0
101,0.426,0.53,0.044,1
102,0.522,0.458,0.033,0
103,0.453,0.491,0.025,1
104,0.427,0.563,0.009,1
105,0.359,0.621,0.019,1
106,0.39,0.591,0.019,1
107,0.489,0.479,0.027,0
108,0.421,0.571,0.008,1
109,0.498,0.439,0.052,0
110,0.455,0.519,0.027,1
111,0.512,0.4,0.024,0
112,0.52,0.45,0.035,0
113,0.466,0.498,0.065,1
114,0.422,0.531,0.047,1
115,0.418,0.489,0.076,1
116,0.473,0.506,0.002,1
117,0.466,0.506,0.022,1
118,0.397,0.582,0.01,1
119,0.535,0.458,0.002,0
120,0.464,0.483,0.044,1
121,0.544,0.446,0.016,0
122,0.474,0.503,0.008,1
123,0.455,0.536,0.002,1
124,0.548,0.437,0.003,0
125,0.468,0.502,0.029,1
126,0.594,0.391,0.007,0
127,0.36,0.625,0.007,1
128,0.357,0.632,0.002,1
129,0.371,0.615,0.007,1
130,0.481,0.5,0.003,1
131,0.532,0.45,0.036,0
132,0.431,0.541,0.02,1
133,0.476,0.501,0.016,1
134,0.338,0.651,0.008,1
135,0.473,0.498,0.014,1
136,0.557,0.427,0.003,0
137,0.47,0.461,0.07,0
138,0.571,0.404,0.018,0
139,0.443,0.431,0.125,0
140,0.319,0.665,0.011,1
141,0.445,0.528,0.026,1
142,0.462,0.492,0.029,1
143,0.609,0.368,0.014,0
144,0.429,0.511,0.056,1
145,0.478,0.489,0.017,1
146,0.47,0.47,0.138,0
147,0.408,0.582,0.002,1
148,0.465,0.501,0.033,1
149,0.456,0.524,0.016,1
150,0.423,0.556,0.024,1
151,0.577,0.406,0.01,0
152,0.445,0.497,0.058,1
153,0.467,0.484,0.025,1
154,0.551,0.433,0.034,0
155,0.454,0.517,0.029,1
156,0.458,0.492,0.03,1
157,0.545,0.435,0.002,0
158,0.56,0.427,0.002,0
159,0.461,0.504,0.014,1
160,0.283,0.369,0.348,1
161,0.325,0.306,0.415,2
162,0.52,0.463,0.011,0
163,0.522,0.465,0.013,0
164,0.488,0.488,0.004,0
165,0.481,0.433,0.086,0
166,0.419,0.49,0.101,1
167,0.47,0.504,0.024,1
168,0.45,0.515,0.025,1
169,0.464,0.514,0.009,1
170,0.464,0.524,0.012,1
171,0.455,0.533,0.005,1
172,0.439,0.559,0.002,1
173,0.444,0.502,0.041,1
