Index,0,1,2,Ensemble_Decision
0,0.531,0.457,0.012,0
1,0.41,0.466,0.133,1
2,0.435,0.543,0.005,1
3,0.554,0.43,0.008,0
4,0.303,0.682,0.012,1
5,0.497,0.489,0.013,0
6,0.426,0.484,0.104,1
7,0.43,0.529,0.028,1
8,0.511,0.47,0.002,0
9,0.581,0.405,0.017,0
10,0.383,0.611,0.006,1
11,0.453,0.525,0.005,1
12,0.439,0.539,0.006,1
13,0.448,0.507,0.043,1
14,0.361,0.62,0.005,1
15,0.458,0.521,0.003,1
16,0.467,0.492,0.029,1
17,0.496,0.468,0.037,0
18,0.481,0.489,0.018,1
19,0.405,0.526,0.067,1
20,0.6,0.369,0.03,0
21,0.496,0.465,0.033,0
22,0.415,0.561,0.015,1
23,0.612,0.369,0.02,0
24,0.413,0.408,0.104,0
25,0.409,0.579,0.006,1
26,0.569,0.422,0.009,0
27,0.42,0.158,0.455,2
28,0.346,0.589,0.048,1
29,0.51,0.459,0.03,0
30,0.419,0.563,0.01,1
31,0.454,0.523,0.006,1
32,0.411,0.571,0.005,1
33,0.548,0.425,0.027,0
34,0.542,0.454,0.009,0
35,0.481,0.487,0.033,1
36,0.506,0.476,0.003,0
37,0.221,0.597,0.215,1
38,0.522,0.451,0.018,0
39,0.568,0.369,0.048,0
40,0.413,0.568,0.029,1
41,0.474,0.521,0.005,1
42,0.42,0.561,0.005,1
43,0.243,0.472,0.25,1
44,0.469,0.504,0.013,1
45,0.393,0.583,0.012,1
46,0.463,0.478,0.035,1
47,0.454,0.521,0.007,1
48,0.506,0.473,0.021,0
49,0.461,0.456,0.047,0
50,0.6,0.371,0.019,0
51,0.482,0.485,0.025,1
52,0.43,0.533,0.033,1
53,0.398,0.543,0.062,1
54,0.459,0.525,0.009,1
55,0.505,0.488,0.006,0
56,0.557,0.436,0.006,0
57,0.487,0.509,0.005,1
58,0.462,0.521,0.007,1
59,0.575,0.417,0.019,0
60,0.425,0.557,0.006,1
61,0.365,0.623,0.012,1
62,0.425,0.485,0.079,1
63,0.461,0.516,0.019,1
64,0.342,0.65,0.003,1
65,0.382,0.518,0.167,1
66,0.534,0.414,0.047,0
67,0.439,0.502,0.059,1
68,0.481,0.511,0.008,1
69,0.576,0.379,0.041,0
70,0.438,0.527,0.027,1
71,0.498,0.467,0.034,0
72,0.444,0.508,0.039,1
73,0.405,0.421,0.178,1
74,0.44,0.53,0.011,1
75,0.433,0.55,0.023,1
76,0.529,0.276,0.13,0
77,0.473,0.508,0.005,1
78,0.483,0.494,0.023,1
79,0.689,0.296,0.031,0
80,0.358,0.64,0.002,1
81,0.481,0.476,0.03,0
82,0.402,0.592,0.016,1
83,0.515,0.466,0.003,0
84,0.423,0.512,0.047,1
85,0.258,0.742,0.0,1
86,0.487,0.464,0.024,0
87,0.495,0.478,0.024,0
88,0.546,0.439,0.003,0
89,0.204,0.789,0.007,1
90,0.612,0.374,0.007,0
91,0.409,0.575,0.002,1
92,0.421,0.557,0.008,1
93,0.758,0.24,0.022,0
94,0.573,0.41,0.013,0
95,0.575,0.397,0.023,0
96,0.416,0.566,0.004,1
97,0.458,0.515,0.012,1
98,0.493,0.489,0.006,0
99,0.524,0.468,0.008,0
100,0.392,0.536,0.059,1
101,0.284,0.526,0.225,1
102,0.44,0.525,0.035,1
103,0.483,0.5,0.003,1
104,0.419,0.561,0.003,1
105,0.284,0.655,0.051,1
106,0.8,0.195,0.005,0
107,0.46,0.39,0.108,0
108,0.509,0.466,0.025,0
109,0.444,0.533,0.007,1
110,0.405,0.577,0.009,1
111,0.428,0.556,0.017,1
112,0.15,0.131,0.719,2
113,0.491,0.453,0.04,0
114,0.418,0.498,0.032,1
115,0.399,0.547,0.046,1
116,0.477,0.482,0.028,1
117,0.406,0.576,0.02,1
118,0.439,0.464,0.065,1
119,0.438,0.545,0.004,1
120,0.355,0.625,0.011,1
121,0.276,0.707,0.01,1
122,0.335,0.625,0.063,1
123,0.438,0.555,0.002,1
124,0.424,0.554,0.008,1
125,0.473,0.498,0.013,1
126,0.356,0.609,0.029,1
127,0.398,0.564,0.063,1
128,0.411,0.513,0.076,1
129,0.42,0.542,0.038,1
130,0.442,0.528,0.015,1
131,0.429,0.478,0.08,1
132,0.3,0.502,0.224,1
133,0.371,0.6,0.022,1
134,0.425,0.546,0.01,1
135,0.535,0.432,0.029,0
136,0.34,0.641,0.007,1
137,0.422,0.534,0.044,1
138,0.426,0.549,0.016,1
139,0.365,0.584,0.04,1
140,0.449,0.527,0.017,1
141,0.411,0.57,0.005,1
142,0.61,0.38,0.01,0
143,0.404,0.56,0.011,1
144,0.519,0.417,0.065,0
145,0.381,0.597,0.011,1
146,0.528,0.466,0.009,0
147,0.441,0.547,0.012,1
148,0.548,0.436,0.008,0
149,0.502,0.472,0.026,0
150,0.563,0.43,0.011,0
151,0.453,0.522,0.012,1
152,0.597,0.394,0.002,0
153,0.54,0.441,0.007,0
154,0.541,0.446,0.013,0
155,0.388,0.506,0.135,1
