Index,0,1,2,Ensemble_Decision
0,0.33,0.554,0.12,1
1,0.459,0.449,0.047,0
2,0.463,0.5,0.018,1
3,0.461,0.503,0.017,1
4,0.43,0.551,0.017,1
5,0.33,0.651,0.019,1
6,0.43,0.551,0.017,1
7,0.533,0.449,0.018,0
8,0.528,0.453,0.019,0
9,0.462,0.501,0.017,1
10,0.531,0.451,0.017,0
11,0.531,0.449,0.019,0
12,0.43,0.551,0.019,1
13,0.345,0.636,0.017,1
14,0.625,0.355,0.02,0
15,0.529,0.451,0.02,0
16,0.463,0.5,0.018,1
17,0.23,0.751,0.019,1
18,0.613,0.369,0.018,0
19,0.461,0.499,0.039,1
20,0.43,0.551,0.017,1
21,0.532,0.451,0.017,0
22,0.428,0.449,0.123,1
23,0.463,0.5,0.018,1
24,0.327,0.651,0.02,1
25,0.532,0.449,0.019,0
26,0.304,0.567,0.141,1
27,0.43,0.551,0.018,1
28,0.421,0.552,0.019,1
29,0.462,0.499,0.019,1
30,0.531,0.451,0.017,0
31,0.53,0.451,0.017,0
32,0.631,0.349,0.019,0
33,0.533,0.45,0.017,0
34,0.463,0.5,0.018,1
35,0.33,0.651,0.019,1
36,0.532,0.448,0.019,0
37,0.533,0.449,0.019,0
38,0.629,0.349,0.019,0
39,0.532,0.351,0.119,0
40,0.462,0.499,0.019,1
41,0.459,0.505,0.017,1
42,0.459,0.504,0.017,1
43,0.459,0.5,0.019,1
44,0.463,0.5,0.018,1
45,0.463,0.5,0.018,1
46,0.429,0.554,0.017,1
47,0.33,0.651,0.018,1
48,0.43,0.551,0.019,1
49,0.33,0.551,0.054,1
50,0.43,0.503,0.119,1
51,0.327,0.651,0.02,1
52,0.463,0.501,0.017,1
53,0.33,0.653,0.017,1
54,0.43,0.551,0.018,1
55,0.33,0.45,0.219,1
56,0.428,0.555,0.017,1
57,0.459,0.5,0.087,1
58,0.43,0.551,0.024,1
59,0.429,0.451,0.119,1
60,0.529,0.449,0.019,0
61,0.632,0.35,0.017,0
62,0.53,0.451,0.017,0
63,0.462,0.499,0.019,1
64,0.533,0.449,0.019,0
65,0.428,0.451,0.119,1
66,0.459,0.504,0.017,1
67,0.631,0.351,0.017,0
68,0.23,0.751,0.019,1
69,0.329,0.655,0.017,1
70,0.461,0.499,0.019,1
71,0.329,0.655,0.017,1
72,0.43,0.551,0.017,1
73,0.632,0.348,0.019,0
74,0.453,0.451,0.046,0
75,0.462,0.502,0.017,1
76,0.429,0.551,0.019,1
77,0.33,0.653,0.017,1
78,0.43,0.551,0.017,1
79,0.462,0.501,0.017,1
80,0.462,0.499,0.019,1
81,0.463,0.5,0.017,1
82,0.23,0.751,0.017,1
83,0.462,0.349,0.119,0
84,0.633,0.249,0.037,0
85,0.53,0.449,0.019,0
86,0.732,0.251,0.017,0
87,0.463,0.5,0.018,1
88,0.633,0.349,0.019,0
89,0.632,0.348,0.019,0
90,0.33,0.651,0.017,1
91,0.533,0.45,0.017,0
92,0.43,0.503,0.054,1
93,0.459,0.449,0.122,0
94,0.33,0.653,0.017,1
95,0.418,0.552,0.019,1
96,0.33,0.651,0.019,1
97,0.33,0.651,0.017,1
98,0.462,0.501,0.017,1
99,0.224,0.757,0.018,1
100,0.463,0.349,0.119,0
101,0.43,0.551,0.019,1
102,0.462,0.499,0.019,1
103,0.321,0.661,0.018,1
104,0.33,0.651,0.019,1
105,0.429,0.551,0.019,1
106,0.461,0.499,0.019,1
107,0.531,0.351,0.049,0
108,0.33,0.651,0.024,1
109,0.46,0.504,0.017,1
110,0.349,0.634,0.017,1
111,0.33,0.646,0.019,1
112,0.46,0.5,0.019,1
113,0.229,0.746,0.024,1
114,0.633,0.35,0.017,0
115,0.729,0.251,0.017,0
116,0.53,0.45,0.02,0
117,0.462,0.499,0.019,1
118,0.729,0.249,0.019,0
119,0.532,0.451,0.017,0
120,0.235,0.746,0.018,1
121,0.533,0.349,0.119,0
122,0.462,0.502,0.017,1
123,0.597,0.386,0.017,0
124,0.322,0.66,0.018,1
125,0.458,0.5,0.019,1
126,0.629,0.352,0.018,0
127,0.733,0.25,0.017,0
128,0.732,0.25,0.017,0
129,0.46,0.504,0.017,1
130,0.533,0.449,0.018,0
131,0.444,0.451,0.052,1
132,0.632,0.351,0.017,0
133,0.33,0.651,0.018,1
134,0.43,0.551,0.017,1
135,0.463,0.449,0.037,0
136,0.463,0.5,0.018,1
137,0.33,0.651,0.018,1
138,0.43,0.553,0.017,1
139,0.633,0.349,0.019,0
140,0.427,0.507,0.036,1
141,0.37,0.611,0.018,1
142,0.229,0.601,0.122,1
143,0.33,0.651,0.018,1
144,0.426,0.451,0.119,1
145,0.459,0.5,0.019,1
146,0.533,0.45,0.017,0
147,0.43,0.551,0.017,1
148,0.588,0.394,0.019,0
149,0.43,0.551,0.018,1
150,0.43,0.553,0.022,1
151,0.53,0.449,0.019,0
152,0.43,0.551,0.018,1
153,0.43,0.552,0.017,1
154,0.462,0.501,0.017,1
155,0.456,0.508,0.017,1
156,0.463,0.5,0.018,1
157,0.428,0.551,0.029,1
158,0.459,0.5,0.019,1
159,0.43,0.551,0.019,1
160,0.33,0.651,0.019,1
161,0.456,0.501,0.019,1
162,0.629,0.351,0.019,0
163,0.462,0.499,0.04,1
164,0.533,0.45,0.017,0
165,0.458,0.349,0.183,0
166,0.23,0.499,0.12,1
167,0.531,0.449,0.019,0
168,0.325,0.657,0.017,1
169,0.532,0.449,0.019,0
170,0.33,0.651,0.019,1
171,0.33,0.651,0.017,1
172,0.531,0.396,0.049,0
173,0.533,0.449,0.019,0
174,0.43,0.448,0.12,1
175,0.529,0.449,0.024,0
176,0.631,0.349,0.024,0
177,0.729,0.249,0.019,0
178,0.461,0.5,0.019,1
179,0.596,0.386,0.017,0
180,0.428,0.551,0.02,1
181,0.324,0.501,0.126,1
182,0.452,0.502,0.019,1
183,0.533,0.45,0.017,0
184,0.448,0.503,0.019,1
185,0.53,0.45,0.019,0
186,0.533,0.45,0.017,0
187,0.424,0.559,0.017,1
188,0.455,0.509,0.017,1
189,0.43,0.551,0.018,1
190,0.423,0.551,0.034,1
191,0.416,0.552,0.02,1
192,0.326,0.651,0.019,1
193,0.459,0.505,0.036,1
194,0.529,0.451,0.019,0
195,0.43,0.35,0.219,0
196,0.463,0.5,0.018,1
197,0.42,0.552,0.019,1
198,0.53,0.451,0.017,0
199,0.345,0.636,0.019,1
200,0.53,0.451,0.017,0
201,0.43,0.551,0.017,1
202,0.462,0.499,0.019,1
203,0.531,0.449,0.019,0
204,0.43,0.5,0.119,1
205,0.463,0.5,0.019,1
206,0.462,0.449,0.089,0
207,0.33,0.5,0.119,1
208,0.43,0.551,0.018,1
209,0.463,0.5,0.018,1
210,0.33,0.651,0.019,1
211,0.422,0.56,0.018,1
212,0.33,0.651,0.018,1
213,0.46,0.5,0.019,1
214,0.46,0.5,0.121,1
215,0.427,0.551,0.02,1
216,0.444,0.503,0.02,1
217,0.43,0.5,0.044,1
218,0.629,0.251,0.039,0
219,0.46,0.449,0.041,0
220,0.633,0.349,0.018,0
221,0.336,0.557,0.064,1
222,0.633,0.349,0.018,0
223,0.43,0.451,0.12,1
224,0.43,0.551,0.019,1
225,0.463,0.5,0.018,1
226,0.46,0.5,0.019,1
227,0.42,0.562,0.018,1
228,0.53,0.451,0.018,0
