Index,0,1,2,Ensemble_Decision
0,0.412,0.571,0.01,1
1,0.501,0.456,0.041,0
2,0.438,0.521,0.041,1
3,0.442,0.54,0.005,1
4,0.507,0.47,0.015,0
5,0.412,0.566,0.01,1
6,0.593,0.369,0.038,0
7,0.489,0.427,0.052,0
8,0.455,0.327,0.108,0
9,0.497,0.45,0.054,0
10,0.433,0.372,0.169,0
11,0.482,0.493,0.008,1
12,0.421,0.557,0.02,1
13,0.477,0.504,0.005,1
14,0.472,0.502,0.017,1
15,0.245,0.726,0.013,1
16,0.462,0.496,0.04,1
17,0.521,0.466,0.012,0
18,0.466,0.522,0.005,1
19,0.402,0.579,0.01,1
20,0.542,0.314,0.123,0
21,0.55,0.422,0.027,0
22,0.459,0.524,0.023,1
23,0.292,0.682,0.012,1
24,0.467,0.508,0.016,1
25,0.483,0.487,0.03,1
26,0.657,0.241,0.074,0
27,0.596,0.383,0.015,0
28,0.497,0.489,0.019,0
29,0.641,0.325,0.024,0
30,0.468,0.514,0.005,1
31,0.41,0.57,0.006,1
32,0.414,0.554,0.016,1
33,0.582,0.409,0.009,0
34,0.524,0.439,0.037,0
35,0.526,0.464,0.01,0
36,0.408,0.518,0.043,1
37,0.434,0.563,0.003,1
38,0.453,0.518,0.066,1
39,0.491,0.487,0.008,0
40,0.466,0.506,0.006,1
41,0.369,0.593,0.032,1
42,0.327,0.662,0.003,1
43,0.465,0.513,0.019,1
44,0.486,0.476,0.038,0
45,0.492,0.444,0.026,0
46,0.484,0.506,0.009,1
47,0.509,0.458,0.023,0
48,0.544,0.438,0.028,0
49,0.34,0.64,0.002,1
50,0.392,0.554,0.027,1
51,0.523,0.442,0.019,0
52,0.541,0.457,0.002,0
53,0.551,0.445,0.009,0
54,0.462,0.513,0.02,1
55,0.377,0.605,0.004,1
56,0.41,0.57,0.014,1
57,0.467,0.375,0.106,0
58,0.456,0.376,0.162,0
59,0.388,0.585,0.017,1
60,0.486,0.48,0.022,0
61,0.439,0.542,0.005,1
62,0.418,0.566,0.003,1
63,0.4,0.579,0.014,1
64,0.165,0.795,0.022,1
65,0.539,0.432,0.021,0
66,0.404,0.574,0.005,1
67,0.44,0.539,0.014,1
68,0.52,0.414,0.056,0
69,0.289,0.689,0.007,1
70,0.407,0.572,0.005,1
71,0.427,0.55,0.01,1
72,0.469,0.482,0.049,1
73,0.422,0.517,0.062,1
74,0.342,0.525,0.083,1
75,0.547,0.448,0.005,0
76,0.445,0.531,0.016,1
77,0.472,0.503,0.012,1
78,0.433,0.547,0.035,1
79,0.425,0.556,0.007,1
80,0.418,0.506,0.026,1
81,0.476,0.495,0.009,1
82,0.485,0.485,0.016,0
83,0.513,0.476,0.01,0
84,0.502,0.491,0.006,0
85,0.597,0.388,0.015,0
86,0.603,0.391,0.006,0
87,0.387,0.579,0.034,1
88,0.44,0.406,0.15,0
89,0.495,0.478,0.004,0
90,0.534,0.446,0.006,0
91,0.48,0.499,0.005,1
92,0.463,0.52,0.001,1
93,0.488,0.48,0.032,0
94,0.575,0.368,0.042,0
95,0.486,0.495,0.019,1
96,0.642,0.337,0.02,0
97,0.434,0.547,0.002,1
98,0.52,0.478,0.002,0
99,0.389,0.61,0.004,1
100,0.484,0.484,0.032,0
101,0.562,0.428,0.01,0
102,0.532,0.452,0.016,0
103,0.46,0.454,0.089,0
104,0.54,0.436,0.016,0
105,0.484,0.424,0.047,0
106,0.313,0.601,0.046,1
107,0.426,0.552,0.013,1
108,0.423,0.565,0.008,1
109,0.486,0.486,0.026,0
110,0.468,0.511,0.004,1
111,0.64,0.355,0.01,0
112,0.453,0.509,0.055,1
113,0.463,0.528,0.009,1
114,0.502,0.421,0.077,0
115,0.511,0.482,0.006,0
116,0.271,0.488,0.131,1
117,0.426,0.552,0.003,1
118,0.518,0.444,0.028,0
119,0.572,0.416,0.012,0
120,0.478,0.446,0.045,0
121,0.373,0.57,0.041,1
122,0.553,0.43,0.017,0
123,0.446,0.54,0.01,1
124,0.533,0.452,0.015,0
125,0.429,0.534,0.037,1
126,0.406,0.582,0.017,1
127,0.614,0.378,0.008,0
128,0.455,0.526,0.003,1
129,0.455,0.523,0.005,1
130,0.499,0.476,0.005,0
131,0.376,0.39,0.145,1
132,0.457,0.519,0.025,1
133,0.558,0.406,0.024,0
134,0.465,0.51,0.007,1
135,0.451,0.515,0.025,1
136,0.449,0.516,0.034,1
137,0.459,0.447,0.109,0
138,0.382,0.6,0.005,1
139,0.498,0.246,0.205,0
140,0.401,0.487,0.175,1
141,0.395,0.566,0.039,1
142,0.511,0.472,0.017,0
143,0.514,0.467,0.019,0
144,0.387,0.605,0.023,1
145,0.424,0.509,0.067,1
146,0.423,0.522,0.047,1
147,0.465,0.485,0.034,1
148,0.506,0.443,0.051,0
149,0.436,0.539,0.017,1
150,0.393,0.577,0.027,1
151,0.494,0.486,0.011,0
152,0.458,0.475,0.03,1
153,0.406,0.576,0.024,1
154,0.461,0.474,0.106,1
155,0.439,0.487,0.073,1
156,0.364,0.576,0.045,1
157,0.531,0.446,0.023,0
158,0.463,0.508,0.013,1
159,0.603,0.394,0.003,0
160,0.426,0.553,0.004,1
161,0.507,0.453,0.046,0
162,0.623,0.358,0.038,0
163,0.595,0.396,0.009,0
164,0.473,0.497,0.009,1
165,0.341,0.607,0.037,1
166,0.491,0.448,0.046,0
167,0.447,0.531,0.009,1
168,0.32,0.668,0.012,1
169,0.47,0.489,0.042,1
170,0.503,0.483,0.014,0
171,0.421,0.555,0.005,1
172,0.423,0.385,0.227,0
173,0.429,0.385,0.165,0
174,0.351,0.25,0.335,0
