Index,0,1,2,Ensemble_Decision
0,0.504,0.467,0.023,0
1,0.473,0.37,0.165,0
2,0.474,0.511,0.015,1
3,0.505,0.466,0.019,0
4,0.47,0.501,0.016,1
5,0.576,0.407,0.011,0
6,0.434,0.557,0.009,1
7,0.442,0.532,0.006,1
8,0.549,0.447,0.009,0
9,0.414,0.559,0.015,1
10,0.393,0.588,0.006,1
11,0.411,0.571,0.007,1
12,0.503,0.462,0.032,0
13,0.446,0.542,0.013,1
14,0.498,0.496,0.007,0
15,0.415,0.567,0.01,1
16,0.412,0.571,0.01,1
17,0.511,0.486,0.002,0
18,0.491,0.481,0.018,0
19,0.527,0.44,0.027,0
20,0.52,0.475,0.005,0
21,0.427,0.339,0.205,0
22,0.411,0.571,0.011,1
23,0.448,0.521,0.085,1
24,0.507,0.452,0.027,0
25,0.425,0.55,0.02,1
26,0.338,0.549,0.146,1
27,0.467,0.506,0.007,1
28,0.447,0.514,0.034,1
29,0.36,0.63,0.011,1
30,0.492,0.456,0.05,0
31,0.51,0.474,0.001,0
32,0.451,0.542,0.008,1
33,0.437,0.538,0.025,1
34,0.544,0.427,0.019,0
35,0.606,0.371,0.012,0
36,0.345,0.635,0.014,1
37,0.467,0.514,0.004,1
38,0.427,0.546,0.024,1
39,0.49,0.491,0.003,1
40,0.396,0.565,0.019,1
41,0.408,0.565,0.04,1
42,0.54,0.429,0.024,0
43,0.405,0.469,0.121,1
44,0.412,0.562,0.031,1
45,0.52,0.384,0.096,0
46,0.367,0.559,0.086,1
47,0.428,0.502,0.032,1
48,0.723,0.266,0.001,0
49,0.46,0.503,0.045,1
50,0.411,0.57,0.005,1
51,0.566,0.427,0.001,0
52,0.437,0.498,0.038,1
53,0.398,0.594,0.009,1
54,0.409,0.455,0.148,1
55,0.537,0.433,0.021,0
56,0.415,0.52,0.04,1
57,0.498,0.464,0.033,0
58,0.315,0.672,0.013,1
59,0.486,0.461,0.03,0
60,0.453,0.518,0.01,1
61,0.551,0.414,0.022,0
62,0.539,0.438,0.009,0
63,0.542,0.441,0.002,0
64,0.427,0.545,0.014,1
65,0.454,0.531,0.001,1
66,0.5,0.469,0.031,0
67,0.515,0.473,0.013,0
68,0.396,0.582,0.009,1
69,0.432,0.548,0.012,1
70,0.402,0.579,0.01,1
71,0.488,0.463,0.049,0
72,0.466,0.45,0.072,0
73,0.501,0.494,0.006,0
74,0.409,0.554,0.031,1
75,0.431,0.549,0.02,1
76,0.515,0.474,0.011,0
77,0.441,0.531,0.029,1
78,0.529,0.464,0.007,0
79,0.526,0.35,0.175,0
80,0.448,0.527,0.007,1
81,0.322,0.672,0.006,1
82,0.444,0.528,0.009,1
83,0.435,0.547,0.001,1
84,0.477,0.487,0.021,1
85,0.511,0.477,0.012,0
86,0.407,0.569,0.012,1
87,0.555,0.421,0.0,0
88,0.561,0.417,0.005,0
89,0.427,0.403,0.16,0
90,0.443,0.526,0.029,1
91,0.42,0.269,0.42,0
92,0.426,0.548,0.01,1
93,0.387,0.589,0.01,1
94,0.56,0.423,0.001,0
95,0.432,0.519,0.025,1
96,0.343,0.576,0.039,1
97,0.464,0.507,0.024,1
98,0.469,0.507,0.014,1
99,0.405,0.575,0.012,1
100,0.546,0.453,0.011,0
101,0.406,0.484,0.06,1
102,0.54,0.452,0.007,0
103,0.558,0.435,0.01,0
104,0.418,0.559,0.013,1
105,0.456,0.526,0.018,1
106,0.464,0.511,0.025,1
107,0.459,0.513,0.02,1
108,0.494,0.477,0.029,0
109,0.507,0.444,0.058,0
110,0.344,0.582,0.049,1
111,0.59,0.397,0.013,0
112,0.461,0.446,0.04,0
113,0.569,0.411,0.035,0
114,0.487,0.465,0.048,0
115,0.506,0.436,0.101,0
116,0.524,0.456,0.007,0
117,0.57,0.408,0.03,0
118,0.532,0.449,0.02,0
119,0.386,0.596,0.006,1
120,0.444,0.484,0.055,1
121,0.541,0.437,0.005,0
122,0.454,0.527,0.002,1
123,0.492,0.494,0.002,1
124,0.421,0.556,0.0,1
125,0.422,0.551,0.023,1
126,0.532,0.458,0.01,0
127,0.39,0.586,0.015,1
128,0.393,0.607,0.001,1
129,0.45,0.523,0.008,1
130,0.464,0.517,0.009,1
131,0.46,0.507,0.032,1
132,0.414,0.566,0.024,1
133,0.542,0.452,0.005,0
134,0.444,0.535,0.014,1
135,0.399,0.578,0.009,1
136,0.583,0.393,0.008,0
137,0.587,0.389,0.037,0
138,0.547,0.429,0.029,0
139,0.405,0.506,0.082,1
140,0.468,0.507,0.005,1
141,0.399,0.581,0.01,1
142,0.511,0.451,0.03,0
143,0.607,0.366,0.024,0
144,0.336,0.547,0.122,1
145,0.528,0.443,0.029,0
146,0.475,0.412,0.123,0
147,0.474,0.509,0.001,1
148,0.527,0.453,0.035,0
149,0.357,0.581,0.027,1
150,0.5,0.447,0.02,0
151,0.492,0.492,0.008,0
152,0.439,0.482,0.067,1
153,0.517,0.471,0.01,0
154,0.517,0.457,0.024,0
155,0.343,0.615,0.034,1
156,0.316,0.647,0.029,1
157,0.468,0.53,0.002,1
158,0.572,0.394,0.018,0
159,0.454,0.521,0.025,1
160,0.411,0.414,0.175,1
161,0.484,0.382,0.235,0
162,0.528,0.452,0.006,0
163,0.183,0.793,0.024,1
164,0.538,0.446,0.016,0
165,0.467,0.385,0.12,0
166,0.415,0.516,0.041,1
167,0.606,0.347,0.031,0
168,0.498,0.486,0.016,0
169,0.53,0.458,0.012,0
170,0.417,0.564,0.019,1
171,0.509,0.479,0.011,0
172,0.524,0.458,0.002,0
173,0.443,0.512,0.045,1
174,0.371,0.6,0.017,1
175,0.382,0.596,0.01,1
176,0.473,0.504,0.004,1
177,0.462,0.521,0.001,1
178,0.474,0.518,0.008,1
179,0.41,0.571,0.005,1
180,0.51,0.466,0.034,0
181,0.48,0.47,0.035,0
182,0.529,0.464,0.007,0
183,0.54,0.418,0.042,0
184,0.381,0.429,0.19,1
185,0.499,0.476,0.012,0
186,0.155,0.825,0.02,1
187,0.491,0.443,0.045,0
188,0.588,0.391,0.008,0
189,0.372,0.499,0.18,1
190,0.593,0.368,0.04,0
191,0.496,0.485,0.006,0
192,0.482,0.496,0.004,1
193,0.441,0.54,0.004,1
194,0.498,0.483,0.007,0
195,0.461,0.514,0.01,1
196,0.474,0.504,0.003,1
197,0.235,0.765,0.0,1
198,0.426,0.554,0.01,1
199,0.574,0.411,0.001,0
200,0.421,0.547,0.012,1
201,0.328,0.653,0.011,1
202,0.407,0.573,0.035,1
203,0.5,0.43,0.074,0
204,0.411,0.564,0.025,1
205,0.553,0.398,0.114,0
206,0.563,0.432,0.005,0
207,0.397,0.426,0.191,1
208,0.406,0.466,0.086,1
209,0.299,0.683,0.001,1
210,0.606,0.37,0.01,0
211,0.47,0.488,0.025,1
212,0.474,0.506,0.015,1
213,0.469,0.499,0.03,1
214,0.4,0.466,0.104,1
215,0.525,0.423,0.022,0
216,0.296,0.685,0.004,1
217,0.482,0.436,0.075,0
218,0.539,0.455,0.005,0
219,0.433,0.536,0.028,1
220,0.476,0.496,0.027,1
221,0.398,0.563,0.039,1
222,0.398,0.583,0.011,1
223,0.368,0.587,0.042,1
224,0.398,0.596,0.012,1
225,0.44,0.499,0.081,1
226,0.48,0.501,0.001,1
227,0.672,0.273,0.061,0
228,0.4,0.58,0.008,1
229,0.446,0.354,0.176,0
230,0.513,0.46,0.025,0
231,0.595,0.383,0.014,0
232,0.284,0.712,0.004,1
233,0.411,0.503,0.045,1
234,0.422,0.553,0.014,1
235,0.368,0.614,0.001,1
236,0.553,0.238,0.235,0
237,0.468,0.506,0.026,1
238,0.362,0.447,0.195,1
239,0.503,0.39,0.102,0
240,0.394,0.463,0.085,1
241,0.434,0.541,0.02,1
242,0.405,0.57,0.025,1
243,0.413,0.56,0.013,1
244,0.498,0.471,0.026,0
245,0.378,0.591,0.031,1
246,0.416,0.559,0.034,1
247,0.645,0.337,0.022,0
248,0.447,0.526,0.027,1
249,0.439,0.543,0.017,1
250,0.484,0.497,0.013,1
251,0.566,0.429,0.023,0
252,0.422,0.553,0.009,1
253,0.43,0.53,0.04,1
254,0.476,0.5,0.006,1
255,0.388,0.553,0.015,1
256,0.509,0.467,0.022,0
257,0.409,0.571,0.043,1
258,0.42,0.512,0.031,1
259,0.467,0.46,0.045,0
260,0.464,0.519,0.001,1
261,0.398,0.583,0.005,1
262,0.38,0.5,0.107,1
263,0.681,0.3,0.014,0
264,0.416,0.56,0.006,1
265,0.441,0.557,0.007,1
266,0.48,0.498,0.001,1
267,0.552,0.434,0.005,0
268,0.388,0.61,0.002,1
269,0.461,0.506,0.033,1
270,0.358,0.417,0.332,1
271,0.455,0.515,0.023,1
272,0.417,0.538,0.033,1
273,0.454,0.524,0.011,1
274,0.533,0.447,0.001,0
275,0.425,0.547,0.028,1
276,0.453,0.518,0.015,1
277,0.026,0.974,0.0,1
278,0.417,0.564,0.006,1
279,0.347,0.573,0.07,1
280,0.42,0.534,0.065,1
281,0.39,0.215,0.395,2
282,0.482,0.497,0.004,1
283,0.48,0.518,0.002,1
284,0.388,0.588,0.009,1
285,0.418,0.491,0.04,1
286,0.43,0.404,0.161,0
287,0.521,0.461,0.002,0
288,0.604,0.347,0.017,0
289,0.52,0.472,0.008,0
290,0.176,0.18,0.608,2
291,0.51,0.47,0.02,0
292,0.456,0.447,0.056,0
293,0.424,0.531,0.024,1
294,0.441,0.529,0.03,1
295,0.553,0.437,0.015,0
296,0.419,0.485,0.051,1
297,0.356,0.623,0.022,1
298,0.411,0.557,0.028,1
299,0.42,0.538,0.039,1
300,0.522,0.469,0.012,0
301,0.438,0.549,0.011,1
302,0.366,0.59,0.02,1
303,0.684,0.24,0.058,0
304,0.566,0.425,0.009,0
305,0.522,0.429,0.049,0
306,0.38,0.62,0.0,1
307,0.517,0.475,0.008,0
308,0.542,0.396,0.107,0
309,0.416,0.539,0.017,1
310,0.559,0.416,0.029,0
311,0.488,0.462,0.053,0
312,0.433,0.532,0.015,1
313,0.493,0.497,0.01,1
314,0.43,0.54,0.025,1
315,0.441,0.535,0.011,1
316,0.457,0.512,0.019,1
317,0.351,0.473,0.14,1
318,0.383,0.569,0.039,1
319,0.528,0.453,0.009,0
320,0.594,0.322,0.028,0
321,0.363,0.619,0.011,1
322,0.646,0.336,0.001,0
323,0.551,0.424,0.023,0
324,0.426,0.545,0.014,1
325,0.517,0.418,0.127,0
326,0.405,0.574,0.015,1
327,0.33,0.642,0.011,1
328,0.472,0.507,0.009,1
329,0.485,0.5,0.002,1
330,0.485,0.502,0.006,1
331,0.616,0.293,0.16,0
332,0.418,0.565,0.017,1
333,0.451,0.545,0.022,1
334,0.53,0.462,0.012,0
335,0.452,0.523,0.006,1
336,0.443,0.52,0.027,1
337,0.46,0.512,0.027,1
338,0.452,0.497,0.046,1
339,0.444,0.532,0.009,1
340,0.459,0.522,0.016,1
341,0.455,0.514,0.016,1
342,0.38,0.53,0.121,1
343,0.433,0.532,0.02,1
344,0.455,0.516,0.015,1
345,0.436,0.562,0.007,1
346,0.487,0.489,0.009,1
347,0.196,0.42,0.376,1
348,0.472,0.479,0.026,1
349,0.42,0.547,0.02,1
350,0.444,0.547,0.009,1
351,0.445,0.528,0.037,1
352,0.346,0.632,0.003,1
353,0.473,0.511,0.016,1
354,0.445,0.529,0.026,1
355,0.549,0.437,0.033,0
356,0.597,0.381,0.043,0
357,0.422,0.559,0.008,1
358,0.331,0.565,0.054,1
359,0.502,0.476,0.018,0
360,0.478,0.513,0.006,1
361,0.391,0.4,0.21,1
362,0.49,0.488,0.02,0
363,0.553,0.438,0.028,0
364,0.498,0.41,0.073,0
365,0.462,0.514,0.01,1
366,0.59,0.398,0.017,0
367,0.483,0.484,0.03,1
368,0.454,0.491,0.028,1
369,0.451,0.526,0.004,1
370,0.432,0.553,0.019,1
371,0.458,0.525,0.001,1
372,0.475,0.254,0.307,0
373,0.534,0.458,0.016,0
