Index,0,1,2,Ensemble_Decision
0,0.349,0.63,0.008,1
1,0.443,0.527,0.025,1
2,0.593,0.395,0.002,0
3,0.491,0.483,0.009,0
4,0.374,0.594,0.04,1
5,0.457,0.529,0.004,1
6,0.458,0.507,0.035,1
7,0.542,0.439,0.005,0
8,0.462,0.517,0.021,1
9,0.541,0.44,0.014,0
10,0.306,0.46,0.15,1
11,0.504,0.494,0.002,0
12,0.407,0.501,0.092,1
13,0.594,0.386,0.009,0
14,0.309,0.666,0.025,1
15,0.477,0.494,0.013,1
16,0.46,0.506,0.025,1
17,0.39,0.588,0.031,1
18,0.511,0.483,0.005,0
19,0.545,0.436,0.015,0
20,0.5,0.476,0.006,0
21,0.448,0.525,0.026,1
22,0.44,0.54,0.009,1
23,0.441,0.529,0.022,1
24,0.446,0.552,0.001,1
25,0.474,0.514,0.013,1
26,0.406,0.57,0.028,1
27,0.482,0.485,0.011,1
28,0.473,0.494,0.028,1
29,0.504,0.417,0.079,0
30,0.589,0.398,0.031,0
31,0.46,0.502,0.028,1
32,0.549,0.431,0.006,0
33,0.416,0.534,0.047,1
34,0.432,0.565,0.003,1
35,0.39,0.588,0.007,1
36,0.399,0.599,0.002,1
37,0.451,0.528,0.009,1
38,0.435,0.54,0.005,1
39,0.421,0.559,0.007,1
40,0.423,0.557,0.003,1
41,0.476,0.5,0.022,1
42,0.697,0.295,0.016,0
43,0.447,0.508,0.035,1
44,0.409,0.536,0.054,1
45,0.428,0.552,0.035,1
46,0.437,0.56,0.003,1
47,0.482,0.488,0.013,1
48,0.412,0.569,0.009,1
49,0.436,0.538,0.012,1
50,0.306,0.677,0.022,1
51,0.331,0.65,0.009,1
52,0.404,0.566,0.04,1
53,0.474,0.405,0.097,0
54,0.511,0.472,0.008,0
55,0.6,0.36,0.034,0
56,0.335,0.527,0.186,1
57,0.336,0.645,0.005,1
58,0.404,0.581,0.002,1
59,0.482,0.515,0.002,1
60,0.436,0.546,0.003,1
61,0.496,0.476,0.01,0
62,0.393,0.556,0.048,1
63,0.346,0.564,0.095,1
64,0.485,0.492,0.003,1
65,0.368,0.562,0.082,1
66,0.492,0.467,0.032,0
67,0.462,0.482,0.055,1
68,0.479,0.496,0.011,1
69,0.429,0.502,0.123,1
70,0.266,0.725,0.019,1
71,0.421,0.556,0.008,1
72,0.536,0.447,0.01,0
73,0.57,0.407,0.012,0
74,0.607,0.38,0.013,0
75,0.419,0.561,0.023,1
76,0.448,0.524,0.018,1
77,0.433,0.551,0.009,1
78,0.445,0.545,0.003,1
79,0.478,0.513,0.009,1
80,0.434,0.497,0.089,1
81,0.484,0.493,0.015,1
82,0.407,0.512,0.077,1
83,0.489,0.483,0.008,0
84,0.502,0.495,0.004,0
85,0.414,0.522,0.04,1
86,0.501,0.474,0.006,0
87,0.466,0.514,0.013,1
88,0.49,0.429,0.06,0
89,0.475,0.496,0.01,1
90,0.406,0.59,0.013,1
91,0.593,0.387,0.007,0
92,0.5,0.48,0.011,0
93,0.411,0.57,0.015,1
94,0.61,0.371,0.017,0
95,0.465,0.371,0.155,0
96,0.477,0.489,0.018,1
97,0.423,0.565,0.003,1
98,0.539,0.433,0.106,0
99,0.533,0.448,0.003,0
100,0.463,0.521,0.016,1
101,0.321,0.659,0.011,1
102,0.407,0.479,0.044,1
103,0.516,0.475,0.009,0
104,0.8,0.115,0.087,0
105,0.262,0.732,0.006,1
106,0.636,0.357,0.006,0
107,0.435,0.542,0.011,1
108,0.693,0.306,0.001,0
109,0.553,0.418,0.027,0
110,0.411,0.559,0.043,1
111,0.413,0.569,0.002,1
112,0.458,0.514,0.013,1
113,0.513,0.44,0.042,0
114,0.451,0.544,0.005,1
115,0.57,0.411,0.004,0
116,0.406,0.571,0.018,1
117,0.434,0.516,0.043,1
118,0.416,0.573,0.007,1
119,0.471,0.502,0.017,1
120,0.542,0.439,0.033,0
121,0.477,0.503,0.002,1
122,0.444,0.453,0.071,1
123,0.631,0.349,0.01,0
124,0.36,0.424,0.216,1
125,0.42,0.56,0.003,1
126,0.46,0.534,0.026,1
127,0.533,0.443,0.024,0
128,0.427,0.561,0.004,1
129,0.543,0.432,0.025,0
130,0.486,0.506,0.008,1
131,0.378,0.604,0.018,1
132,0.478,0.492,0.015,1
133,0.457,0.531,0.007,1
134,0.459,0.444,0.045,0
135,0.295,0.689,0.017,1
136,0.509,0.474,0.016,0
137,0.421,0.571,0.004,1
138,0.429,0.532,0.04,1
139,0.553,0.438,0.014,0
140,0.466,0.507,0.006,1
141,0.422,0.552,0.023,1
142,0.511,0.484,0.005,0
143,0.511,0.453,0.036,0
144,0.413,0.414,0.199,1
145,0.39,0.589,0.021,1
146,0.49,0.486,0.015,0
147,0.464,0.505,0.011,1
148,0.548,0.432,0.005,0
149,0.663,0.312,0.025,0
150,0.405,0.577,0.006,1
151,0.465,0.505,0.029,1
152,0.325,0.556,0.124,1
153,0.452,0.525,0.014,1
154,0.437,0.531,0.032,1
155,0.502,0.445,0.052,0
156,0.453,0.519,0.028,1
157,0.449,0.521,0.025,1
158,0.447,0.529,0.005,1
159,0.462,0.486,0.031,1
160,0.553,0.428,0.004,0
161,0.535,0.447,0.018,0
162,0.498,0.482,0.02,0
163,0.572,0.377,0.036,0
164,0.51,0.484,0.005,0
165,0.308,0.681,0.003,1
166,0.469,0.472,0.032,1
167,0.411,0.57,0.005,1
168,0.42,0.575,0.005,1
169,0.527,0.426,0.03,0
170,0.321,0.66,0.009,1
171,0.576,0.407,0.011,0
172,0.467,0.471,0.055,1
173,0.444,0.531,0.012,1
174,0.518,0.434,0.044,0
175,0.29,0.325,0.335,2
176,0.489,0.462,0.029,0
177,0.5,0.466,0.023,0
178,0.53,0.375,0.095,0
179,0.436,0.548,0.008,1
180,0.44,0.438,0.133,0
181,0.447,0.516,0.037,1
