Index,0,1,2,Ensemble_Decision
0,0.456,0.505,0.018,1
1,0.462,0.499,0.019,1
2,0.629,0.35,0.018,0
3,0.461,0.499,0.019,1
4,0.416,0.556,0.02,1
5,0.429,0.551,0.018,1
6,0.421,0.56,0.02,1
7,0.455,0.502,0.02,1
8,0.629,0.35,0.018,0
9,0.533,0.448,0.019,0
10,0.529,0.45,0.018,0
11,0.429,0.551,0.018,1
12,0.532,0.25,0.038,0
13,0.462,0.499,0.018,1
14,0.429,0.55,0.02,1
15,0.458,0.5,0.02,1
16,0.429,0.45,0.121,1
17,0.462,0.499,0.019,1
18,0.629,0.35,0.02,0
19,0.429,0.448,0.12,1
20,0.329,0.55,0.039,1
21,0.329,0.65,0.019,1
22,0.533,0.448,0.018,0
23,0.334,0.646,0.018,1
24,0.329,0.65,0.02,1
25,0.441,0.508,0.021,1
26,0.429,0.5,0.038,1
27,0.462,0.499,0.019,1
28,0.529,0.45,0.02,0
29,0.46,0.499,0.02,1
30,0.461,0.499,0.024,1
31,0.632,0.349,0.02,0
32,0.462,0.499,0.019,1
33,0.46,0.502,0.028,1
34,0.311,0.658,0.021,1
35,0.452,0.503,0.02,1
36,0.533,0.348,0.05,0
37,0.633,0.349,0.018,0
38,0.227,0.751,0.02,1
39,0.429,0.55,0.02,1
40,0.429,0.551,0.018,1
41,0.454,0.502,0.02,1
42,0.629,0.35,0.02,0
43,0.33,0.554,0.061,1
44,0.461,0.501,0.018,1
45,0.329,0.499,0.12,1
46,0.462,0.499,0.04,1
47,0.629,0.35,0.02,0
48,0.328,0.554,0.075,1
49,0.588,0.393,0.019,0
50,0.533,0.448,0.019,0
51,0.46,0.499,0.02,1
52,0.532,0.354,0.04,0
53,0.423,0.503,0.124,1
54,0.425,0.45,0.12,1
55,0.529,0.45,0.02,0
56,0.458,0.5,0.02,1
57,0.609,0.37,0.02,0
58,0.429,0.448,0.12,1
59,0.456,0.505,0.018,1
60,0.533,0.448,0.019,0
61,0.533,0.448,0.019,0
62,0.234,0.745,0.019,1
63,0.462,0.448,0.04,0
64,0.329,0.651,0.018,1
65,0.529,0.35,0.048,0
66,0.461,0.499,0.025,1
67,0.459,0.5,0.041,1
68,0.532,0.45,0.018,0
69,0.324,0.652,0.02,1
70,0.424,0.553,0.02,1
71,0.326,0.651,0.02,1
72,0.429,0.551,0.018,1
73,0.46,0.499,0.02,1
74,0.448,0.505,0.02,1
75,0.46,0.349,0.12,0
76,0.461,0.501,0.018,1
77,0.429,0.55,0.02,1
78,0.462,0.5,0.018,1
79,0.532,0.45,0.018,0
80,0.462,0.499,0.018,1
81,0.531,0.449,0.02,0
82,0.429,0.55,0.02,1
83,0.429,0.5,0.051,1
84,0.457,0.45,0.057,0
85,0.529,0.45,0.02,0
86,0.429,0.55,0.019,1
87,0.314,0.643,0.024,1
88,0.329,0.651,0.018,1
89,0.329,0.651,0.018,1
90,0.429,0.55,0.02,1
91,0.309,0.659,0.02,1
92,0.452,0.503,0.02,1
93,0.428,0.517,0.02,1
94,0.323,0.653,0.024,1
95,0.329,0.65,0.018,1
96,0.529,0.45,0.02,0
97,0.426,0.556,0.019,1
98,0.461,0.5,0.018,1
