Index,0,1,2,Ensemble_Decision
0,0.453,0.502,0.021,1
1,0.462,0.499,0.018,1
2,0.462,0.499,0.018,1
3,0.462,0.499,0.061,1
4,0.423,0.552,0.021,1
5,0.429,0.551,0.021,1
6,0.633,0.349,0.017,0
7,0.429,0.551,0.018,1
8,0.429,0.551,0.018,1
9,0.429,0.551,0.018,1
10,0.534,0.449,0.018,0
11,0.329,0.651,0.017,1
12,0.531,0.349,0.041,0
13,0.462,0.499,0.018,1
14,0.621,0.249,0.121,0
15,0.462,0.499,0.056,1
16,0.46,0.449,0.121,0
17,0.629,0.354,0.018,0
18,0.632,0.351,0.017,0
19,0.461,0.499,0.02,1
20,0.224,0.757,0.019,1
21,0.329,0.652,0.017,1
22,0.529,0.451,0.021,0
23,0.455,0.501,0.021,1
24,0.533,0.449,0.018,0
25,0.229,0.751,0.021,1
26,0.421,0.451,0.127,1
27,0.529,0.451,0.018,0
28,0.464,0.499,0.018,1
29,0.533,0.348,0.039,0
30,0.428,0.501,0.112,1
31,0.328,0.551,0.122,1
32,0.461,0.499,0.019,1
33,0.429,0.551,0.021,1
34,0.462,0.511,0.018,1
35,0.429,0.551,0.018,1
36,0.456,0.505,0.018,1
37,0.529,0.451,0.021,0
38,0.532,0.449,0.02,0
39,0.532,0.449,0.019,0
40,0.461,0.501,0.017,1
41,0.429,0.551,0.018,1
42,0.314,0.655,0.021,1
43,0.451,0.503,0.021,1
44,0.421,0.327,0.119,0
45,0.461,0.499,0.019,1
46,0.429,0.551,0.018,1
47,0.462,0.5,0.018,1
48,0.329,0.651,0.021,1
49,0.355,0.621,0.021,1
50,0.229,0.751,0.02,1
51,0.429,0.448,0.121,1
52,0.531,0.449,0.02,0
53,0.428,0.505,0.039,1
54,0.529,0.45,0.021,0
55,0.533,0.35,0.038,0
56,0.458,0.5,0.021,1
57,0.458,0.504,0.018,1
58,0.632,0.351,0.017,0
59,0.732,0.249,0.019,0
60,0.239,0.741,0.017,1
61,0.461,0.349,0.121,0
62,0.529,0.451,0.021,0
63,0.228,0.751,0.021,1
64,0.359,0.621,0.017,1
65,0.447,0.504,0.021,1
66,0.374,0.499,0.121,1
67,0.462,0.499,0.018,1
68,0.429,0.551,0.018,1
69,0.329,0.651,0.02,1
70,0.423,0.451,0.125,1
71,0.462,0.5,0.017,1
72,0.229,0.751,0.018,1
73,0.533,0.45,0.017,0
74,0.532,0.449,0.019,0
75,0.429,0.501,0.038,1
76,0.46,0.499,0.02,1
77,0.459,0.451,0.061,0
78,0.429,0.551,0.019,1
79,0.329,0.651,0.018,1
80,0.457,0.501,0.021,1
81,0.533,0.45,0.017,0
82,0.22,0.655,0.051,1
83,0.461,0.499,0.019,1
84,0.462,0.5,0.018,1
85,0.325,0.651,0.021,1
86,0.329,0.651,0.017,1
87,0.46,0.502,0.017,1
88,0.461,0.25,0.121,0
89,0.634,0.349,0.018,0
90,0.329,0.651,0.02,1
91,0.462,0.5,0.121,1
92,0.418,0.504,0.128,1
93,0.533,0.259,0.071,0
94,0.534,0.449,0.018,0
95,0.532,0.451,0.017,0
96,0.462,0.499,0.018,1
97,0.339,0.642,0.018,1
98,0.534,0.449,0.018,0
99,0.449,0.531,0.017,1
100,0.429,0.551,0.018,1
101,0.428,0.551,0.021,1
102,0.529,0.451,0.021,0
103,0.629,0.351,0.021,0
104,0.462,0.358,0.039,0
105,0.46,0.5,0.02,1
106,0.429,0.551,0.021,1
107,0.529,0.45,0.021,0
108,0.229,0.651,0.041,1
109,0.423,0.552,0.021,1
110,0.429,0.551,0.021,1
111,0.46,0.5,0.02,1
112,0.329,0.651,0.02,1
113,0.429,0.551,0.019,1
114,0.462,0.499,0.018,1
115,0.633,0.348,0.019,0
116,0.423,0.552,0.021,1
117,0.459,0.5,0.021,1
118,0.229,0.751,0.017,1
119,0.329,0.651,0.018,1
120,0.461,0.449,0.066,0
121,0.529,0.351,0.075,0
122,0.53,0.451,0.018,0
123,0.634,0.349,0.018,0
124,0.46,0.5,0.02,1
125,0.454,0.351,0.171,0
126,0.529,0.451,0.021,0
127,0.632,0.35,0.017,0
128,0.533,0.45,0.017,0
129,0.457,0.501,0.021,1
130,0.461,0.499,0.04,1
131,0.462,0.499,0.018,1
132,0.223,0.752,0.021,1
133,0.459,0.503,0.076,1
134,0.46,0.502,0.017,1
135,0.629,0.351,0.021,0
136,0.457,0.504,0.076,1
137,0.461,0.501,0.017,1
138,0.724,0.256,0.021,0
139,0.634,0.349,0.018,0
140,0.532,0.359,0.091,0
141,0.234,0.746,0.018,1
142,0.429,0.551,0.019,1
143,0.529,0.454,0.018,0
144,0.534,0.449,0.018,0
145,0.329,0.64,0.021,1
146,0.457,0.501,0.021,1
147,0.329,0.651,0.018,1
148,0.458,0.503,0.018,1
149,0.456,0.501,0.021,1
150,0.462,0.5,0.017,1
151,0.522,0.46,0.017,0
152,0.329,0.651,0.018,1
153,0.461,0.351,0.121,0
154,0.459,0.449,0.111,0
155,0.349,0.632,0.017,1
156,0.429,0.551,0.017,1
157,0.453,0.502,0.021,1
158,0.529,0.45,0.021,0
159,0.529,0.451,0.021,0
160,0.461,0.449,0.121,0
161,0.358,0.551,0.043,1
162,0.429,0.551,0.02,1
163,0.46,0.499,0.091,1
164,0.456,0.35,0.182,0
165,0.329,0.651,0.018,1
166,0.429,0.551,0.019,1
167,0.46,0.499,0.02,1
168,0.462,0.349,0.121,0
169,0.46,0.451,0.066,0
170,0.459,0.5,0.02,1
171,0.349,0.631,0.017,1
172,0.429,0.448,0.121,1
173,0.429,0.551,0.019,1
174,0.457,0.4,0.122,0
175,0.532,0.449,0.019,0
176,0.429,0.551,0.02,1
177,0.633,0.348,0.018,0
178,0.532,0.448,0.019,0
179,0.229,0.751,0.019,1
180,0.416,0.554,0.021,1
181,0.427,0.45,0.123,1
182,0.329,0.651,0.018,1
183,0.239,0.741,0.021,1
184,0.429,0.551,0.018,1
185,0.429,0.551,0.017,1
186,0.427,0.551,0.021,1
187,0.329,0.651,0.022,1
188,0.631,0.349,0.02,0
189,0.329,0.551,0.038,1
190,0.733,0.248,0.019,0
191,0.326,0.651,0.021,1
192,0.531,0.449,0.02,0
193,0.462,0.349,0.121,0
194,0.632,0.349,0.02,0
195,0.534,0.449,0.018,0
196,0.429,0.499,0.081,1
197,0.442,0.506,0.021,1
198,0.429,0.551,0.018,1
199,0.399,0.558,0.02,1
200,0.532,0.451,0.017,0
201,0.52,0.459,0.02,0
202,0.321,0.653,0.021,1
203,0.533,0.449,0.017,0
204,0.631,0.349,0.02,0
205,0.427,0.555,0.018,1
206,0.429,0.5,0.071,1
207,0.229,0.651,0.041,1
208,0.429,0.5,0.052,1
209,0.633,0.349,0.018,0
210,0.462,0.5,0.017,1
211,0.425,0.551,0.021,1
212,0.329,0.651,0.021,1
213,0.533,0.449,0.017,0
214,0.632,0.256,0.038,0
215,0.529,0.451,0.021,0
216,0.327,0.655,0.018,1
217,0.329,0.651,0.017,1
218,0.729,0.249,0.023,0
219,0.462,0.5,0.017,1
220,0.458,0.503,0.018,1
221,0.462,0.499,0.018,1
222,0.46,0.449,0.106,0
223,0.534,0.449,0.018,0
224,0.447,0.504,0.021,1
225,0.462,0.5,0.017,1
226,0.458,0.5,0.021,1
227,0.457,0.5,0.021,1
228,0.533,0.348,0.039,0
229,0.329,0.651,0.02,1
230,0.429,0.551,0.018,1
231,0.589,0.39,0.021,0
232,0.229,0.751,0.018,1
233,0.229,0.751,0.019,1
234,0.199,0.638,0.143,1
235,0.429,0.552,0.018,1
236,0.458,0.5,0.021,1
237,0.429,0.5,0.111,1
238,0.462,0.5,0.017,1
239,0.326,0.651,0.021,1
240,0.529,0.45,0.021,0
241,0.452,0.502,0.021,1
242,0.429,0.551,0.019,1
243,0.429,0.551,0.02,1
244,0.329,0.651,0.018,1
245,0.229,0.751,0.021,1
246,0.603,0.379,0.017,0
247,0.354,0.626,0.02,1
248,0.732,0.249,0.019,0
249,0.454,0.351,0.124,0
250,0.459,0.5,0.021,1
251,0.459,0.5,0.025,1
252,0.422,0.552,0.021,1
253,0.429,0.499,0.041,1
254,0.329,0.651,0.018,1
255,0.529,0.451,0.021,0
256,0.634,0.349,0.018,0
257,0.328,0.551,0.043,1
258,0.629,0.251,0.055,0
259,0.429,0.504,0.038,1
260,0.329,0.651,0.019,1
261,0.429,0.551,0.018,1
262,0.459,0.5,0.025,1
263,0.629,0.35,0.021,0
264,0.429,0.551,0.018,1
265,0.428,0.551,0.021,1
266,0.329,0.651,0.019,1
267,0.334,0.646,0.021,1
268,0.461,0.501,0.017,1
269,0.531,0.451,0.017,0
270,0.426,0.551,0.021,1
271,0.461,0.499,0.019,1
272,0.349,0.631,0.017,1
273,0.456,0.505,0.018,1
274,0.531,0.449,0.02,0
275,0.425,0.451,0.124,1
276,0.529,0.451,0.021,0
277,0.329,0.651,0.021,1
278,0.229,0.751,0.021,1
279,0.462,0.499,0.018,1
280,0.459,0.5,0.056,1
281,0.631,0.256,0.038,0
282,0.533,0.45,0.017,0
283,0.429,0.551,0.022,1
284,0.633,0.349,0.017,0
