Index,0,1,2,Ensemble_Decision
0,0.448,0.545,0.004,1
1,0.455,0.517,0.009,1
2,0.455,0.516,0.029,1
3,0.437,0.545,0.003,1
4,0.559,0.421,0.01,0
5,0.444,0.533,0.009,1
6,0.665,0.274,0.05,0
7,0.483,0.425,0.048,0
8,0.411,0.337,0.229,0
9,0.507,0.43,0.084,0
10,0.322,0.233,0.445,2
11,0.491,0.487,0.008,0
12,0.445,0.535,0.01,1
13,0.438,0.527,0.025,1
14,0.479,0.519,0.003,1
15,0.253,0.737,0.009,1
16,0.46,0.526,0.006,1
17,0.52,0.411,0.038,0
18,0.432,0.548,0.002,1
19,0.412,0.568,0.009,1
20,0.35,0.345,0.305,0
21,0.544,0.436,0.02,0
22,0.479,0.496,0.025,1
23,0.403,0.579,0.004,1
24,0.334,0.644,0.014,1
25,0.563,0.428,0.019,0
26,0.676,0.294,0.017,0
27,0.533,0.436,0.03,0
28,0.389,0.591,0.01,1
29,0.624,0.343,0.027,0
30,0.496,0.481,0.011,0
31,0.388,0.596,0.013,1
32,0.467,0.506,0.012,1
33,0.486,0.493,0.007,1
34,0.486,0.405,0.046,0
35,0.459,0.518,0.005,1
36,0.388,0.584,0.028,1
37,0.394,0.594,0.013,1
38,0.411,0.571,0.007,1
39,0.425,0.556,0.012,1
40,0.414,0.567,0.002,1
41,0.434,0.529,0.021,1
42,0.397,0.587,0.003,1
43,0.47,0.496,0.014,1
44,0.525,0.422,0.044,0
45,0.53,0.45,0.013,0
46,0.435,0.533,0.028,1
47,0.504,0.405,0.059,0
48,0.44,0.535,0.014,1
49,0.547,0.444,0.003,0
50,0.445,0.512,0.037,1
51,0.54,0.449,0.011,0
52,0.57,0.428,0.002,0
53,0.473,0.506,0.002,1
54,0.568,0.418,0.027,0
55,0.417,0.565,0.012,1
56,0.412,0.565,0.003,1
57,0.385,0.43,0.185,1
58,0.457,0.406,0.205,0
59,0.457,0.521,0.011,1
60,0.528,0.468,0.004,0
61,0.426,0.546,0.012,1
62,0.422,0.559,0.007,1
63,0.478,0.497,0.015,1
64,0.118,0.833,0.049,1
65,0.454,0.525,0.003,1
66,0.316,0.658,0.026,1
67,0.37,0.612,0.003,1
68,0.529,0.431,0.03,0
69,0.39,0.592,0.004,1
70,0.424,0.56,0.006,1
71,0.506,0.476,0.006,0
72,0.493,0.445,0.044,0
73,0.526,0.443,0.028,0
74,0.467,0.464,0.069,0
75,0.463,0.516,0.008,1
76,0.395,0.581,0.023,1
77,0.535,0.446,0.019,0
78,0.425,0.525,0.062,1
79,0.461,0.509,0.016,1
80,0.473,0.503,0.014,1
81,0.458,0.514,0.07,1
82,0.58,0.402,0.019,0
83,0.329,0.652,0.008,1
84,0.415,0.568,0.003,1
85,0.391,0.58,0.015,1
86,0.537,0.459,0.005,0
87,0.448,0.494,0.042,1
88,0.443,0.404,0.099,0
89,0.519,0.461,0.005,0
90,0.509,0.489,0.002,0
91,0.459,0.523,0.003,1
92,0.531,0.465,0.002,0
93,0.465,0.513,0.008,1
94,0.73,0.27,0.006,0
95,0.477,0.506,0.013,1
96,0.623,0.343,0.023,0
97,0.491,0.491,0.003,0
98,0.549,0.448,0.003,0
99,0.328,0.664,0.008,1
100,0.462,0.498,0.039,1
101,0.584,0.403,0.012,0
102,0.627,0.272,0.038,0
103,0.487,0.495,0.009,1
104,0.444,0.534,0.008,1
105,0.475,0.487,0.035,1
106,0.387,0.602,0.011,1
107,0.55,0.448,0.007,0
108,0.419,0.554,0.014,1
109,0.42,0.536,0.031,1
110,0.414,0.567,0.004,1
111,0.587,0.407,0.007,0
112,0.419,0.57,0.011,1
113,0.566,0.43,0.014,0
114,0.443,0.405,0.143,0
115,0.515,0.471,0.014,0
116,0.301,0.48,0.15,1
117,0.513,0.469,0.01,0
118,0.468,0.514,0.003,1
119,0.584,0.372,0.034,0
120,0.466,0.451,0.11,0
121,0.424,0.548,0.024,1
122,0.632,0.338,0.023,0
123,0.433,0.545,0.014,1
124,0.542,0.437,0.021,0
125,0.487,0.472,0.027,0
126,0.421,0.565,0.033,1
127,0.486,0.505,0.01,1
128,0.512,0.465,0.005,0
129,0.446,0.533,0.005,1
130,0.491,0.498,0.01,1
131,0.514,0.431,0.055,0
132,0.435,0.55,0.006,1
133,0.554,0.412,0.027,0
134,0.532,0.456,0.016,0
135,0.473,0.483,0.028,1
136,0.47,0.482,0.042,1
137,0.469,0.508,0.012,1
138,0.463,0.515,0.009,1
139,0.504,0.181,0.235,0
140,0.383,0.435,0.19,1
141,0.476,0.459,0.086,0
142,0.446,0.533,0.005,1
143,0.494,0.481,0.011,0
144,0.405,0.573,0.022,1
145,0.428,0.548,0.017,1
146,0.496,0.412,0.085,0
147,0.46,0.468,0.084,1
148,0.442,0.51,0.048,1
149,0.492,0.487,0.021,0
150,0.413,0.484,0.087,1
151,0.499,0.477,0.025,0
152,0.48,0.485,0.031,1
153,0.436,0.531,0.033,1
154,0.456,0.376,0.135,0
155,0.31,0.54,0.192,1
156,0.358,0.615,0.026,1
157,0.489,0.49,0.019,1
158,0.439,0.543,0.018,1
159,0.627,0.354,0.005,0
160,0.468,0.512,0.003,1
161,0.483,0.485,0.019,1
162,0.591,0.391,0.033,0
163,0.521,0.459,0.005,0
164,0.42,0.56,0.029,1
165,0.446,0.533,0.014,1
166,0.592,0.391,0.017,0
167,0.322,0.66,0.003,1
168,0.392,0.599,0.009,1
169,0.543,0.426,0.03,0
170,0.478,0.507,0.015,1
171,0.42,0.567,0.013,1
172,0.558,0.223,0.135,0
173,0.38,0.42,0.215,1
174,0.21,0.4,0.39,1
175,0.426,0.557,0.031,1
176,0.325,0.657,0.01,1
177,0.372,0.566,0.045,1
178,0.449,0.397,0.058,0
179,0.5,0.493,0.003,0
180,0.478,0.496,0.023,1
181,0.319,0.665,0.007,1
182,0.486,0.469,0.037,0
183,0.426,0.552,0.018,1
184,0.465,0.519,0.015,1
185,0.52,0.458,0.021,0
186,0.521,0.463,0.016,0
187,0.47,0.52,0.01,1
188,0.452,0.525,0.011,1
189,0.453,0.499,0.042,1
190,0.52,0.434,0.025,0
191,0.555,0.221,0.205,0
192,0.452,0.523,0.022,1
193,0.412,0.57,0.006,1
194,0.035,0.96,0.005,1
195,0.468,0.5,0.032,1
196,0.326,0.221,0.453,2
197,0.4,0.586,0.027,1
198,0.433,0.317,0.163,0
199,0.447,0.531,0.019,1
200,0.441,0.545,0.012,1
201,0.505,0.457,0.024,0
202,0.51,0.466,0.005,0
203,0.476,0.264,0.261,0
204,0.469,0.514,0.004,1
205,0.446,0.522,0.012,1
206,0.504,0.47,0.01,0
207,0.471,0.493,0.023,1
208,0.464,0.52,0.004,1
209,0.361,0.59,0.031,1
210,0.535,0.389,0.071,0
211,0.414,0.567,0.011,1
212,0.454,0.52,0.007,1
