Index,0,1,2,Ensemble_Decision
0,0.321,0.667,0.007,1
1,0.361,0.616,0.017,1
2,0.518,0.466,0.005,0
3,0.372,0.61,0.008,1
4,0.42,0.525,0.032,1
5,0.461,0.525,0.006,1
6,0.534,0.445,0.02,0
7,0.538,0.444,0.003,0
8,0.494,0.482,0.011,0
9,0.514,0.467,0.009,0
10,0.32,0.474,0.202,1
11,0.46,0.516,0.004,1
12,0.354,0.556,0.086,1
13,0.562,0.42,0.014,0
14,0.35,0.63,0.02,1
15,0.521,0.443,0.024,0
16,0.525,0.458,0.01,0
17,0.357,0.627,0.013,1
18,0.548,0.435,0.007,0
19,0.596,0.386,0.005,0
20,0.56,0.421,0.002,0
21,0.422,0.544,0.025,1
22,0.461,0.511,0.012,1
23,0.421,0.557,0.025,1
24,0.446,0.521,0.021,1
25,0.475,0.515,0.008,1
26,0.44,0.529,0.017,1
27,0.435,0.552,0.006,1
28,0.538,0.441,0.028,0
29,0.441,0.441,0.117,0
30,0.453,0.505,0.043,1
31,0.392,0.548,0.035,1
32,0.441,0.552,0.004,1
33,0.451,0.507,0.077,1
34,0.443,0.555,0.002,1
35,0.532,0.46,0.006,0
36,0.427,0.556,0.007,1
37,0.416,0.574,0.01,1
38,0.506,0.481,0.008,0
39,0.445,0.526,0.025,1
40,0.39,0.593,0.006,1
41,0.461,0.509,0.014,1
42,0.331,0.652,0.013,1
43,0.479,0.466,0.045,0
44,0.404,0.506,0.075,1
45,0.386,0.511,0.121,1
46,0.498,0.481,0.002,0
47,0.478,0.503,0.007,1
48,0.311,0.673,0.005,1
49,0.448,0.523,0.008,1
50,0.324,0.65,0.035,1
51,0.443,0.528,0.016,1
52,0.354,0.604,0.038,1
53,0.391,0.42,0.205,1
54,0.438,0.559,0.003,1
55,0.531,0.449,0.024,0
56,0.394,0.446,0.205,1
57,0.438,0.536,0.016,1
58,0.414,0.574,0.004,1
59,0.558,0.424,0.01,0
60,0.534,0.453,0.005,0
61,0.474,0.517,0.009,1
62,0.416,0.508,0.097,1
63,0.469,0.496,0.119,1
64,0.531,0.462,0.002,0
65,0.418,0.504,0.098,1
66,0.457,0.509,0.018,1
67,0.443,0.472,0.064,1
68,0.451,0.521,0.013,1
69,0.406,0.438,0.166,1
70,0.558,0.422,0.016,0
71,0.443,0.54,0.006,1
72,0.576,0.407,0.003,0
73,0.583,0.402,0.009,0
74,0.562,0.424,0.009,0
75,0.447,0.524,0.029,1
76,0.425,0.562,0.016,1
77,0.333,0.652,0.006,1
78,0.53,0.46,0.005,0
79,0.482,0.515,0.004,1
80,0.433,0.505,0.037,1
81,0.497,0.485,0.006,0
82,0.438,0.513,0.023,1
83,0.372,0.61,0.01,1
84,0.482,0.507,0.006,1
85,0.381,0.565,0.031,1
86,0.53,0.453,0.008,0
87,0.478,0.507,0.002,1
88,0.599,0.359,0.031,0
89,0.547,0.448,0.01,0
90,0.512,0.475,0.007,0
91,0.621,0.362,0.004,0
92,0.468,0.516,0.014,1
93,0.465,0.493,0.027,1
94,0.466,0.509,0.005,1
95,0.449,0.316,0.131,0
96,0.434,0.508,0.034,1
97,0.476,0.513,0.002,1
98,0.648,0.309,0.018,0
99,0.518,0.458,0.007,0
100,0.448,0.543,0.006,1
101,0.425,0.549,0.012,1
102,0.525,0.395,0.075,0
103,0.381,0.604,0.006,1
104,0.534,0.444,0.012,0
105,0.481,0.497,0.004,1
106,0.435,0.544,0.005,1
107,0.477,0.51,0.005,1
108,0.484,0.498,0.009,1
109,0.543,0.441,0.006,0
110,0.462,0.506,0.012,1
111,0.387,0.567,0.022,1
112,0.446,0.523,0.01,1
113,0.442,0.364,0.123,0
114,0.45,0.523,0.006,1
115,0.491,0.487,0.003,0
116,0.444,0.53,0.015,1
117,0.362,0.556,0.072,1
118,0.46,0.516,0.003,1
119,0.45,0.519,0.011,1
120,0.482,0.492,0.007,1
121,0.422,0.566,0.007,1
122,0.464,0.47,0.066,1
123,0.587,0.409,0.004,0
124,0.4,0.45,0.165,1
125,0.319,0.664,0.009,1
126,0.53,0.431,0.029,0
127,0.498,0.479,0.004,0
128,0.477,0.511,0.003,1
129,0.48,0.496,0.012,1
130,0.49,0.487,0.003,0
131,0.49,0.491,0.005,1
132,0.418,0.561,0.01,1
133,0.465,0.518,0.009,1
134,0.647,0.302,0.049,0
135,0.413,0.568,0.035,1
136,0.53,0.462,0.002,0
137,0.458,0.515,0.006,1
138,0.443,0.528,0.01,1
139,0.404,0.534,0.066,1
140,0.544,0.438,0.004,0
141,0.488,0.487,0.008,0
142,0.452,0.522,0.011,1
143,0.454,0.493,0.039,1
144,0.468,0.372,0.167,0
145,0.441,0.544,0.015,1
146,0.529,0.458,0.009,0
147,0.477,0.493,0.023,1
148,0.471,0.508,0.003,1
149,0.589,0.381,0.015,0
150,0.388,0.592,0.01,1
151,0.462,0.506,0.025,1
152,0.408,0.493,0.101,1
153,0.488,0.495,0.012,1
154,0.452,0.514,0.017,1
155,0.429,0.516,0.046,1
156,0.39,0.594,0.007,1
157,0.526,0.468,0.006,0
158,0.322,0.659,0.016,1
159,0.448,0.515,0.032,1
160,0.545,0.435,0.003,0
161,0.543,0.452,0.005,0
162,0.447,0.512,0.041,1
163,0.645,0.328,0.017,0
164,0.448,0.534,0.004,1
165,0.362,0.622,0.001,1
166,0.405,0.502,0.043,1
167,0.433,0.546,0.005,1
168,0.43,0.561,0.012,1
169,0.469,0.483,0.047,1
170,0.364,0.617,0.004,1
171,0.633,0.342,0.029,0
172,0.56,0.391,0.036,0
173,0.48,0.5,0.01,1
174,0.544,0.439,0.037,0
175,0.323,0.355,0.28,1
176,0.422,0.526,0.033,1
177,0.498,0.477,0.008,0
178,0.469,0.448,0.089,0
179,0.455,0.512,0.017,1
180,0.391,0.543,0.066,1
181,0.478,0.493,0.029,1
182,0.446,0.55,0.004,1
183,0.54,0.439,0.014,0
184,0.452,0.522,0.011,1
185,0.345,0.643,0.004,1
186,0.453,0.511,0.036,1
187,0.453,0.524,0.004,1
188,0.394,0.593,0.009,1
189,0.614,0.381,0.005,0
190,0.525,0.465,0.01,0
191,0.384,0.499,0.122,1
192,0.479,0.498,0.008,1
193,0.52,0.448,0.03,0
194,0.525,0.458,0.008,0
195,0.498,0.485,0.002,0
196,0.456,0.519,0.026,1
197,0.497,0.49,0.007,0
198,0.361,0.611,0.023,1
199,0.367,0.565,0.083,1
200,0.585,0.399,0.004,0
201,0.506,0.471,0.023,0
202,0.461,0.521,0.004,1
203,0.494,0.485,0.003,0
204,0.532,0.443,0.019,0
205,0.21,0.31,0.48,2
206,0.369,0.353,0.205,0
207,0.63,0.351,0.025,0
208,0.518,0.468,0.007,0
209,0.486,0.496,0.003,1
210,0.485,0.496,0.002,1
211,0.488,0.499,0.01,1
212,0.474,0.501,0.005,1
213,0.461,0.534,0.002,1
214,0.472,0.511,0.003,1
215,0.452,0.513,0.015,1
216,0.522,0.467,0.008,0
217,0.481,0.479,0.019,0
218,0.437,0.556,0.006,1
219,0.498,0.466,0.031,0
220,0.527,0.447,0.021,0
221,0.431,0.554,0.01,1
222,0.424,0.565,0.008,1
223,0.47,0.51,0.011,1
224,0.466,0.511,0.014,1
225,0.465,0.507,0.008,1
226,0.45,0.518,0.011,1
227,0.42,0.559,0.01,1
228,0.325,0.654,0.021,1
