Index,0,1,2,Ensemble_Decision
0,0.424,0.55,0.025,1
1,0.458,0.499,0.026,1
2,0.573,0.398,0.028,0
3,0.464,0.499,0.016,1
4,0.453,0.45,0.046,0
5,0.473,0.498,0.02,1
6,0.462,0.502,0.015,1
7,0.429,0.551,0.021,1
8,0.533,0.441,0.037,0
9,0.464,0.498,0.017,1
10,0.462,0.503,0.014,1
11,0.463,0.5,0.016,1
12,0.374,0.497,0.051,1
13,0.428,0.516,0.039,1
14,0.457,0.499,0.043,1
15,0.636,0.346,0.017,0
16,0.453,0.502,0.025,1
17,0.42,0.552,0.026,1
18,0.531,0.451,0.018,0
19,0.384,0.592,0.02,1
20,0.46,0.503,0.017,1
21,0.464,0.503,0.017,1
22,0.428,0.55,0.031,1
23,0.429,0.55,0.026,1
24,0.533,0.451,0.015,0
25,0.462,0.498,0.025,1
26,0.456,0.499,0.045,1
27,0.465,0.501,0.034,1
28,0.636,0.346,0.018,0
29,0.485,0.491,0.024,1
30,0.429,0.498,0.123,1
31,0.491,0.478,0.03,0
32,0.379,0.596,0.023,1
33,0.502,0.463,0.035,0
34,0.633,0.351,0.036,0
35,0.458,0.5,0.041,1
36,0.454,0.517,0.024,1
37,0.438,0.506,0.025,1
38,0.454,0.501,0.041,1
39,0.453,0.43,0.125,0
40,0.428,0.5,0.04,1
41,0.457,0.512,0.03,1
42,0.321,0.651,0.024,1
43,0.457,0.498,0.021,1
44,0.402,0.497,0.122,1
45,0.534,0.349,0.037,0
46,0.453,0.516,0.026,1
47,0.486,0.486,0.027,0
48,0.329,0.65,0.019,1
49,0.53,0.448,0.021,0
50,0.444,0.526,0.029,1
51,0.452,0.503,0.04,1
52,0.452,0.495,0.047,1
53,0.534,0.45,0.015,0
54,0.372,0.541,0.088,1
55,0.428,0.552,0.019,1
56,0.445,0.52,0.031,1
57,0.462,0.5,0.038,1
58,0.459,0.506,0.014,1
59,0.63,0.351,0.018,0
60,0.463,0.499,0.038,1
61,0.328,0.651,0.035,1
62,0.474,0.494,0.03,1
63,0.429,0.498,0.051,1
64,0.531,0.45,0.025,0
65,0.453,0.449,0.127,0
66,0.428,0.552,0.021,1
67,0.438,0.532,0.025,1
68,0.473,0.503,0.021,1
