Index,0,1,2,Ensemble_Decision
0,0.409,0.534,0.054,1
1,0.428,0.554,0.007,1
2,0.508,0.469,0.001,0
3,0.377,0.595,0.025,1
4,0.445,0.474,0.024,1
5,0.478,0.503,0.011,1
6,0.409,0.581,0.008,1
7,0.563,0.406,0.025,0
8,0.521,0.473,0.006,0
9,0.444,0.529,0.027,1
10,0.49,0.495,0.015,1
11,0.509,0.465,0.025,0
12,0.602,0.376,0.021,0
13,0.46,0.522,0.006,1
14,0.372,0.607,0.014,1
15,0.45,0.527,0.01,1
16,0.545,0.361,0.022,0
17,0.402,0.579,0.006,1
18,0.51,0.475,0.015,0
19,0.44,0.486,0.034,1
20,0.427,0.556,0.037,1
21,0.54,0.452,0.008,0
22,0.497,0.48,0.006,0
23,0.481,0.473,0.032,0
24,0.419,0.549,0.011,1
25,0.407,0.553,0.025,1
26,0.492,0.483,0.013,0
27,0.541,0.446,0.013,0
28,0.526,0.463,0.011,0
29,0.428,0.532,0.037,1
30,0.562,0.418,0.002,0
31,0.352,0.628,0.002,1
32,0.441,0.528,0.027,1
33,0.388,0.532,0.083,1
34,0.379,0.575,0.027,1
35,0.602,0.385,0.006,0
36,0.376,0.607,0.003,1
37,0.561,0.421,0.012,0
38,0.405,0.562,0.025,1
39,0.403,0.547,0.05,1
40,0.358,0.624,0.006,1
41,0.442,0.519,0.04,1
42,0.471,0.482,0.047,1
43,0.374,0.534,0.027,1
44,0.489,0.481,0.027,0
45,0.431,0.551,0.027,1
46,0.448,0.534,0.011,1
47,0.404,0.578,0.018,1
48,0.418,0.56,0.001,1
49,0.569,0.416,0.027,0
50,0.397,0.575,0.023,1
51,0.524,0.416,0.046,0
52,0.413,0.561,0.015,1
53,0.484,0.474,0.03,0
54,0.401,0.576,0.021,1
55,0.467,0.509,0.005,1
56,0.462,0.506,0.009,1
57,0.531,0.424,0.043,0
58,0.529,0.45,0.038,0
59,0.489,0.48,0.008,0
60,0.468,0.455,0.074,0
61,0.455,0.517,0.028,1
62,0.427,0.549,0.014,1
63,0.542,0.344,0.109,0
64,0.536,0.45,0.014,0
65,0.502,0.409,0.063,0
66,0.296,0.655,0.029,1
67,0.482,0.488,0.008,1
68,0.522,0.458,0.006,0
69,0.499,0.472,0.029,0
70,0.496,0.472,0.033,0
71,0.452,0.512,0.027,1
72,0.441,0.389,0.19,0
73,0.376,0.473,0.162,1
74,0.389,0.401,0.203,1
75,0.141,0.859,0.0,1
76,0.68,0.312,0.008,0
77,0.422,0.469,0.049,1
78,0.484,0.497,0.007,1
79,0.503,0.472,0.021,0
80,0.481,0.494,0.007,1
81,0.434,0.546,0.007,1
82,0.342,0.528,0.099,1
83,0.449,0.346,0.182,0
84,0.518,0.457,0.018,0
85,0.426,0.521,0.07,1
86,0.502,0.479,0.006,0
87,0.28,0.392,0.25,1
88,0.42,0.563,0.004,1
89,0.459,0.517,0.005,1
90,0.442,0.54,0.018,1
91,0.262,0.625,0.034,1
92,0.458,0.518,0.003,1
93,0.315,0.412,0.213,1
94,0.356,0.619,0.013,1
95,0.419,0.559,0.019,1
96,0.508,0.454,0.034,0
97,0.461,0.477,0.049,1
98,0.352,0.632,0.0,1
99,0.675,0.312,0.005,0
100,0.637,0.361,0.002,0
101,0.477,0.491,0.011,1
102,0.498,0.46,0.029,0
103,0.509,0.483,0.008,0
104,0.423,0.557,0.011,1
105,0.481,0.441,0.078,0
106,0.462,0.52,0.003,1
107,0.438,0.545,0.03,1
108,0.345,0.539,0.155,1
109,0.583,0.412,0.006,0
110,0.51,0.33,0.098,0
111,0.557,0.434,0.02,0
112,0.31,0.399,0.25,1
113,0.428,0.542,0.013,1
114,0.415,0.571,0.001,1
115,0.395,0.505,0.097,1
116,0.483,0.493,0.013,1
117,0.463,0.524,0.013,1
118,0.414,0.422,0.216,1
119,0.561,0.421,0.011,0
120,0.437,0.545,0.006,1
121,0.562,0.417,0.031,0
122,0.482,0.477,0.018,0
123,0.473,0.519,0.006,1
124,0.38,0.57,0.042,1
125,0.365,0.492,0.123,1
126,0.34,0.516,0.095,1
127,0.417,0.481,0.085,1
128,0.488,0.482,0.011,0
129,0.505,0.488,0.007,0
130,0.317,0.65,0.032,1
131,0.595,0.403,0.001,0
132,0.46,0.503,0.033,1
133,0.452,0.482,0.066,1
134,0.385,0.583,0.015,1
135,0.41,0.521,0.039,1
136,0.491,0.481,0.009,0
137,0.29,0.705,0.005,1
138,0.452,0.438,0.081,0
139,0.434,0.474,0.06,1
140,0.307,0.661,0.044,1
141,0.414,0.567,0.013,1
142,0.392,0.589,0.006,1
143,0.476,0.487,0.014,1
144,0.495,0.498,0.008,1
145,0.434,0.539,0.016,1
146,0.271,0.48,0.168,1
147,0.397,0.584,0.018,1
148,0.404,0.547,0.038,1
149,0.51,0.46,0.028,0
150,0.471,0.502,0.006,1
151,0.466,0.512,0.022,1
152,0.454,0.525,0.002,1
153,0.479,0.491,0.017,1
154,0.568,0.424,0.017,0
155,0.409,0.569,0.01,1
156,0.365,0.616,0.021,1
157,0.39,0.522,0.053,1
158,0.413,0.565,0.006,1
159,0.497,0.475,0.033,0
160,0.365,0.507,0.072,1
161,0.466,0.509,0.004,1
162,0.433,0.501,0.059,1
163,0.428,0.545,0.012,1
164,0.427,0.552,0.027,1
